"Date","P","E","MVI_Q_sim"
2006-04-07,0,1.141842,0.140673740482634
2006-04-08,0,1.253996,0.093463784701515
2006-04-09,0,1.356024,0.0669039710210202
2006-04-10,0.09,1.452778,0.0504912104462351
2006-04-11,0,1.360654,0.0396198649764114
2006-04-12,0,1.227348,0.0320244274538854
2006-04-13,0.74,1.471256,0.0267731568208993
2006-04-14,1.65,1.417903,0.0248205756739421
2006-04-15,2.45,1.73055,0.0291889678324528
2006-04-16,3.92,1.78059,0.0553745132053844
2006-04-17,17.49,1.836359,0.586622415184441
2006-04-18,0,1.865053,0.99036255040071
2006-04-19,0,1.712098,0.390535427381483
2006-04-20,0,1.5832,0.204445819042941
2006-04-21,0,1.72232,0.125585121759063
2006-04-22,0,2.055787,0.0852815101007017
2006-04-23,0,1.906578,0.0619791433865713
2006-04-24,0,1.664318,0.0472861019597688
2006-04-25,0,2.614495,0.037409736364687
2006-04-26,1,2.489932,0.0308093567759061
2006-04-27,0.52,2.279525,0.0261207879574185
2006-04-28,0,2.066842,0.0222114672182227
2006-04-29,0,1.879394,0.0190413888257924
2006-04-30,0,1.488974,0.0165375564682054
2006-05-01,6.57,1.242226,0.0557085097510373
2006-05-02,3.03,1.63297,0.149973999074009
2006-05-03,0,2.279322,0.138008951875885
2006-05-04,0,2.74471,0.0920373435304778
2006-05-05,0,3.133681,0.0660532765603858
2006-05-06,3.03,2.780145,0.0558765678968721
2006-05-07,0.03,2.960251,0.0493923329311351
2006-05-08,0,2.775521,0.0388711734607766
2006-05-09,12.56,2.514195,0.206834986199758
2006-05-10,0.38,2.528348,0.407162262059743
2006-05-11,0.03,2.437027,0.212602483632269
2006-05-12,0,2.765869,0.129481532893255
2006-05-13,1.85,2.838433,0.089772810187432
2006-05-14,17.67,2.514401,0.488986788473557
2006-05-15,0,2.326371,0.838809104546754
2006-05-16,0,2.655017,0.349499680089658
2006-05-17,5.11,2.925123,0.229252888750749
2006-05-18,1.28,2.969827,0.181616750090225
2006-05-19,0.96,3.010565,0.119588175979234
2006-05-20,2.01,2.310091,0.0877102020060081
2006-05-21,20.61,2.148815,0.657013265802117
2006-05-22,2.74,2.531541,1.18292923207617
2006-05-23,6.28,2.563149,0.639627469105625
2006-05-24,2.8,2.043834,0.484917617371225
2006-05-25,2.29,1.911688,0.311427788884198
2006-05-26,8.75,2.128356,0.415782446506952
2006-05-27,14.14,2.629082,1.00040355327978
2006-05-28,2.17,2.9359,1.00990811401461
2006-05-29,1.87,2.826622,0.436730004016007
2006-05-30,10.33,2.018782,0.507386368629837
2006-05-31,3.09,1.813142,0.629690738654091
2006-06-01,1.5,1.825399,0.372213367093737
2006-06-02,2.16,1.812284,0.234481010073997
2006-06-03,0,2.259227,0.159309617588659
2006-06-04,0,2.48771,0.103232805842625
2006-06-05,0,2.742347,0.072645689582896
2006-06-06,0.29,2.678804,0.0541853530569161
2006-06-07,0,2.430686,0.0421548311153851
2006-06-08,0,2.713694,0.0338247608634567
2006-06-09,0,3.084712,0.0278297149924756
2006-06-10,0,3.324333,0.0233625803654459
2006-06-11,0,3.659721,0.0199383588078524
2006-06-12,0,3.942612,0.017251199415553
2006-06-13,0,3.961734,0.0151003372206991
2006-06-14,0,4.422082,0.013349456843472
2006-06-15,0.36,4.404413,0.0119193870075514
2006-06-16,6.6,3.662155,0.0291601170969619
2006-06-17,0,3.213944,0.0539237491469083
2006-06-18,0,3.410493,0.0419385504646285
2006-06-19,0,3.942181,0.033671937785373
2006-06-20,0.54,3.871599,0.0277856883302522
2006-06-21,0,3.72498,0.0233977353673214
2006-06-22,0,3.518181,0.0199656542384582
2006-06-23,0.48,2.880505,0.0173244064157168
2006-06-24,0,3.093686,0.0152122821383139
2006-06-25,0,3.727085,0.013441264524738
2006-06-26,8.5,3.789807,0.0498970761383573
2006-06-27,1.1,3.535503,0.108051602888173
2006-06-28,0,3.477216,0.0779220940348331
2006-06-29,0,3.872422,0.0574516119418365
2006-06-30,0.22,3.829599,0.0443147818090714
2006-07-01,0,4.328485,0.0353581431437343
2006-07-02,0,4.433869,0.0289508159038332
2006-07-03,0,4.329465,0.0242086230643503
2006-07-04,0,4.457209,0.0205936701677849
2006-07-05,0,4.797611,0.0177699433673575
2006-07-06,0.53,4.549896,0.0155573608304433
2006-07-07,0,4.048904,0.013763632696364
2006-07-08,0.11,3.95075,0.0122489101647507
2006-07-09,0.15,3.992552,0.0109888893720112
2006-07-10,0,3.74398,0.00992431998387057
2006-07-11,0,4.167972,0.00901397696803414
2006-07-12,0,4.747865,0.00823122274134075
2006-07-13,0,4.813864,0.00755270673599934
2006-07-14,39.93,4.265984,1.20346435354999
2006-07-15,0,4.356479,2.30547853058105
2006-07-16,0,4.018706,0.667836627703161
2006-07-17,0,4.285995,0.299169544447516
2006-07-18,0,4.391714,0.167899919107866
2006-07-19,0,4.628929,0.107621793584984
2006-07-20,0,4.96938,0.0751796453950669
2006-07-21,0,5.001661,0.0557391455228617
2006-07-22,0,5.331844,0.0431573311753819
2006-07-23,2.51,4.568414,0.0362907752380925
2006-07-24,0.1,4.465701,0.0314348457094614
2006-07-25,0,4.750831,0.0260771512084814
2006-07-26,0,5.349794,0.0220295440337235
2006-07-27,0,5.65498,0.018899052978916
2006-07-28,0.03,4.900592,0.0164240326613476
2006-07-29,0.55,3.810304,0.0144764494006627
2006-07-30,0,3.927917,0.012883959728503
2006-07-31,0.68,3.800787,0.0115798241056291
2006-08-01,0.81,3.653794,0.0105936523337944
2006-08-02,4.81,3.003323,0.0180905085797518
2006-08-03,10.41,2.675501,0.1619632264715
2006-08-04,0.33,2.578596,0.322529961942479
2006-08-05,18.72,2.739754,0.725385026589418
2006-08-06,1.75,3.501988,1.00866263427806
2006-08-07,0.03,3.528031,0.409806514827234
2006-08-08,0,3.567246,0.211768717107419
2006-08-09,0,3.291851,0.129059229419866
2006-08-10,0.62,2.788448,0.0873893184049239
2006-08-11,1.96,2.521464,0.0661192193035808
2006-08-12,10.29,2.316128,0.199695328166607
2006-08-13,2.22,2.329921,0.35887189171218
2006-08-14,0,2.424958,0.216544046416342
2006-08-15,3.32,2.519591,0.147775118298652
2006-08-16,4.86,2.672488,0.158593492266698
2006-08-17,0.52,2.662792,0.152721619530345
2006-08-18,4.93,3.122262,0.133878658395557
2006-08-19,4.55,3.004925,0.166074157540416
2006-08-20,2.29,2.870884,0.163286070143699
2006-08-21,2.98,2.601081,0.135275541180892
2006-08-22,4.1,2.593484,0.14231573298493
2006-08-23,0,2.549566,0.130522235282283
2006-08-24,0,2.728572,0.0879875195222907
2006-08-25,19.03,2.385486,0.519359561401848
2006-08-26,10.92,2.386554,1.32930358611713
2006-08-27,0.5,2.413896,0.897877113805289
2006-08-28,1.12,2.515089,0.37377344332046
2006-08-29,11.05,2.100826,0.464650078948922
2006-08-30,4.72,1.925744,0.661676808528933
2006-08-31,0,2.002639,0.417394727760674
2006-09-01,0,2.103298,0.21457048531787
2006-09-02,0,2.585042,0.130378245529095
2006-09-03,0,2.825362,0.0879090046229085
2006-09-04,2.85,3.081168,0.0687049498495598
2006-09-05,0,3.064568,0.0567774783140202
2006-09-06,0,2.807721,0.0438507696891499
2006-09-07,0,3.035901,0.0350181908648413
2006-09-08,0,2.618402,0.0287029828256773
2006-09-09,0,2.175367,0.0240220346789703
2006-09-10,0,2.246124,0.0204494282983193
2006-09-11,0,2.530095,0.0176559494669494
2006-09-12,0,2.718208,0.0154268284836882
2006-09-13,0,2.874105,0.0136170033689257
2006-09-14,0,2.895916,0.0121255500072338
2006-09-15,0,2.747738,0.0108804363815
2006-09-16,0,2.73487,0.00982909564481895
2006-09-17,0,2.40794,0.00893240897029843
2006-09-18,0,2.678368,0.00816075778916955
2006-09-19,1.43,2.399691,0.00787469226413244
2006-09-20,0,2.083848,0.00765686498981677
2006-09-21,0.1,2.081233,0.00705505177618736
2006-09-22,0,2.278032,0.00652683687426473
2006-09-23,0,2.649146,0.00605646548517425
2006-09-24,0,2.621812,0.00563866313754582
2006-09-25,0.7,2.68054,0.00532345056305883
2006-09-26,0.71,2.27936,0.00513102997176793
2006-09-27,0.19,2.122584,0.00491368242451128
2006-09-28,0,1.876615,0.00462585361351051
2006-09-29,0,1.930407,0.00435364298378086
2006-09-30,0,2.025467,0.00410652775518858
2006-10-01,14.33,1.997627,0.165976699270453
2006-10-02,5.45,2.178683,0.594825147959917
2006-10-03,0.88,1.950745,0.419029028938233
2006-10-04,17.49,1.766855,0.811415497992618
2006-10-05,0.27,1.603188,1.05356535670995
2006-10-06,0.8,1.547164,0.414785716850356
2006-10-07,11.91,1.874038,0.541536732298303
2006-10-08,2.73,1.649406,0.697704080987072
2006-10-09,0,1.301947,0.36678395037125
2006-10-10,0,1.510334,0.195274834501089
2006-10-11,0.76,1.916001,0.122207998926517
2006-10-12,0,1.654135,0.0843779819224662
2006-10-13,0.04,1.797016,0.0614334942357623
2006-10-14,0,2.025724,0.0469335552164315
2006-10-15,0,1.731451,0.0371658604424853
2006-10-16,0,1.520572,0.0302619872027898
2006-10-17,0,1.403569,0.0251917041018576
2006-10-18,0,1.310002,0.0213510469970062
2006-10-19,0,1.485701,0.0183667814305714
2006-10-20,2.51,1.616091,0.019237018370197
2006-10-21,4.67,1.776714,0.0458252086339064
2006-10-22,1.89,1.745203,0.08528424110425
2006-10-23,3.34,1.81631,0.104752992773962
2006-10-24,20.27,1.930539,0.783349966146031
2006-10-25,17.22,1.529007,2.11659303271728
2006-10-26,0,1.412991,1.52226872041718
2006-10-27,0,1.708703,0.5160556569176
2006-10-28,0,1.780439,0.249801648656845
2006-10-29,0.09,1.708365,0.146546103483941
2006-10-30,0.48,1.634229,0.0968561010823498
2006-10-31,0,1.140033,0.0691487433602189
2006-11-01,1.2,1.082988,0.0534743206504435
2006-11-02,1.82,0.964431,0.0489595434851221
2006-11-03,0.79,0.7605854,0.0472101427139986
2006-11-04,0,0.8545902,0.0399713263923561
2006-11-05,0,0.9481588,0.0322752427263432
2006-11-06,0,0.9193982,0.02668821999678
2006-11-07,0,0.9116619,0.0224958117430171
2006-11-08,0,0.8268558,0.0192635401262742
2006-11-09,0.03,0.9273551,0.0167158776100751
2006-11-10,1.1,1.114316,0.015275664689739
2006-11-11,0.03,0.7095165,0.0141423585579026
2006-11-12,4.32,0.8355081,0.0319298201171571
2006-11-13,1.85,0.9514834,0.0727214414398787
2006-11-14,3.29,1.053415,0.117400608384721
2006-11-15,3.65,1.315407,0.201380860934165
2006-11-16,0,1.285559,0.197494964386618
2006-11-17,0.51,1.270585,0.124057223076048
2006-11-18,8.25,1.187549,0.24610439464408
2006-11-19,0.66,0.9402765,0.362293747040787
2006-11-20,16.94,0.9359483,0.863662396590183
2006-11-21,17.59,0.881795,2.1382620409393
2006-11-22,8.55,0.9763085,2.08881361859571
2006-11-23,1.98,0.8075814,1.13624933347251
2006-11-24,25.38,1.083009,1.83102544682668
2006-11-25,5.27,1.135842,2.36663881648312
2006-11-26,4.58,1.407379,1.10571527475202
2006-11-27,0.34,1.056545,0.593712327626368
2006-11-28,0,0.9674931,0.280725955311624
2006-11-29,0.38,1.02429,0.161387889729525
2006-11-30,0.03,0.9460962,0.10556737336792
2006-12-01,0.24,0.7327512,0.0742975952126197
2006-12-02,0,0.8916934,0.0554335041385979
2006-12-03,0.1,0.8705289,0.0429820115487948
2006-12-04,13.13,1.051893,0.322117939296895
2006-12-05,16.38,1.016901,1.48809676687877
2006-12-06,4.6,1.272633,1.64992839618327
2006-12-07,2.19,0.9761119,0.813472460072649
2006-12-08,10.81,0.8848088,0.903939454263411
2006-12-09,13.83,0.9940333,1.68683591702103
2006-12-10,2.41,0.7947422,1.46475494908456
2006-12-11,0,0.6095968,0.603478121479672
2006-12-12,3.54,0.7145317,0.380611280639445
2006-12-13,2.2,0.7840955,0.365171579335028
2006-12-14,0.15,0.779254,0.256666315935348
2006-12-15,0,0.8028575,0.151491613447991
2006-12-16,0,0.5791272,0.0991772825257501
2006-12-17,3.97,0.706076,0.122308261740537
2006-12-18,0,0.6121042,0.145324424061684
2006-12-19,0.22,0.6152815,0.097182657901853
2006-12-20,0,0.632099,0.0702917629149306
2006-12-21,0,0.5945614,0.0526509818820931
2006-12-22,0,0.7432586,0.0410791218094469
2006-12-23,0,0.6758961,0.0330632446290812
2006-12-24,0,0.6088232,0.0272698208839737
2006-12-25,0,0.6640194,0.0229381194788642
2006-12-26,0,0.5150117,0.0196083388375705
2006-12-27,0,0.5376472,0.0169891197562028
2006-12-28,0,0.5005325,0.0148884374780947
2006-12-29,0.03,0.5033704,0.0131763124264834
2006-12-30,0,0.5271747,0.011760080517823
2006-12-31,19.35,0.668015,0.562915388798962
2007-01-01,10,0.9901223,1.77595363746574
2007-01-02,13.94,0.8833843,1.98489212348626
2007-01-03,5.28,0.7147818,1.78172813738482
2007-01-04,0.43,0.7655866,0.866988703135932
2007-01-05,3.81,0.8574706,0.49741720998776
2007-01-06,2.04,0.8818367,0.431408134210294
2007-01-07,10.9,1.043456,0.766234663233912
2007-01-08,0,0.9019123,0.892485265493042
2007-01-09,11.59,0.9696581,0.902527249986068
2007-01-10,2.4,1.184793,1.06056460855698
2007-01-11,3.14,1.032169,0.602509472632446
2007-01-12,5.24,0.8568484,0.600612891560957
2007-01-13,0.17,0.9369128,0.504678772334757
2007-01-14,0.44,1.086821,0.252884029929048
2007-01-15,0.56,0.8524475,0.155044661953205
2007-01-16,0,0.5613311,0.104265270505936
2007-01-17,0.07,0.7308876,0.0733675343148058
2007-01-18,17.2,1.040246,0.666190990270478
2007-01-19,41.8,1.22803,4.28605500759233
2007-01-20,6.31,1.233655,4.78599559119144
2007-01-21,3.89,1.134227,1.62001023998209
2007-01-22,3.07,0.8719943,0.859335168071537
2007-01-23,0,0.7245337,0.483252889521427
2007-01-24,0.04,0.5394815,0.238833074202751
2007-01-25,0,0.536026,0.141965977071791
2007-01-26,0,0.4866848,0.0941527427808092
2007-01-27,0.05,0.4556527,0.0674151357863911
2007-01-28,0.6,0.6817537,0.0522315457977259
2007-01-29,0.06,0.7300378,0.0421745504898674
2007-01-30,0.43,0.8509507,0.034385609058542
2007-01-31,0,0.9172454,0.0287169188787327
2007-02-01,0,0.8697195,0.0240325334191582
2007-02-02,0,0.9545065,0.0204575485462062
2007-02-03,0.03,1.060443,0.0176639876738193
2007-02-04,0,0.8533794,0.0154349568717863
2007-02-05,0,0.7802819,0.0136236559810428
2007-02-06,0.33,0.6552955,0.0121989318405226
2007-02-07,4.15,0.6837842,0.0339691711204936
2007-02-08,1.45,0.6847117,0.0835373866994049
2007-02-09,14.03,0.7375471,0.685608207290444
2007-02-10,0.84,0.8752164,1.17319488243944
2007-02-11,3.53,0.9397408,0.599281253313371
2007-02-12,14.81,1.077894,1.26390613235483
2007-02-13,14,1.083452,2.4175676568051
2007-02-14,2.96,1.002059,1.84483948697427
2007-02-15,14.92,0.9533609,1.70979592858245
2007-02-16,0,1.003201,1.60442435139611
2007-02-17,0,0.856263,0.533500995654513
2007-02-18,0,0.8881834,0.255747637823992
2007-02-19,0,0.9038812,0.149163459594876
2007-02-20,0,0.9381504,0.0979578646273215
2007-02-21,0,0.9226408,0.0695632882992565
2007-02-22,1.18,0.8813277,0.0545041459664111
2007-02-23,0,1.099098,0.0446361450170195
2007-02-24,1.7,1.224402,0.0399012677178509
2007-02-25,10.63,1.228775,0.328773756613153
2007-02-26,14.7,1.117206,1.58033417770418
2007-02-27,4.83,1.088919,1.85321515386054
2007-02-28,4.38,1.058435,1.09338124221479
2007-03-01,11.6,1.29858,1.35380943006705
2007-03-02,21.1,1.217096,2.86060230752895
2007-03-03,2.25,1.059463,2.59445432481065
2007-03-04,10.66,1.1775,1.52112831196803
2007-03-05,0,1.132171,1.22640649235222
2007-03-06,3.15,1.288491,0.540102816206286
2007-03-07,13.12,1.25329,1.0969757733354
2007-03-08,6.91,1.190425,1.7416342438965
2007-03-09,0,1.075671,1.00085503816479
2007-03-10,3.84,0.9890859,0.529087792389438
2007-03-11,0,1.10021,0.387935988860204
2007-03-12,0,1.122617,0.203452369760605
2007-03-13,0,1.163444,0.125110788864071
2007-03-14,0,1.222282,0.0850200033542342
2007-03-15,0,1.334261,0.06181990004886
2007-03-16,0,1.247331,0.0471818600174045
2007-03-17,0,1.187288,0.0373376628090322
2007-03-18,0.26,1.302366,0.0304396530518696
2007-03-19,9.03,1.262067,0.20571386798716
2007-03-20,2.67,0.9292095,0.527305665701419
2007-03-21,2.65,0.9419255,0.451677615954368
2007-03-22,2.95,0.9950124,0.434380670058669
2007-03-23,3.41,0.9648929,0.469735386031922
2007-03-24,1.67,1.007223,0.427275685702867
2007-03-25,0.7,1.132908,0.28019017123575
2007-03-26,0.42,1.37928,0.17353594141718
2007-03-27,0,1.620343,0.113194809614695
2007-03-28,0,1.48899,0.0783587025379822
2007-03-29,0.59,1.497669,0.0582316750011174
2007-03-30,2.19,1.519264,0.0531488057977117
2007-03-31,1.49,1.430789,0.0563232602166029
2007-04-01,4.1,1.46369,0.104898391961359
2007-04-02,0,1.787156,0.143704694811383
2007-04-03,0,1.808416,0.0950769291169879
2007-04-04,0.17,1.409192,0.0679685851456742
2007-04-05,0,1.420167,0.051268748772001
2007-04-06,0,1.52033,0.040141054708768
2007-04-07,0,1.795482,0.0323962259382165
2007-04-08,0,1.578328,0.0267776632829653
2007-04-09,0,1.574736,0.022563926439438
2007-04-10,0,1.7514,0.0193166990682382
2007-04-11,0,1.757233,0.0167570464372298
2007-04-12,0,1.876821,0.0147004714872415
2007-04-13,0,2.341811,0.0130208903257465
2007-04-14,0,2.551093,0.0116296943979538
2007-04-15,0,2.840632,0.0104630861590372
2007-04-16,0,2.793692,0.00947414938217462
2007-04-17,0,2.670284,0.00862773346826716
2007-04-18,0.11,2.251117,0.00789986992932963
2007-04-19,0.13,1.719758,0.00727245560639866
2007-04-20,0,1.770438,0.00672024208618642
2007-04-21,0.04,1.881214,0.00622813185729265
2007-04-22,0.03,1.832928,0.0057922520185703
2007-04-23,0,2.150896,0.00540332208367474
2007-04-24,0,2.509893,0.00505474884239062
2007-04-25,0.07,3.020765,0.00474191637813891
2007-04-26,0,3.271975,0.0044594483148448
2007-04-27,0.06,2.898417,0.00420316724723705
2007-04-28,0.13,2.844012,0.00397243704805276
2007-04-29,0.27,2.757627,0.00377208530996306
2007-04-30,0.03,2.695275,0.0035872556023588
2007-05-01,0.12,2.543535,0.00340848099537347
2007-05-02,0.38,2.52194,0.00326415318199132
2007-05-03,0.42,2.378257,0.00316027513363521
2007-05-04,0.04,2.31667,0.00304556614700331
2007-05-05,2.18,2.334802,0.00387529971499724
2007-05-06,0,2.98098,0.00490098693071742
2007-05-07,0.03,2.799354,0.00460338937717144
2007-05-08,13.9,2.359743,0.281503094264465
2007-05-09,1.7,2.432111,0.742997687993083
2007-05-10,16.27,2.296554,1.20647223964199
2007-05-11,0,2.832992,1.43479330695213
2007-05-12,1.85,2.430684,0.510395337658888
2007-05-13,7.03,2.432104,0.44231408651406
2007-05-14,12.83,2.564849,1.0741482016237
2007-05-15,2.6,2.491665,1.21373815581611
2007-05-16,3.76,2.153939,0.612825402041681
2007-05-17,16.22,2.091313,1.30855696289913
2007-05-18,6.62,2.256397,1.91005498265142
2007-05-19,0.03,2.471938,0.941065406218287
2007-05-20,1.88,2.900028,0.389105552769835
2007-05-21,4.18,3.202664,0.259313770960493
2007-05-22,0,3.571619,0.195043303924074
2007-05-23,0,3.647683,0.121066017458084
2007-05-24,0,3.439071,0.0827789234027645
2007-05-25,0,3.89349,0.0604503453404184
2007-05-26,1.06,4.039923,0.0467838172204015
2007-05-27,6.98,3.436336,0.100232134203683
2007-05-28,5.02,2.637963,0.259454591085871
2007-05-29,1.49,2.297534,0.277262093579615
2007-05-30,0.6,2.112245,0.176062410278823
2007-05-31,1.34,2.319103,0.117994305930955
2007-06-01,1.79,2.886993,0.0898402057870474
2007-06-02,20.56,2.596715,0.987320121328117
2007-06-03,0,3.345914,1.66145096609867
2007-06-04,0,3.388029,0.54536449891444
2007-06-05,0,3.557964,0.259747232153614
2007-06-06,0,3.826997,0.150932407054888
2007-06-07,0,4.307184,0.0988848860039406
2007-06-08,3.94,4.445396,0.0820640660845395
2007-06-09,29.31,4.069629,1.57715933494432
2007-06-10,10.6,4.046522,3.15607952334124
2007-06-11,0.26,3.653285,1.37290496781221
2007-06-12,0,3.829153,0.484716142201396
2007-06-13,0,3.68477,0.238917707720481
2007-06-14,0.07,3.548856,0.141620659808686
2007-06-15,4.72,3.792321,0.120901946562495
2007-06-16,1.56,3.390762,0.115842936074053
2007-06-17,2.44,2.987031,0.0937665104848765
2007-06-18,2.19,3.351696,0.0833683841419902
2007-06-19,1.94,3.590299,0.0722904513185912
2007-06-20,0,4.275302,0.0584042812164619
2007-06-21,5.57,3.97617,0.0753211434933363
2007-06-22,1.22,3.414429,0.0961271082681801
2007-06-23,7.81,2.879175,0.208661180238354
2007-06-24,15.35,2.890103,1.10931856046308
2007-06-25,16.25,3.422012,2.4365694876933
2007-06-26,12.71,2.821688,2.65011736876437
2007-06-27,12.36,2.464177,2.42361177110668
2007-06-28,0.24,2.467374,1.53317240590484
2007-06-29,6.39,2.686004,0.712808572090699
2007-06-30,2.92,2.81332,0.556509397790996
2007-07-01,0.47,3.224695,0.316650504919356
2007-07-02,0,3.444295,0.176765770246763
2007-07-03,4.74,3.087645,0.151184024301034
2007-07-04,19.89,2.581028,1.19510191429396
2007-07-05,6.38,2.61873,2.15172862871363
2007-07-06,6.2,2.754533,1.24714255539718
2007-07-07,2.8,2.981329,0.782740345889444
2007-07-08,0,2.818891,0.388232604096586
2007-07-09,0.54,3.114996,0.204235987218378
2007-07-10,2.31,2.686867,0.134735723998722
2007-07-11,0.5,2.718639,0.0992238479340028
2007-07-12,0.93,2.523867,0.072050458717697
2007-07-13,0.56,2.937147,0.055198725607859
2007-07-14,0.13,4.014497,0.0431565062052534
2007-07-15,0,4.531443,0.0345493901524969
2007-07-16,0,5.0155,0.0283605504937812
2007-07-17,0,4.6067,0.0237638155965532
2007-07-18,1.56,3.865216,0.0210794079693159
2007-07-19,0,3.681824,0.0190157637816745
2007-07-20,4.52,3.436576,0.0293946630381088
2007-07-21,10.41,3.519786,0.273016351043391
2007-07-22,0,3.150485,0.507701843873759
2007-07-23,0,3.138306,0.246926364658328
2007-07-24,1.98,2.684003,0.151157257231254
2007-07-25,3.09,3.013151,0.121526279349201
2007-07-26,0,3.201598,0.100057646900713
2007-07-27,0,3.529157,0.0707952334203709
2007-07-28,0,3.510686,0.0529712662174169
2007-07-29,7.5,3.272223,0.122742238035858
2007-07-30,4.42,2.760532,0.285841874734192
2007-07-31,0,2.544953,0.25247735974268
2007-08-01,0,2.506059,0.14771014993114
2007-08-02,0,2.93718,0.0971938711496555
2007-08-03,4.35,3.03917,0.0941070577799655
2007-08-04,0,3.266202,0.0947301214642519
2007-08-05,0,3.353098,0.0676564847400302
2007-08-06,0,3.860483,0.050966079104091
2007-08-07,6.47,3.64281,0.0877708516710305
2007-08-08,0.32,3.062259,0.128047732783815
2007-08-09,0.88,2.778073,0.0885223626582271
2007-08-10,4.67,2.509406,0.105279885771374
2007-08-11,1.23,3.238931,0.125515884411512
2007-08-12,0,3.401731,0.0896399202358861
2007-08-13,2.2,3.156409,0.0691178980775281
2007-08-14,0,3.074136,0.0563842799746782
2007-08-15,0.62,3.234817,0.0438321367743722
2007-08-16,17.63,3.471575,0.611475802216287
2007-08-17,1.03,2.780097,1.17161080222758
2007-08-18,0.17,2.514845,0.449270031603268
2007-08-19,0,2.505285,0.226716689850112
2007-08-20,6.46,2.754937,0.233977106431886
2007-08-21,4.96,2.387256,0.375952017988928
2007-08-22,3.36,2.638337,0.400087148499183
2007-08-23,26.28,2.428957,2.00860593686174
2007-08-24,0.19,2.840125,2.71065091576868
2007-08-25,0,3.021453,0.738435921154673
2007-08-26,0,3.296874,0.320541916028727
2007-08-27,0,3.230543,0.176771701486773
2007-08-28,0,2.847615,0.11208449243378
2007-08-29,0,2.279299,0.0777286857901193
2007-08-30,0,2.469016,0.0573313049260197
2007-08-31,0,2.286143,0.0442195665652969
2007-09-01,0,2.66167,0.0352765744683345
2007-09-02,0.03,2.598874,0.0288917854028243
2007-09-03,0,2.415577,0.0241646014000876
2007-09-04,8.24,2.22065,0.131114324113039
2007-09-05,1.19,1.870173,0.291236849220596
2007-09-06,0.28,1.809521,0.179875017778765
2007-09-07,0.27,2.387941,0.115017587318746
2007-09-08,0.13,2.371202,0.0797441492092991
2007-09-09,0,2.38547,0.058628350193951
2007-09-10,0,2.283628,0.0450804047053555
2007-09-11,1.23,1.880311,0.0371258520121966
2007-09-12,0.03,2.055126,0.0315014952787987
2007-09-13,0,2.068384,0.026123382205821
2007-09-14,0,1.953667,0.0220648760385974
2007-09-15,0,2.049237,0.0189267090703837
2007-09-16,0,2.215427,0.0164460098650639
2007-09-17,0,2.000933,0.0144480628584938
2007-09-18,0.77,2.077052,0.0130415369171191
2007-09-19,1.61,1.658407,0.0136051320855847
2007-09-20,0,1.417313,0.0140392903143194
2007-09-21,0,1.713372,0.0124754059321568
2007-09-22,0,1.715962,0.0111738648757467
2007-09-23,0,1.948336,0.010077871469116
2007-09-24,0,2.258395,0.00914535769612939
2007-09-25,3.34,2.001274,0.0147762810113889
2007-09-26,0,1.654806,0.0221050982501578
2007-09-27,0.81,1.47894,0.0197341723904418
2007-09-28,17.91,1.520576,0.710060013196351
2007-09-29,1.98,1.556552,1.48830642118833
2007-09-30,1.31,1.601824,0.602744184808148
2007-10-01,0.11,1.821827,0.302187003167381
2007-10-02,0,1.911037,0.169671442074727
2007-10-03,0,2.339129,0.108518482621355
2007-10-04,0.03,2.279755,0.0756964767386838
2007-10-05,0,2.271092,0.0560653120992624
2007-10-06,0,1.800353,0.0433754412620353
2007-10-07,0,1.587189,0.0346845744311168
2007-10-08,0,1.40789,0.0284593745069038
2007-10-09,0,1.407783,0.0238383850417363
2007-10-10,1.44,1.478465,0.0218699529586192
2007-10-11,5.62,1.565396,0.080785890599304
2007-10-12,0,1.412938,0.156924826350497
2007-10-13,0,1.420557,0.102002031445546
2007-10-14,0,1.411482,0.0719301569750381
2007-10-15,0,1.321315,0.0536913815053089
2007-10-16,0.03,1.332127,0.0417848887918381
2007-10-17,0,1.514491,0.0335661644590613
2007-10-18,1.71,1.321046,0.0306638119350145
2007-10-19,0,1.195626,0.0286973517554601
2007-10-20,0,0.9941499,0.024017792283612
2007-10-21,0,0.9254265,0.0204461468759688
2007-10-22,0.83,0.8711892,0.0183031831804635
2007-10-23,0,0.9185676,0.0166248602443887
2007-10-24,0,0.914166,0.0145932698087715
2007-10-25,0,0.9609404,0.0129326346159669
2007-10-26,0,1.148504,0.0115560809198689
2007-10-27,0,1.144724,0.0104009782127914
2007-10-28,0,1.122187,0.00942121547264511
2007-10-29,0,1.059696,0.00858221019890327
2007-10-30,15.28,1.071194,0.470813679558102
2007-10-31,0.77,1.080656,1.07856349045899
2007-11-01,0,0.8699238,0.434558756477923
2007-11-02,0,0.9150839,0.220912229590939
2007-11-03,0.17,1.325481,0.133687976481313
2007-11-04,0.06,1.380964,0.0900717535144395
2007-11-05,0,1.182654,0.0649173683143071
2007-11-06,0,1.052429,0.0491993564223713
2007-11-07,4.39,0.9893813,0.0807473426109405
2007-11-08,0.33,0.9550949,0.117252948939652
2007-11-09,9.78,1.100047,0.441639081310802
2007-11-10,9.4,0.776849,1.35046285140383
2007-11-11,3.16,0.8975085,1.32716070854149
2007-11-12,2.27,1.04977,0.743196283677993
2007-11-13,0.07,0.7597936,0.413337299538857
2007-11-14,4.77,0.7299483,0.392487987126623
2007-11-15,0.53,0.7116808,0.415988449673476
