"Date","P","E","MVIII_Q_sim"
2006-04-23,0,1.906578,0.669508921117266
2006-04-24,0,1.664318,0.66258312712126
2006-04-25,0,2.614495,0.655978657297756
2006-04-26,1,2.489932,0.683621198839608
2006-04-27,0.52,2.279525,0.667988909365545
2006-04-28,0,2.066842,0.643536098151943
2006-04-29,0,1.879394,0.635079336396175
2006-04-30,0,1.488974,0.628534413638475
2006-05-01,6.57,1.242226,1.57937100231867
2006-05-02,3.03,1.63297,1.42356130516319
2006-05-03,0,2.279322,0.759471276157448
2006-05-04,0,2.74471,0.643346904088204
2006-05-05,0,3.133681,0.626426337373732
2006-05-06,3.03,2.780145,0.737816670151695
2006-05-07,0.03,2.960251,0.632676304125394
2006-05-08,0,2.775521,0.616948991215081
2006-05-09,12.56,2.514195,2.39734093357564
2006-05-10,0.38,2.528348,1.2043069060555
2006-05-11,0.03,2.437027,0.709370050807072
2006-05-12,0,2.765869,0.636251006818496
2006-05-13,1.85,2.838433,0.68541843036756
2006-05-14,17.67,2.514401,3.48857201768477
2006-05-15,0,2.326371,1.96706147808013
2006-05-16,0,2.655017,0.898343331706019
2006-05-17,5.11,2.925123,1.02249366562393
2006-05-18,1.28,2.969827,0.746659053623162
2006-05-19,0.96,3.010565,0.696760482563065
2006-05-20,2.01,2.310091,0.745752870456149
2006-05-21,20.61,2.148815,4.25039168007827
2006-05-22,2.74,2.531541,3.01715069527937
2006-05-23,6.28,2.563149,2.84724141625707
2006-05-24,2.8,2.043834,2.18001893381952
2006-05-25,2.29,1.911688,1.64104068220997
2006-05-26,8.75,2.128356,2.50314541771
2006-05-27,14.14,2.629082,4.06682731324927
2006-05-28,2.17,2.9359,2.66529174494328
2006-05-29,1.87,2.826622,1.63769758895722
2006-05-30,10.33,2.018782,2.8691796805735
2006-05-31,3.09,1.813142,2.34528581758975
2006-06-01,1.5,1.825399,1.6452675796035
2006-06-02,2.16,1.812284,1.29250771548338
2006-06-03,0,2.259227,0.858114355245025
2006-06-04,0,2.48771,0.790881415551052
2006-06-05,0,2.742347,0.776964719222832
2006-06-06,0.29,2.678804,0.777427429251227
2006-06-07,0,2.430686,0.762704525757287
2006-06-08,0,2.713694,0.754425538006008
2006-06-09,0,3.084712,0.74688704184176
2006-06-10,0,3.324333,0.739485705602296
2006-06-11,0,3.659721,0.732162902555497
2006-06-12,0,3.942612,0.724913022519747
2006-06-13,0,3.961734,0.717734960067005
2006-06-14,0,4.422082,0.710627976777532
2006-06-15,0.36,4.404413,0.710882765473437
2006-06-16,6.6,3.662155,1.02206494058179
2006-06-17,0,3.213944,0.736958614693038
2006-06-18,0,3.410493,0.705200266681961
2006-06-19,0,3.942181,0.696328013245778
2006-06-20,0.54,3.871599,0.701574298867493
2006-06-21,0,3.72498,0.684810874158189
2006-06-22,0,3.518181,0.677342689508624
2006-06-23,0.48,2.880505,0.684406922990743
2006-06-24,0,3.093686,0.666382177503033
2006-06-25,0,3.727085,0.658836417598404
2006-06-26,8.5,3.789807,1.23707450021527
2006-06-27,1.1,3.535503,0.758839166527796
2006-06-28,0,3.477216,0.673846357966723
2006-06-29,0,3.872422,0.661206164726438
2006-06-30,0.22,3.829599,0.659196184302133
2006-07-01,0,4.328485,0.648657973927377
2006-07-02,0,4.433869,0.641989121187518
2006-07-03,0,4.329465,0.635617483097178
2006-07-04,0,4.457209,0.629322724305526
2006-07-05,0,4.797611,0.623091141717243
2006-07-06,0.53,4.549896,0.627477887902421
2006-07-07,0,4.048904,0.612956383868165
2006-07-08,0.11,3.95075,0.608741149185479
2006-07-09,0.15,3.992552,0.604014417535107
2006-07-10,0,3.74398,0.595326746571087
2006-07-11,0,4.167972,0.589241536193758
2006-07-12,0,4.747865,0.583394751002814
2006-07-13,0,4.813864,0.577617316751601
2006-07-14,39.93,4.265984,7.38903785341354
2006-07-15,0,4.356479,4.13629956600432
2006-07-16,0,4.018706,1.91569603894022
2006-07-17,0,4.285995,0.780992757148598
2006-07-18,0,4.391714,0.670423252706631
2006-07-19,0,4.628929,0.657391313542124
2006-07-20,0,4.96938,0.650512220962637
2006-07-21,0,5.001661,0.644050958783133
2006-07-22,0,5.331844,0.637672521758879
2006-07-23,2.51,4.568414,0.68759362297746
2006-07-24,0.1,4.465701,0.637431667120873
2006-07-25,0,4.750831,0.626781219025286
2006-07-26,0,5.349794,0.620329508424911
2006-07-27,0,5.65498,0.614174655765206
2006-07-28,0.03,4.900592,0.608641811843787
2006-07-29,0.55,3.810304,0.61485891562038
2006-07-30,0,3.927917,0.598555724191045
2006-07-31,0.68,3.800787,0.607777158844687
2006-08-01,0.81,3.653794,0.608810429063993
2006-08-02,4.81,3.003323,0.816859862871396
2006-08-03,10.41,2.675501,2.04899493619442
2006-08-04,0.33,2.578596,0.963835457510584
2006-08-05,18.72,2.739754,3.82930239743678
2006-08-06,1.75,3.501988,2.20562636784284
2006-08-07,0.03,3.528031,0.876265669353397
2006-08-08,0,3.567246,0.670404746141993
2006-08-09,0,3.291851,0.64853550823562
2006-08-10,0.62,2.788448,0.65950251465666
2006-08-11,1.96,2.521464,0.712631107917665
2006-08-12,10.29,2.316128,2.0717554532443
2006-08-13,2.22,2.329921,1.40543520420395
2006-08-14,0,2.424958,0.764563593723278
2006-08-15,3.32,2.519591,0.831468583524155
2006-08-16,4.86,2.672488,1.00459309536205
2006-08-17,0.52,2.662792,0.720024635026816
2006-08-18,4.93,3.122262,0.900447616870018
2006-08-19,4.55,3.004925,0.945367301082979
2006-08-20,2.29,2.870884,0.796478754739535
2006-08-21,2.98,2.601081,0.823569269907668
2006-08-22,4.1,2.593484,0.93063171446241
2006-08-23,0,2.549566,0.707420636656279
2006-08-24,0,2.728572,0.677161297291641
2006-08-25,19.03,2.385486,3.81124846219935
2006-08-26,10.92,2.386554,4.41292561901269
2006-08-27,0.5,2.413896,2.72251790355897
2006-08-28,1.12,2.515089,1.61013471588495
2006-08-29,11.05,2.100826,2.95958198980038
2006-08-30,4.72,1.925744,2.69628650714601
2006-08-31,0,2.002639,1.52830314913973
2006-09-01,0,2.103298,0.885967584005954
2006-09-02,0,2.585042,0.76222024145497
2006-09-03,0,2.825362,0.742880847889008
2006-09-04,2.85,3.081168,0.831974132675237
2006-09-05,0,3.064568,0.743109856888434
2006-09-06,0,2.807721,0.728876145208998
2006-09-07,0,3.035901,0.72103366506546
2006-09-08,0,2.618402,0.713842093169291
2006-09-09,0,2.175367,0.706768777388571
2006-09-10,0,2.246124,0.699769831635121
2006-09-11,0,2.530095,0.692840677667864
2006-09-12,0,2.718208,0.685980190559042
2006-09-13,0,2.874105,0.679187641130066
2006-09-14,0,2.895916,0.672462351873602
2006-09-15,0,2.747738,0.665803656166319
2006-09-16,0,2.73487,0.659210894601518
2006-09-17,0,2.40794,0.652683414301919
2006-09-18,0,2.678368,0.646220568855006
2006-09-19,1.43,2.399691,0.692686917899685
2006-09-20,0,2.083848,0.643456288080525
2006-09-21,0.1,2.081233,0.6356663241636
2006-09-22,0,2.278032,0.625851156348025
2006-09-23,0,2.649146,0.619267931379733
2006-09-24,0,2.621812,0.613099407542498
2006-09-25,0.7,2.68054,0.628830074546598
2006-09-26,0.71,2.27936,0.630917326086827
2006-09-27,0.19,2.122584,0.609095669348649
2006-09-28,0,1.876615,0.595004703035239
2006-09-29,0,1.930407,0.588082610013094
2006-09-30,0,2.025467,0.582130964989734
2006-10-01,14.33,1.997627,2.88054930375605
2006-10-02,5.45,2.178683,2.67067616579506
2006-10-03,0.88,1.950745,1.66416484244575
2006-10-04,17.49,1.766855,4.37770843334382
2006-10-05,0.27,1.603188,2.87613631119317
2006-10-06,0.8,1.547164,1.92756580301472
2006-10-07,11.91,1.874038,3.40841010560749
2006-10-08,2.73,1.649406,2.6754972362317
2006-10-09,0,1.301947,1.70373705911382
2006-10-10,0,1.510334,0.983409226809259
2006-10-11,0.76,1.916001,0.75667608387943
2006-10-12,0,1.654135,0.678661651407127
2006-10-13,0.04,1.797016,0.663080668109796
2006-10-14,0,2.025724,0.653804365241778
2006-10-15,0,1.731451,0.647013325693189
2006-10-16,0,1.520572,0.640564408731863
2006-10-17,0,1.403569,0.634215293679445
2006-10-18,0,1.310002,0.627934325839321
2006-10-19,0,1.485701,0.621716374135068
2006-10-20,2.51,1.616091,0.776028447281921
2006-10-21,4.67,1.776714,1.1422942678327
2006-10-22,1.89,1.745203,0.901109337380939
2006-10-23,3.34,1.81631,0.976945447333771
2006-10-24,20.27,1.930539,4.40478244132926
2006-10-25,17.22,1.529007,6.36882779173769
2006-10-26,0,1.412991,4.31734053919918
2006-10-27,0,1.708703,2.7607994828355
2006-10-28,0,1.780439,1.62621427757557
2006-10-29,0.09,1.708365,0.934811740819858
2006-10-30,0.48,1.634229,0.760967212868153
2006-10-31,0,1.140033,0.703479699801636
2006-11-01,1.2,1.082988,0.772990369211332
2006-11-02,1.82,0.964431,0.879554091264408
2006-11-03,0.79,0.7605854,0.821419345226025
2006-11-04,0,0.8545902,0.710468393856935
2006-11-05,0,0.9481588,0.6763772169971
2006-11-06,0,0.9193982,0.663776276923374
2006-11-07,0,0.9116619,0.655908492820575
2006-11-08,0,0.8268558,0.649134328801756
2006-11-09,0.03,0.9273551,0.644566904630739
2006-11-10,1.1,1.114316,0.711506551844121
2006-11-11,0.03,0.7095165,0.655396029508748
2006-11-12,4.32,0.8355081,1.26788760842563
2006-11-13,1.85,0.9514834,1.17166344585182
2006-11-14,3.29,1.053415,1.36147267949264
2006-11-15,3.65,1.315407,1.49066975234741
2006-11-16,0,1.285559,0.899180510250849
2006-11-17,0.51,1.270585,0.724357773047098
2006-11-18,8.25,1.187549,2.00784013270754
2006-11-19,0.66,0.9402765,1.46168684115367
2006-11-20,16.94,0.9359483,4.38145274053565
2006-11-21,17.59,0.881795,6.62636851425561
2006-11-22,8.55,0.9763085,6.37454274809451
2006-11-23,1.98,0.8075814,4.91548215030688
2006-11-24,25.38,1.083009,8.54708633520259
2006-11-25,5.27,1.135842,7.05333380957849
2006-11-26,4.58,1.407379,5.76606541205436
2006-11-27,0.34,1.056545,4.09366356451622
2006-11-28,0,0.9674931,2.85593616244293
2006-11-29,0.38,1.02429,2.03013581240576
2006-11-30,0.03,0.9460962,1.39390417238519
2006-12-01,0.24,0.7327512,1.06809115165754
2006-12-02,0,0.8916934,0.86266461076647
2006-12-03,0.1,0.8705289,0.807169398727092
2006-12-04,13.13,1.051893,3.14113543744391
2006-12-05,16.38,1.016901,5.48718729960353
2006-12-06,4.6,1.272633,4.69997750335049
2006-12-07,2.19,0.9761119,3.73996345445045
2006-12-08,10.81,0.8848088,4.83456178623558
2006-12-09,13.83,0.9940333,6.20309898358273
2006-12-10,2.41,0.7947422,4.92784361709549
2006-12-11,0,0.6095968,3.5835346926337
2006-12-12,3.54,0.7145317,3.30919967562532
2006-12-13,2.2,0.7840955,2.82015831136758
2006-12-14,0.15,0.779254,2.05511776913387
2006-12-15,0,0.8028575,1.4711134906298
2006-12-16,0,0.5791272,1.13898752408114
2006-12-17,3.97,0.706076,1.64728283284077
2006-12-18,0,0.6121042,1.24134886892921
2006-12-19,0.22,0.6152815,1.03149960571071
2006-12-20,0,0.632099,0.907168478719063
2006-12-21,0,0.5945614,0.861481898238704
2006-12-22,0,0.7432586,0.84118799748298
2006-12-23,0,0.6758961,0.829918820447944
2006-12-24,0,0.6088232,0.820930689992977
2006-12-25,0,0.6640194,0.81257722231802
2006-12-26,0,0.5150117,0.804474001563408
2006-12-27,0,0.5376472,0.796489969754027
2006-12-28,0,0.5005325,0.788597685826668
2006-12-29,0.03,0.5033704,0.783574299258305
2006-12-30,0,0.5271747,0.773982547082001
2006-12-31,19.35,0.668015,4.49644788145942
2007-01-01,10,0.9901223,5.16807289196776
2007-01-02,13.94,0.8833843,6.48704243424267
2007-01-03,5.28,0.7147818,5.72838164409756
2007-01-04,0.43,0.7655866,4.18722024151038
2007-01-05,3.81,0.8574706,3.74425118212484
2007-01-06,2.04,0.8818367,3.06149283185909
2007-01-07,10.9,1.043456,4.32546998409901
2007-01-08,0,0.9019123,3.06129691181221
2007-01-09,11.59,0.9696581,4.49220761965053
2007-01-10,2.4,1.184793,3.58659300192915
2007-01-11,3.14,1.032169,3.13663171240795
2007-01-12,5.24,0.8568484,3.29595537311168
2007-01-13,0.17,0.9369128,2.35625971396858
2007-01-14,0.44,1.086821,1.6928657889807
2007-01-15,0.56,0.8524475,1.32105445499164
2007-01-16,0,0.5613311,1.06240423041353
2007-01-17,0.07,0.7308876,0.937144082683674
2007-01-18,17.2,1.040246,4.09207718324422
2007-01-19,41.8,1.22803,11.2999929262803
2007-01-20,6.31,1.233655,9.25945675422792
2007-01-21,3.89,1.134227,7.34357590735028
2007-01-22,3.07,0.8719943,5.88962189361471
2007-01-23,0,0.7245337,4.27225217625547
2007-01-24,0.04,0.5394815,3.17949039828036
2007-01-25,0,0.536026,2.38960206397554
2007-01-26,0,0.4866848,1.83819956405149
2007-01-27,0.05,0.4556527,1.46444070406144
2007-01-28,0.6,0.6817537,1.25810770098615
2007-01-29,0.06,0.7300378,1.06838547246541
2007-01-30,0.43,0.8509507,1.02608918541711
2007-01-31,0,0.9172454,0.973266390446382
2007-02-01,0,0.8697195,0.953988917600105
2007-02-02,0,0.9545065,0.942291610009599
2007-02-03,0.03,1.060443,0.934232562911214
2007-02-04,0,0.8533794,0.923618550510325
2007-02-05,0,0.7802819,0.914164859699757
2007-02-06,0.33,0.6552955,0.932989426953748
2007-02-07,4.15,0.6837842,1.55263249863908
2007-02-08,1.45,0.6847117,1.44806217771933
2007-02-09,14.03,0.7375471,3.91110569810572
2007-02-10,0.84,0.8752164,2.95456602623152
2007-02-11,3.53,0.9397408,2.79714864140722
2007-02-12,14.81,1.077894,4.93637122632716
2007-02-13,14,1.083452,6.30656760030647
2007-02-14,2.96,1.002059,5.07370254461795
2007-02-15,14.92,0.9533609,6.63986465229041
2007-02-16,0,1.003201,4.7186674075699
2007-02-17,0,0.856263,3.38931772857393
2007-02-18,0,0.8881834,2.42790412003587
2007-02-19,0,0.9038812,1.734770814903
2007-02-20,0,0.9381504,1.25707736439824
2007-02-21,0,0.9226408,1.04428350190351
2007-02-22,1.18,0.8813277,1.08657719000579
2007-02-23,0,1.099098,0.981389726287491
2007-02-24,1.7,1.224402,1.07509824338012
2007-02-25,10.63,1.228775,2.81689308772149
2007-02-26,14.7,1.117206,4.92781381567129
2007-02-27,4.83,1.088919,4.44590753927578
2007-02-28,4.38,1.058435,4.02093743685658
2007-03-01,11.6,1.29858,5.1130953652779
2007-03-02,21.1,1.217096,7.85574477971598
2007-03-03,2.25,1.059463,6.04353595839475
2007-03-04,10.66,1.1775,6.42270814187057
2007-03-05,0,1.132171,4.54563884041055
2007-03-06,3.15,1.288491,3.79551717287382
2007-03-07,13.12,1.25329,5.2974334095837
2007-03-08,6.91,1.190425,5.13386315885498
2007-03-09,0,1.075671,3.64980821267817
2007-03-10,3.84,0.9890859,3.39452426090369
2007-03-11,0,1.10021,2.39777701128106
2007-03-12,0,1.122617,1.67957211168419
2007-03-13,0,1.163444,1.24760696627975
2007-03-14,0,1.222282,1.10998721712781
2007-03-15,0,1.334261,1.07385168482398
2007-03-16,0,1.247331,1.05900142981484
2007-03-17,0,1.187288,1.04778027752463
2007-03-18,0.26,1.302366,1.05090555240253
2007-03-19,9.03,1.262067,2.48791969966991
2007-03-20,2.67,0.9292095,2.32668459199801
2007-03-21,2.65,0.9419255,2.20297324386145
2007-03-22,2.95,0.9950124,2.15877990681568
2007-03-23,3.41,0.9648929,2.22947822976398
2007-03-24,1.67,1.007223,1.91344579981125
2007-03-25,0.7,1.132908,1.46145570252223
2007-03-26,0.42,1.37928,1.14852736225568
2007-03-27,0,1.620343,1.03356766080858
2007-03-28,0,1.48899,1.00767498183891
2007-03-29,0.59,1.497669,1.02452129459118
2007-03-30,2.19,1.519264,1.13537516686697
2007-03-31,1.49,1.430789,1.11169782354431
2007-04-01,4.1,1.46369,1.46335053979075
2007-04-02,0,1.787156,1.05984337321665
2007-04-03,0,1.808416,0.981460512628648
2007-04-04,0.17,1.409192,0.971206142691853
2007-04-05,0,1.420167,0.95360584105528
2007-04-06,0,1.52033,0.942877714365106
2007-04-07,0,1.795482,0.933343650922649
2007-04-08,0,1.578328,0.924076147032375
2007-04-09,0,1.574736,0.914922251232973
2007-04-10,0,1.7514,0.905862174125227
2007-04-11,0,1.757233,0.896892288322887
2007-04-12,0,1.876821,0.888011286209484
2007-04-13,0,2.341811,0.879218231991363
2007-04-14,0,2.551093,0.870512247707166
2007-04-15,0,2.840632,0.861892469736258
2007-04-16,0,2.793692,0.853358044467123
2007-04-17,0,2.670284,0.844908126740671
2007-04-18,0.11,2.251117,0.840272102267299
2007-04-19,0.13,1.719758,0.834500194093686
2007-04-20,0,1.770438,0.821497503906763
2007-04-21,0.04,1.881214,0.814273734737203
2007-04-22,0.03,1.832928,0.806084006545254
2007-04-23,0,2.150896,0.796970010808795
2007-04-24,0,2.509893,0.788948130614773
2007-04-25,0.07,3.020765,0.783000620837076
2007-04-26,0,3.271975,0.773724463879381
2007-04-27,0.06,2.898417,0.767605918435919
2007-04-28,0.13,2.844012,0.762335874994236
2007-04-29,0.27,2.757627,0.759638355594195
2007-04-30,0.03,2.695275,0.746327791991693
2007-05-01,0.12,2.543535,0.741314861346713
2007-05-02,0.38,2.52194,0.742968786444835
2007-05-03,0.42,2.378257,0.739743273002055
2007-05-04,0.04,2.31667,0.72129806956014
2007-05-05,2.18,2.334802,0.80287801582648
2007-05-06,0,2.98098,0.718285696513658
2007-05-07,0.03,2.799354,0.70532307114746
2007-05-08,13.9,2.359743,2.80425554436014
2007-05-09,1.7,2.432111,1.80958087609411
2007-05-10,16.27,2.296554,4.1024547120307
2007-05-11,0,2.832992,2.27892092059792
2007-05-12,1.85,2.430684,1.47639424738313
2007-05-13,7.03,2.432104,1.95335457139377
2007-05-14,12.83,2.564849,3.4361501017621
2007-05-15,2.6,2.491665,2.44538820611402
2007-05-16,3.76,2.153939,2.07697664490097
2007-05-17,16.22,2.091313,4.36723428956356
2007-05-18,6.62,2.256397,4.01093982408252
2007-05-19,0.03,2.471938,2.3541442884484
2007-05-20,1.88,2.900028,1.42356778410332
2007-05-21,4.18,3.202664,1.19098472775806
2007-05-22,0,3.571619,0.875788774576305
2007-05-23,0,3.647683,0.842627889917524
2007-05-24,0,3.439071,0.832529558231054
2007-05-25,0,3.89349,0.824152541388975
2007-05-26,1.06,4.039923,0.840021674107583
2007-05-27,6.98,3.436336,1.23665272268663
2007-05-28,5.02,2.637963,1.34226479030257
2007-05-29,1.49,2.297534,0.990526623840324
2007-05-30,0.6,2.112245,0.870937395720047
2007-05-31,1.34,2.319103,0.876759543847015
2007-06-01,1.79,2.886993,0.880633028446509
2007-06-02,20.56,2.596715,4.24354277952164
2007-06-03,0,3.345914,2.24998737917241
2007-06-04,0,3.388029,1.04229579067629
2007-06-05,0,3.557964,0.862517566474333
2007-06-06,0,3.826997,0.840834088530073
2007-06-07,0,4.307184,0.83159902081724
2007-06-08,3.94,4.445396,0.924771284526923
2007-06-09,29.31,4.069629,5.60865630273562
2007-06-10,10.6,4.046522,5.17682602224019
2007-06-11,0.26,3.653285,2.89246903850663
2007-06-12,0,3.829153,1.23995320878341
2007-06-13,0,3.68477,0.934319026001872
2007-06-14,0.07,3.548856,0.903967057177289
2007-06-15,4.72,3.792321,1.05192798458653
2007-06-16,1.56,3.390762,0.954973609261348
2007-06-17,2.44,2.987031,0.982491858120805
2007-06-18,2.19,3.351696,0.964920689897628
2007-06-19,1.94,3.590299,0.947569551916591
2007-06-20,0,4.275302,0.888718828055275
2007-06-21,5.57,3.97617,1.07577503392686
2007-06-22,1.22,3.414429,0.934725931597871
2007-06-23,7.81,2.879175,1.62480265348478
2007-06-24,15.35,2.890103,3.64845325704857
2007-06-25,16.25,3.422012,5.12380341925004
2007-06-26,12.71,2.821688,5.65104588505747
2007-06-27,12.36,2.464177,6.07302983740548
2007-06-28,0.24,2.467374,3.91650151005522
2007-06-29,6.39,2.686004,3.55824344791597
2007-06-30,2.92,2.81332,2.56063978357858
2007-07-01,0.47,3.224695,1.31582785680727
2007-07-02,0,3.444295,1.0357499512926
2007-07-03,4.74,3.087645,1.22057620455255
2007-07-04,19.89,2.581028,4.40855994459403
2007-07-05,6.38,2.61873,3.93941624349301
2007-07-06,6.2,2.754533,3.52884939077981
2007-07-07,2.8,2.981329,2.47751279648812
2007-07-08,0,2.818891,1.31930936434288
2007-07-09,0.54,3.114996,1.09667886676041
2007-07-10,2.31,2.686867,1.13971453319878
2007-07-11,0.5,2.718639,1.0688427507043
2007-07-12,0.93,2.523867,1.06986793139422
2007-07-13,0.56,2.937147,1.04744538889333
2007-07-14,0.13,4.014497,1.02387688454278
2007-07-15,0,4.531443,1.01041269268753
2007-07-16,0,5.0155,1.00021135952065
2007-07-17,0,4.6067,0.990296873830418
2007-07-18,1.56,3.865216,1.01854425015838
2007-07-19,0,3.681824,0.977757325875599
2007-07-20,4.52,3.436576,1.13515336875624
2007-07-21,10.41,3.519786,2.12385797767366
2007-07-22,0,3.150485,1.13359160031233
2007-07-23,0,3.138306,0.992862085664069
2007-07-24,1.98,2.684003,1.04300846465588
2007-07-25,3.09,3.013151,1.09006151269371
2007-07-26,0,3.201598,0.976103169011826
2007-07-27,0,3.529157,0.957788800356358
2007-07-28,0,3.510686,0.947667008647698
2007-07-29,7.5,3.272223,1.48003279792094
2007-07-30,4.42,2.760532,1.4027741357126
2007-07-31,0,2.544953,1.00555170691851
2007-08-01,0,2.506059,0.950290392088138
2007-08-02,0,2.93718,0.936220508266936
2007-08-03,4.35,3.03917,1.11269289147138
2007-08-04,0,3.266202,0.944502124102819
2007-08-05,0,3.353098,0.922028436407541
2007-08-06,0,3.860483,0.911873422935967
2007-08-07,6.47,3.64281,1.21292510455822
2007-08-08,0.32,3.062259,0.94979971914324
2007-08-09,0.88,2.778073,0.935739348845388
2007-08-10,4.67,2.509406,1.18626037606326
2007-08-11,1.23,3.238931,0.967275379135708
2007-08-12,0,3.401731,0.902573841837768
2007-08-13,2.2,3.156409,0.957998326061054
2007-08-14,0,3.074136,0.891974887129717
2007-08-15,0.62,3.234817,0.894781980205898
2007-08-16,17.63,3.471575,3.40732260606041
2007-08-17,1.03,2.780097,2.0488249720543
2007-08-18,0.17,2.514845,1.12115335066262
2007-08-19,0,2.505285,0.92257386332071
2007-08-20,6.46,2.754937,1.39669156267194
2007-08-21,4.96,2.387256,1.53362723200598
2007-08-22,3.36,2.638337,1.27173988597111
2007-08-23,26.28,2.428957,5.76325946189475
2007-08-24,0.19,2.840125,3.55850054649284
2007-08-25,0,3.021453,1.88880902335384
2007-08-26,0,3.296874,1.05734373533992
2007-08-27,0,3.230543,0.955943212473702
2007-08-28,0,2.847615,0.939082661528426
2007-08-29,0,2.279299,0.929137816829825
2007-08-30,0,2.469016,0.919867286717873
2007-08-31,0,2.286143,0.910751777445852
2007-09-01,0,2.66167,0.901732783015296
2007-09-02,0.03,2.598874,0.893706511131306
2007-09-03,0,2.415577,0.884135018437261
2007-09-04,8.24,2.22065,1.87360164795458
2007-09-05,1.19,1.870173,1.28229681135229
2007-09-06,0.28,1.809521,0.963440749889362
2007-09-07,0.27,2.387941,0.895169447830903
2007-09-08,0.13,2.371202,0.875750601714533
2007-09-09,0,2.38547,0.862062434135521
2007-09-10,0,2.283628,0.853007161642541
2007-09-11,1.23,1.880311,0.899568217274277
2007-09-12,0.03,2.055126,0.847054126121047
2007-09-13,0,2.068384,0.832372742103164
2007-09-14,0,1.953667,0.823396617551518
2007-09-15,0,2.049237,0.815152781498693
2007-09-16,0,2.215427,0.807070395295146
2007-09-17,0,2.000933,0.799077639183182
2007-09-18,0.77,2.077052,0.821046297324933
2007-09-19,1.61,1.658407,0.877302600092027
2007-09-20,0,1.417313,0.796986130338537
2007-09-21,0,1.713372,0.776787967586492
2007-09-22,0,1.715962,0.767402203493665
2007-09-23,0,1.948336,0.759568379659277
2007-09-24,0,2.258395,0.752017777716093
2007-09-25,3.34,2.001274,0.944549760195772
2007-09-26,0,1.654806,0.7762981491175
2007-09-27,0.81,1.47894,0.787200690505532
2007-09-28,17.91,1.520576,3.94447728090345
2007-09-29,1.98,1.556552,2.96104712272738
2007-09-30,1.31,1.601824,2.1085305133742
2007-10-01,0.11,1.821827,1.20498084439179
2007-10-02,0,1.911037,0.833024439907991
2007-10-03,0,2.339129,0.766527396232866
2007-10-04,0.03,2.279755,0.753646547183216
2007-10-05,0,2.271092,0.744696369227084
2007-10-06,0,1.800353,0.737165631953053
2007-10-07,0,1.587189,0.729846006546566
2007-10-08,0,1.40789,0.722616210000043
2007-10-09,0,1.407783,0.71546043140821
2007-10-10,1.44,1.478465,0.790510924278155
2007-10-11,5.62,1.565396,1.42792444240265
2007-10-12,0,1.412938,0.891462702663463
2007-10-13,0,1.420557,0.738739252174303
2007-10-14,0,1.411482,0.706011337977829
2007-10-15,0,1.321315,0.694939614032651
2007-10-16,0.03,1.332127,0.688870511315901
2007-10-17,0,1.514491,0.68074929521341
2007-10-18,1.71,1.321046,0.786902555909737
2007-10-19,0,1.195626,0.69290034888239
2007-10-20,0,0.9941499,0.669827669229913
2007-10-21,0,0.9254265,0.659838069845566
2007-10-22,0.83,0.8711892,0.716922851688433
2007-10-23,0,0.9185676,0.662459416550132
2007-10-24,0,0.914166,0.645049730334069
2007-10-25,0,0.9609404,0.636233502671541
2007-10-26,0,1.148504,0.629400850652119
2007-10-27,0,1.144724,0.623069333564354
2007-10-28,0,1.122187,0.616881261194877
2007-10-29,0,1.059696,0.610769463988609
2007-10-30,15.28,1.071194,3.38462524079558
2007-10-31,0.77,1.080656,2.42250311276274
2007-11-01,0,0.8699238,1.64240074326105
2007-11-02,0,0.9150839,1.07762776550056
2007-11-03,0.17,1.325481,0.73880493022713
2007-11-04,0.06,1.380964,0.64365645667426
2007-11-05,0,1.182654,0.619379480892097
2007-11-06,0,1.052429,0.610002281224219
2007-11-07,4.39,0.9893813,1.19726438292659
2007-11-08,0.33,0.9550949,0.844704855793193
2007-11-09,9.78,1.100047,2.42466886187249
2007-11-10,9.4,0.776849,3.5801151798536
2007-11-11,3.16,0.8975085,3.10537250479779
2007-11-12,2.27,1.04977,2.53991306707378
2007-11-13,0.07,0.7597936,1.7775332790324
2007-11-14,4.77,0.7299483,2.19625438441883
2007-11-15,0.53,0.7116808,1.64086380931747
2007-11-16,0.07,0.6309774,1.17677207865018
2007-11-17,0,0.5476907,0.877286535933082
2007-11-18,0,0.6117775,0.71546006844932
2007-11-19,0,0.6262208,0.653409728751914
2007-11-20,8.54,0.6702339,2.17231242935916
2007-11-21,4.12,0.8734195,2.30116762327679
2007-11-22,7.4,0.9561988,3.03636848699437
2007-11-23,0,1.021733,2.04093265904265
2007-11-24,1.51,0.9140477,1.66848481348324
2007-11-25,0,0.6137285,1.18906868986599
2007-11-26,1.24,0.7302099,1.06693256193819
2007-11-27,2.09,0.7178354,1.15162911197994
2007-11-28,1.41,0.7513988,1.0674942264724
2007-11-29,0,0.6026742,0.806727646650323
2007-11-30,1.29,0.5585133,0.871820657019545
2007-12-01,0.28,0.7762789,0.729778225256411
2007-12-02,12.38,0.8895213,2.94214282874538
2007-12-03,32.79,0.946073,8.66211755335004
2007-12-04,8.94,0.8325739,7.95570398568256
2007-12-05,4.38,0.7837103,6.54453202116008
2007-12-06,3.72,1.008369,5.33600645275592
2007-12-07,11.21,0.9921537,6.00204382425116
2007-12-08,12.32,0.9966976,6.7088057662701
2007-12-09,8.2,0.7202448,6.46785592166257
2007-12-10,15.1,0.8409903,7.66633633965718
2007-12-11,2.89,0.8034015,6.06087380161059
2007-12-12,1.83,0.7235334,4.72368379319695
