"Date","P","E","MI_Q_sim"
2006-03-27,2.62,1.950993,1.70682296257679
2006-03-28,4.06,1.834449,2.01021573188839
2006-03-29,4.41,1.489434,2.64288590574431
2006-03-30,2.53,1.371952,1.45356258255778
2006-03-31,25.72,1.717335,21.339057265133
2006-04-01,14.39,1.762839,13.1663373437847
2006-04-02,4.83,1.549207,4.32203109260538
2006-04-03,6.34,1.504987,4.67105500315193
2006-04-04,4.98,1.340376,3.73675655395559
2006-04-05,0,1.231758,0.211082780326016
2006-04-06,0,1.136354,0.00469144840606915
2006-04-07,0,1.141842,6.23336785886425e-05
2006-04-08,0,1.253996,5.92439422561577e-07
2006-04-09,0,1.356024,4.59101948781544e-09
2006-04-10,0.09,1.452778,3.4453993713168e-06
2006-04-11,0,1.360654,2.66166831261654e-08
2006-04-12,0,1.227348,2.58166311366011e-10
2006-04-13,0.74,1.471256,0.00184642012383148
2006-04-14,1.65,1.417903,0.0614063322099616
2006-04-15,2.45,1.73055,0.306249114464099
2006-04-16,3.92,1.78059,1.38567170105528
2006-04-17,17.49,1.836359,13.5724165336948
2006-04-18,0,1.865053,0.504040251877179
2006-04-19,0,1.712098,0.0045810866606976
2006-04-20,0,1.5832,2.78124215187052e-05
2006-04-21,0,1.72232,1.24368919484245e-07
2006-04-22,0,2.055787,3.56221609557675e-10
2006-04-23,0,1.906578,1.22401201183158e-12
2006-04-24,0,1.664318,5.83280841868494e-15
2006-04-25,0,2.614495,9.16334551007052e-18
2006-04-26,1,2.489932,0.00114740619344509
2006-04-27,0.52,2.279525,0.000354276340808657
2006-04-28,0,2.066842,1.03998417067651e-06
2006-04-29,0,1.879394,3.71890440749185e-09
2006-04-30,0,1.488974,2.30778509664499e-11
2006-05-01,6.57,1.242226,3.15805039501465
2006-05-02,3.03,1.63297,1.70887353854771
2006-05-03,0,2.279322,0.00981039654327265
2006-05-04,0,2.74471,1.51694328995848e-05
2006-05-05,0,3.133681,1.51753188955331e-08
2006-05-06,3.03,2.780145,0.0681558298613701
2006-05-07,0.03,2.960251,0.000113414325122189
2006-05-08,0,2.775521,1.56442994888188e-07
2006-05-09,12.56,2.514195,7.09562661451679
2006-05-10,0.38,2.528348,0.12692110100995
2006-05-11,0.03,2.437027,0.000372204696335397
2006-05-12,0,2.765869,5.23875379265833e-07
2006-05-13,1.85,2.838433,0.0069990562684725
2006-05-14,17.67,2.514401,11.8724071614898
2006-05-15,0,2.326371,0.229404665399791
2006-05-16,0,2.655017,0.000497509177964226
2006-05-17,5.11,2.925123,0.832551506679774
2006-05-18,1.28,2.969827,0.0235917407993914
2006-05-19,0.96,3.010565,0.00168014546112661
2006-05-20,2.01,2.310091,0.0267697635538912
2006-05-21,20.61,2.148815,15.0503106373676
2006-05-22,2.74,2.531541,1.94394819622791
2006-05-23,6.28,2.563149,3.2073455854708
2006-05-24,2.8,2.043834,1.24255730532943
2006-05-25,2.29,1.911688,0.624608502423635
2006-05-26,8.75,2.128356,5.16311747406947
2006-05-27,14.14,2.629082,10.6077985489103
2006-05-28,2.17,2.9359,0.943530729762375
2006-05-29,1.87,2.826622,0.0883330753650652
2006-05-30,10.33,2.018782,6.11542135935039
2006-05-31,3.09,1.813142,2.0262995570716
2006-06-01,1.5,1.825399,0.407304418587561
2006-06-02,2.16,1.812284,0.358821882593935
2006-06-03,0,2.259227,0.00133351298588486
2006-06-04,0,2.48771,2.51048335334155e-06
2006-06-05,0,2.742347,3.51465655186378e-09
2006-06-06,0.29,2.678804,2.11346606943592e-05
2006-06-07,0,2.430686,4.03868310754223e-08
2006-06-08,0,2.713694,5.78220167666033e-11
2006-06-09,0,3.084712,5.96762157132516e-14
2006-06-10,0,3.324333,5.08254390782243e-17
2006-06-11,0,3.659721,3.37594482965512e-20
2006-06-12,0,3.942612,1.84747085790099e-23
2006-06-13,0,3.961734,2.52988656842779e-26
2006-06-14,0,4.422082,0
2006-06-15,0.36,4.404413,1.03550109197929e-05
2006-06-16,6.6,3.662155,1.24958300144126
2006-06-17,0,3.213944,0.0021221304151867
2006-06-18,0,3.410493,1.78038115557632e-06
2006-06-19,0,3.942181,9.78046828108008e-10
2006-06-20,0.54,3.871599,4.85962523638515e-05
2006-06-21,0,3.72498,3.12079253010477e-08
2006-06-22,0,3.518181,2.29805258127086e-11
2006-06-23,0.48,2.880505,7.6420486213558e-05
2006-06-24,0,3.093686,7.9599334168343e-08
2006-06-25,0,3.727085,5.04874809279897e-11
2006-06-26,8.5,3.789807,2.5366424487082
2006-06-27,1.1,3.535503,0.0249924193353831
2006-06-28,0,3.477216,2.14428463659211e-05
2006-06-29,0,3.872422,1.24054478435881e-08
2006-06-30,0.22,3.829599,3.74576460057573e-06
2006-07-01,0,4.328485,1.61238304612685e-09
2006-07-02,0,4.433869,6.48960663565927e-13
2006-07-03,0,4.329465,2.78066372863839e-16
2006-07-04,0,4.457209,1.10356448734835e-19
2006-07-05,0,4.797611,3.60761215312793e-23
2006-07-06,0.53,4.549896,2.93255823099059e-05
2006-07-07,0,4.048904,1.51135388265031e-08
2006-07-08,0.11,3.95075,4.93703353338832e-07
2006-07-09,0.15,3.992552,1.26237277395983e-06
2006-07-10,0,3.74398,7.92958804522799e-10
2006-07-11,0,4.167972,3.75350961483916e-13
2006-07-12,0,4.747865,1.261545905014e-16
2006-07-13,0,4.813864,4.08743827921645e-20
2006-07-14,39.93,4.265984,30.676652445455
2006-07-15,0,4.356479,0.100034111848498
2006-07-16,0,4.018706,6.24722751668748e-05
2006-07-17,0,4.285995,2.78047813707469e-08
2006-07-18,0,4.391714,1.14808953096045e-11
2006-07-19,0,4.628929,4.12497957659605e-15
2006-07-20,0,4.96938,1.22879779860449e-18
2006-07-21,0,5.001661,3.59815310564091e-22
2006-07-22,0,5.331844,8.89340145387554e-26
2006-07-23,2.51,4.568414,0.00431356615108831
2006-07-24,0.1,4.465701,5.7865223495018e-06
2006-07-25,0,4.750831,1.95014987567203e-09
2006-07-26,0,5.349794,4.77840143044595e-13
2006-07-27,0,5.65498,1.0102005851137e-16
2006-07-28,0.03,4.900592,6.79704993548668e-09
2006-07-29,0.55,3.810304,5.38706495528388e-05
2006-07-30,0,3.927917,3.01300281279665e-08
2006-07-31,0.68,3.800787,0.000102953272616043
2006-08-01,0.81,3.653794,0.000235362203067421
2006-08-02,4.81,3.003323,0.600235791314907
2006-08-03,10.41,2.675501,6.07444398550348
2006-08-04,0.33,2.578596,0.0833549185076181
2006-08-05,18.72,2.739754,12.9149714353393
2006-08-06,1.75,3.501988,0.501819177537287
2006-08-07,0.03,3.528031,0.00058605164223251
2006-08-08,0,3.567246,4.29004031822349e-07
2006-08-09,0,3.291851,3.75624008698456e-10
2006-08-10,0.62,2.788448,0.000181846272485638
2006-08-11,1.96,2.521464,0.014956015954929
2006-08-12,10.29,2.316128,5.57166966905162
2006-08-13,2.22,2.329921,0.960236241358032
2006-08-14,0,2.424958,0.00367286223977609
2006-08-15,3.32,2.519591,0.217211637705296
2006-08-16,4.86,2.672488,1.30949092595781
2006-08-17,0.52,2.662792,0.0128967152093444
2006-08-18,4.93,3.122262,0.722510705838998
2006-08-19,4.55,3.004925,1.15220841371394
2006-08-20,2.29,2.870884,0.186733047568648
2006-08-21,2.98,2.601081,0.268923296199897
2006-08-22,4.1,2.593484,0.903090290577987
2006-08-23,0,2.549566,0.00290338979989984
2006-08-24,0,2.728572,4.38666920431723e-06
2006-08-25,19.03,2.385486,13.0371344492899
2006-08-26,10.92,2.386554,8.82756883747905
2006-08-27,0.5,2.413896,0.255632955481257
2006-08-28,1.12,2.515089,0.013512877971439
2006-08-29,11.05,2.100826,6.41737218871902
2006-08-30,4.72,1.925744,3.2505270192516
2006-08-31,0,2.002639,0.0411083378968622
2006-09-01,0,2.103298,0.000139231761864686
2006-09-02,0,2.585042,2.30532353808524e-07
2006-09-03,0,2.825362,2.98283307373106e-10
2006-09-04,2.85,3.081168,0.0326526226196103
2006-09-05,0,3.064568,3.98931268426531e-05
2006-09-06,0,2.807721,5.30830626045422e-08
2006-09-07,0,3.035901,5.71324005453878e-11
2006-09-08,0,2.618402,8.94246827639321e-14
2006-09-09,0,2.175367,2.22348521894357e-16
2006-09-10,0,2.246124,5.10679595568799e-19
2006-09-11,0,2.530095,8.71306787666972e-22
2006-09-12,0,2.718208,1.24066778259084e-24
2006-09-13,0,2.874105,0
2006-09-14,0,2.895916,0
2006-09-15,0,2.747738,0
2006-09-16,0,2.73487,0
2006-09-17,0,2.40794,0
2006-09-18,0,2.678368,0
2006-09-19,1.43,2.399691,0.00448984595376076
2006-09-20,0,2.083848,1.37166148443303e-05
2006-09-21,0.1,2.081233,3.53370978242947e-06
2006-09-22,0,2.278032,7.89267080596608e-09
2006-09-23,0,2.649146,1.20023567203972e-11
2006-09-24,0,2.621812,1.87237690661438e-14
2006-09-25,0.7,2.68054,0.000294648461419051
2006-09-26,0.71,2.27936,0.000670202201315257
2006-09-27,0.19,2.122584,3.89619851998005e-05
2006-09-28,0,1.876615,1.41819962779231e-07
2006-09-29,0,1.930407,4.73867837482343e-10
2006-09-30,0,2.025467,1.40481181109258e-12
2006-10-01,14.33,1.997627,9.14606101980213
2006-10-02,5.45,2.178683,3.92615198774181
2006-10-03,0.88,1.950745,0.288018637391543
2006-10-04,17.49,1.766855,13.0288338593135
2006-10-05,0.27,1.603188,0.784917793811861
2006-10-06,0.8,1.547164,0.0884953372234122
2006-10-07,11.91,1.874038,7.63197155616979
2006-10-08,2.73,1.649406,2.05043212269719
2006-10-09,0,1.301947,0.0773106968815521
2006-10-10,0,1.510334,0.00067054111199091
2006-10-11,0.76,1.916001,0.00148274882110905
2006-10-12,0,1.654135,7.76111921285485e-06
2006-10-13,0.04,1.797016,6.44657018299571e-07
2006-10-14,0,2.025724,1.91802867115458e-09
2006-10-15,0,1.731451,8.31965790850362e-12
2006-10-16,0,1.520572,4.91073924440484e-14
2006-10-17,0,1.403569,3.49500624189736e-16
2006-10-18,0,1.310002,2.91640776498866e-18
2006-10-19,0,1.485701,1.81763182943591e-20
2006-10-20,2.51,1.616091,0.182291112389383
2006-10-21,4.67,1.776714,1.82148471175611
2006-10-22,1.89,1.745203,0.620447606898198
2006-10-23,3.34,1.81631,1.13878866028654
2006-10-24,20.27,1.930539,15.9388223394951
2006-10-25,17.22,1.529007,15.6175435309661
2006-10-26,0,1.412991,0.885908844316106
2006-10-27,0,1.708703,0.00981516515909672
2006-10-28,0,1.780439,4.62432694737518e-05
2006-10-29,0.09,1.708365,6.27949902704929e-06
2006-10-30,0.48,1.634229,0.000389288860646091
2006-10-31,0,1.140033,4.73506044027906e-06
2006-11-01,1.2,1.082988,0.0261273499576041
2006-11-02,1.82,0.964431,0.310222869566879
2006-11-03,0.79,0.7605854,0.191347160076128
2006-11-04,0,0.8545902,0.00841441039889005
2006-11-05,0,0.9481588,0.000178035950308848
2006-11-06,0,0.9193982,3.43052098506743e-06
2006-11-07,0,0.9116619,6.46587385930153e-08
2006-11-08,0,0.8268558,1.48169000781066e-09
2006-11-09,0.03,0.9273551,4.394242445871e-07
2006-11-10,1.1,1.114316,0.0167497862083641
2006-11-11,0.03,0.7095165,0.000943908782153056
2006-11-12,4.32,0.8355081,1.82875801869175
2006-11-13,1.85,0.9514834,1.12110381440821
2006-11-14,3.29,1.053415,1.87900101556234
2006-11-15,3.65,1.315407,2.16256911553179
2006-11-16,0,1.285559,0.0866923220917459
2006-11-17,0.51,1.270585,0.0109516795053693
2006-11-18,8.25,1.187549,4.82917477920239
2006-11-19,0.66,0.9402765,0.816366709584623
2006-11-20,16.94,0.9359483,13.701909929911
2006-11-21,17.59,0.881795,16.4150218186269
2006-11-22,8.55,0.9763085,8.32082029812585
2006-11-23,1.98,0.8075814,2.22976754238313
2006-11-24,25.38,1.083009,21.8982189719614
2006-11-25,5.27,1.135842,5.65911941648861
2006-11-26,4.58,1.407379,3.4896646398776
2006-11-27,0.34,1.056545,0.41233423689638
2006-11-28,0,0.9674931,0.0169974316377509
2006-11-29,0.38,1.02429,0.00398079282481525
2006-11-30,0.03,0.9460962,0.00012377766554309
2006-12-01,0.24,0.7327512,0.000513224693016449
2006-12-02,0,0.8916934,1.08291087007691e-05
2006-12-03,0.1,0.8705289,2.61046458494969e-05
2006-12-04,13.13,1.051893,9.00294172631937
2006-12-05,16.38,1.016901,14.7136872641718
2006-12-06,4.6,1.272633,4.49452317732036
2006-12-07,2.19,0.9761119,1.81094552606915
2006-12-08,10.81,0.8848088,8.59261877921847
2006-12-09,13.83,0.9940333,12.3567250970133
2006-12-10,2.41,0.7947422,2.93112761978755
2006-12-11,0,0.6095968,0.405919517443563
2006-12-12,3.54,0.7145317,2.00764401725181
2006-12-13,2.2,0.7840955,1.53235544424575
2006-12-14,0.15,0.779254,0.207472419499
2006-12-15,0,0.8028575,0.0107850183490183
2006-12-16,0,0.5791272,0.000660375119760238
2006-12-17,3.97,0.706076,1.66103454925366
2006-12-18,0,0.6121042,0.231941674266564
2006-12-19,0.22,0.6152815,0.0502859796789673
2006-12-20,0,0.632099,0.00319115154698655
2006-12-21,0,0.5945614,0.000167838281364427
2006-12-22,0,0.7432586,5.04843280479318e-06
2006-12-23,0,0.6758961,1.76161973038526e-07
2006-12-24,0,0.6088232,7.43315124826934e-09
2006-12-25,0,0.6640194,2.64444037011898e-10
2006-12-26,0,0.5150117,1.51233244204589e-11
2006-12-27,0,0.5376472,7.99953425627979e-13
2006-12-28,0,0.5005325,4.81121563202284e-14
2006-12-29,0.03,0.5033704,1.34448308781589e-06
2006-12-30,0,0.5271747,7.45390490875195e-08
2006-12-31,19.35,0.668015,14.996629567318
2007-01-01,10,0.9901223,9.49402009934015
2007-01-02,13.94,0.8833843,12.6631235301575
2007-01-03,5.28,0.7147818,5.41631764252534
2007-01-04,0.43,0.7655866,0.851248633055198
2007-01-05,3.81,0.8574706,2.33155753350755
2007-01-06,2.04,0.8818367,1.4131281192356
2007-01-07,10.9,1.043456,8.39325469607538
2007-01-08,0,0.9019123,0.760979713685888
2007-01-09,11.59,0.9696581,8.80033519265754
2007-01-10,2.4,1.184793,2.29050977836312
2007-01-11,3.14,1.032169,2.10005303821559
2007-01-12,5.24,0.8568484,3.88385737056641
2007-01-13,0.17,0.9369128,0.431185925930353
2007-01-14,0.44,1.086821,0.0544439713866596
2007-01-15,0.56,0.8524475,0.0267022569982885
2007-01-16,0,0.5613311,0.00193976990391585
2007-01-17,0.07,0.7308876,0.000206229506011615
2007-01-18,17.2,1.040246,12.72099714865
2007-01-19,41.8,1.22803,38.8091380128623
2007-01-20,6.31,1.233655,7.2965031420035
2007-01-21,3.89,1.134227,3.36344726612614
2007-01-22,3.07,0.8719943,2.38865112417148
2007-01-23,0,0.7245337,0.281892268687531
2007-01-24,0.04,0.5394815,0.0409588971406684
2007-01-25,0,0.536026,0.00346907295460663
2007-01-26,0,0.4866848,0.000266682109040443
2007-01-27,0.05,0.4556527,9.25394584422047e-05
2007-01-28,0.6,0.6817537,0.00778155761003969
2007-01-29,0.06,0.7300378,0.000567057331115785
2007-01-30,0.43,0.8509507,0.00232025462588102
2007-01-31,0,0.9172454,4.87490253169658e-05
2007-02-01,0,0.8697195,1.03680368250374e-06
2007-02-02,0,0.9545065,1.76322724101501e-08
2007-02-03,0.03,1.060443,3.71122786034537e-07
2007-02-04,0,0.8533794,7.98518227298744e-09
2007-02-05,0,0.7802819,2.05829986888881e-10
2007-02-06,0.33,0.6552955,0.000915533221869148
2007-02-07,4.15,0.6837842,1.82116384828676
2007-02-08,1.45,0.6847117,1.03953665624485
2007-02-09,14.03,0.7375471,11.349225982945
2007-02-10,0.84,0.8752164,1.5800998058801
2007-02-11,3.53,0.9397408,2.29746448541905
2007-02-12,14.81,1.077894,12.1457009662655
2007-02-13,14,1.083452,12.7830564176808
2007-02-14,2.96,1.002059,3.22987722684588
2007-02-15,14.92,0.9533609,12.5864143960823
2007-02-16,0,1.003201,0.987600739140774
2007-02-17,0,0.856263,0.0742792361207578
2007-02-18,0,0.8881834,0.00240175208607738
2007-02-19,0,0.9038812,5.22020237099022e-05
2007-02-20,0,0.9381504,9.45065447163935e-07
2007-02-21,0,0.9226408,1.72812526684599e-08
2007-02-22,1.18,0.8813277,0.0387846287487719
2007-02-23,0,1.099098,0.000680506053901647
2007-02-24,1.7,1.224402,0.0933961187275904
2007-02-25,10.63,1.228775,7.1209465813062
2007-02-26,14.7,1.117206,12.8533541455406
2007-02-27,4.83,1.088919,4.7096034867499
2007-02-28,4.38,1.058435,3.49631065521687
2007-03-01,11.6,1.29858,9.30879357928633
2007-03-02,21.1,1.217096,18.9168489853032
2007-03-03,2.25,1.059463,3.02504415804317
2007-03-04,10.66,1.1775,8.48829930746106
2007-03-05,0,1.132171,0.624181255449244
2007-03-06,3.15,1.288491,1.39562549135144
2007-03-07,13.12,1.25329,10.1720902112938
2007-03-08,6.91,1.190425,6.16179188409941
2007-03-09,0,1.075671,0.478277959018915
2007-03-10,3.84,0.9890859,2.05998487021831
2007-03-11,0,1.10021,0.118501015036652
2007-03-12,0,1.122617,0.00237611209533462
2007-03-13,0,1.163444,2.92206927673463e-05
2007-03-14,0,1.222282,2.92333277303893e-07
2007-03-15,0,1.334261,2.34868496972999e-09
2007-03-16,0,1.247331,2.19366105182398e-11
2007-03-17,0,1.187288,2.28927530264795e-13
2007-03-18,0.26,1.302366,9.36865492949866e-05
2007-03-19,9.03,1.262067,5.23297891641301
2007-03-20,2.67,0.9292095,2.31461833635615
2007-03-21,2.65,0.9419255,1.80801985396842
2007-03-22,2.95,0.9950124,1.87204349615495
2007-03-23,3.41,0.9648929,2.26278048447744
2007-03-24,1.67,1.007223,1.05177540755363
2007-03-25,0.7,1.132908,0.207180919781933
2007-03-26,0.42,1.37928,0.0130068416779729
2007-03-27,0,1.620343,7.89820053023616e-05
2007-03-28,0,1.48899,5.04394014232981e-07
2007-03-29,0.59,1.497669,0.000868186306779083
2007-03-30,2.19,1.519264,0.148375353907072
2007-03-31,1.49,1.430789,0.141145255337141
2007-04-01,4.1,1.46369,1.59804039193476
2007-04-02,0,1.787156,0.019911332438309
2007-04-03,0,1.808416,9.43204445327297e-05
2007-04-04,0.17,1.409192,4.75170351823953e-05
2007-04-05,0,1.420167,3.37509104630905e-07
2007-04-06,0,1.52033,2.00097940886458e-09
2007-04-07,0,1.795482,7.95352339853403e-12
2007-04-08,0,1.578328,4.29936222710487e-14
2007-04-09,0,1.574736,2.33662645019571e-16
2007-04-10,0,1.7514,9.85467753382851e-19
2007-04-11,0,1.757233,4.12306091465163e-21
2007-04-12,0,1.876821,1.47144213841281e-23
2007-04-13,0,2.341811,3.0465366393865e-26
2007-04-14,0,2.551093,0
2007-04-15,0,2.840632,0
2007-04-16,0,2.793692,0
2007-04-17,0,2.670284,0
2007-04-18,0.11,2.251117,1.99471753363724e-06
2007-04-19,0.13,1.719758,8.2307992516046e-06
2007-04-20,0,1.770438,3.4217798372209e-08
2007-04-21,0.04,1.881214,2.16961612585795e-07
2007-04-22,0.03,1.832928,1.37731477884695e-07
2007-04-23,0,2.150896,3.52942018952647e-10
2007-04-24,0,2.509893,6.14576551871913e-13
2007-04-25,0.07,3.020765,2.62085496572302e-07
2007-04-26,0,3.271975,2.3298756370481e-10
2007-04-27,0.06,2.898417,1.92620163811114e-07
2007-04-28,0.13,2.844012,1.99176894405732e-06
2007-04-29,0.27,2.757627,1.79492440836325e-05
2007-04-30,0.03,2.695275,2.05602054322117e-07
2007-05-01,0.12,2.543535,2.13901015918215e-06
2007-05-02,0.38,2.52194,5.99740269254259e-05
2007-05-03,0.42,2.378257,0.000114638910349964
2007-05-04,0.04,2.31667,1.19484352797107e-06
2007-05-05,2.18,2.334802,0.0279279120341581
2007-05-06,0,2.98098,3.64307693137966e-05
2007-05-07,0.03,2.799354,2.69434112326885e-07
2007-05-08,13.9,2.359743,8.42471844969607
2007-05-09,1.7,2.432111,0.822041664998482
2007-05-10,16.27,2.296554,11.7714772911229
2007-05-11,0,2.832992,0.105793033004246
2007-05-12,1.85,2.430684,0.042083252639137
2007-05-13,7.03,2.432104,2.86937572608542
2007-05-14,12.83,2.564849,9.07011650322368
2007-05-15,2.6,2.491665,1.4314933516017
2007-05-16,3.76,2.153939,1.46485836016348
2007-05-17,16.22,2.091313,12.1939572838166
2007-05-18,6.62,2.256397,5.11865766356527
2007-05-19,0.03,2.471938,0.0427530043754812
2007-05-20,1.88,2.900028,0.0164360884702046
2007-05-21,4.18,3.202664,0.325947376287997
2007-05-22,0,3.571619,0.000316973408086961
2007-05-23,0,3.647683,2.17563223389042e-07
2007-05-24,0,3.439071,1.70069461314725e-10
2007-05-25,0,3.89349,9.61750419539432e-14
2007-05-26,1.06,4.039923,0.000336438584675075
2007-05-27,6.98,3.436336,1.72813149001004
2007-05-28,5.02,2.637963,2.0964344637642
2007-05-29,1.49,2.297534,0.219607012477208
2007-05-30,0.6,2.112245,0.00632109850307322
2007-05-31,1.34,2.319103,0.00708211824071616
2007-06-01,1.79,2.886993,0.00932257380674911
2007-06-02,20.56,2.596715,14.4557631288313
2007-06-03,0,3.345914,0.0759467702760885
2007-06-04,0,3.388029,7.45567945653727e-05
2007-06-05,0,3.557964,5.40685759258785e-08
2007-06-06,0,3.826997,3.20084738283152e-11
2007-06-07,0,4.307184,1.38992164416692e-14
2007-06-08,3.94,4.445396,0.0336189334808939
2007-06-09,29.31,4.069629,21.2565172046222
2007-06-10,10.6,4.046522,7.56244051249506
2007-06-11,0.26,3.653285,0.0247779076152812
2007-06-12,0,3.829153,1.63838053331472e-05
2007-06-13,0,3.68477,1.07807358353795e-08
2007-06-14,0.07,3.548856,1.86273628640107e-07
2007-06-15,4.72,3.792321,0.206950555794146
2007-06-16,1.56,3.390762,0.00959687329663573
2007-06-17,2.44,2.987031,0.0287569079426964
2007-06-18,2.19,3.351696,0.0148677200258694
2007-06-19,1.94,3.590299,0.00655701894220298
2007-06-20,0,4.275302,3.09223593108634e-06
2007-06-21,5.57,3.97617,0.450015731526113
2007-06-22,1.22,3.414429,0.00802425103867763
2007-06-23,7.81,2.879175,2.95284356690272
2007-06-24,15.35,2.890103,11.0424555062573
2007-06-25,16.25,3.422012,12.4592483604994
2007-06-26,12.71,2.821688,9.96469850518848
2007-06-27,12.36,2.464177,9.75757456046968
2007-06-28,0.24,2.467374,0.190279044323826
2007-06-29,6.39,2.686004,2.40409486983117
2007-06-30,2.92,2.81332,0.674253384179938
2007-07-01,0.47,3.224695,0.00309948763225614
2007-07-02,0,3.444295,2.5528162327938e-06
2007-07-03,4.74,3.087645,0.490165955629652
2007-07-04,19.89,2.581028,14.6028607134898
2007-07-05,6.38,2.61873,4.77828090880911
2007-07-06,6.2,2.754533,3.51804081733384
2007-07-07,2.8,2.981329,0.663388035702171
2007-07-08,0,2.818891,0.00145510637948156
2007-07-09,0.54,3.114996,0.000172764244480291
2007-07-10,2.31,2.686867,0.023745458762049
2007-07-11,0.5,2.718639,0.000552460515352384
2007-07-12,0.93,2.523867,0.00119820754384063
2007-07-13,0.56,2.937147,0.000213906896493606
2007-07-14,0.13,4.014497,2.37115484989007e-06
2007-07-15,0,4.531443,9.04155971864936e-10
2007-07-16,0,5.0155,2.62874384191566e-13
2007-07-17,0,4.6067,9.5667960044897e-17
2007-07-18,1.56,3.865216,0.00136079405477828
2007-07-19,0,3.681824,9.26804174298781e-07
2007-07-20,4.52,3.436576,0.253042719246816
2007-07-21,10.41,3.519786,5.03921288695286
2007-07-22,0,3.150485,0.0155292636671119
2007-07-23,0,3.138306,1.71713697682538e-05
2007-07-24,1.98,2.684003,0.0115885102332358
2007-07-25,3.09,3.013151,0.084976220239811
2007-07-26,0,3.201598,9.82968771284349e-05
2007-07-27,0,3.529157,7.29211012445843e-08
2007-07-28,0,3.510686,5.40112622662074e-11
2007-07-29,7.5,3.272223,2.18884995398769
2007-07-30,4.42,2.760532,1.66293785682584
2007-07-31,0,2.544953,0.00654793166894034
2007-08-01,0,2.506059,1.26384623155442e-05
2007-08-02,0,2.93718,1.49177419270966e-08
2007-08-03,4.35,3.03917,0.333199194171953
2007-08-04,0,3.266202,0.000420544579923039
2007-08-05,0,3.353098,3.60528563346381e-07
2007-08-06,0,3.860483,2.08852017198818e-10
2007-08-07,6.47,3.64281,1.16063965487428
2007-08-08,0.32,3.062259,0.00462079943920704
2007-08-09,0.88,2.778073,0.00108525559417223
2007-08-10,4.67,2.509406,0.848484000856293
2007-08-11,1.23,3.238931,0.0157298493648773
2007-08-12,0,3.401731,1.40370377758562e-05
2007-08-13,2.2,3.156409,0.00994882949239663
2007-08-14,0,3.074136,1.14216462592966e-05
2007-08-15,0.62,3.234817,0.00013492382517032
2007-08-16,17.63,3.471575,10.751071373369
2007-08-17,1.03,2.780097,0.409555541052131
2007-08-18,0.17,2.514845,0.00194120103920564
2007-08-19,0,2.505285,3.61868245023635e-06
2007-08-20,6.46,2.754937,1.83086872579515
2007-08-21,4.96,2.387256,2.28140787326002
2007-08-22,3.36,2.638337,1.03546695602417
2007-08-23,26.28,2.428957,20.9846343950853
2007-08-24,0.19,2.840125,0.396862108681696
2007-08-25,0,3.021453,0.000644313904756683
2007-08-26,0,3.296874,5.8000763146542e-07
2007-08-27,0,3.230543,5.33168875020551e-10
2007-08-28,0,2.847615,6.74893352562381e-13
2007-08-29,0,2.279299,1.4944191606446e-15
2007-08-30,0,2.469016,2.71105488031228e-18
2007-08-31,0,2.286143,5.95943690704958e-21
2007-09-01,0,2.66167,8.94882251696346e-24
2007-09-02,0.03,2.598874,3.52455335417174e-08
2007-09-03,0,2.415577,6.7625984697736e-11
2007-09-04,8.24,2.22065,3.67049387989767
2007-09-05,1.19,1.870173,0.439125743034927
2007-09-06,0.28,1.809521,0.00788871199170095
2007-09-07,0.27,2.387941,0.000157479422243768
2007-09-08,0.13,2.371202,8.47744402934143e-06
2007-09-09,0,2.38547,1.69198623107177e-08
2007-09-10,0,2.283628,3.73343985903726e-11
2007-09-11,1.23,1.880311,0.00548740664000232
2007-09-12,0.03,2.055126,2.55833754669845e-05
2007-09-13,0,2.068384,7.31484973104838e-08
2007-09-14,0,1.953667,2.37251187756121e-10
2007-09-15,0,2.049237,6.83463282211798e-13
2007-09-16,0,2.215427,1.6239626225038e-15
2007-09-17,0,2.000933,4.95867727689249e-18
2007-09-18,0.77,2.077052,0.000813508057809229
2007-09-19,1.61,1.658407,0.0311606608269574
2007-09-20,0,1.417313,0.000284631041298983
2007-09-21,0,1.713372,1.32029933374368e-06
2007-09-22,0,1.715962,5.88443790775399e-09
2007-09-23,0,1.948336,1.91905391126247e-11
2007-09-24,0,2.258395,4.34875989672284e-14
2007-09-25,3.34,2.001274,0.350835219847868
2007-09-26,0,1.654806,0.00318275749770645
2007-09-27,0.81,1.47894,0.00497290165564754
2007-09-28,17.91,1.520576,13.0310261028341
2007-09-29,1.98,1.556552,2.01377411402388
2007-09-30,1.31,1.601824,0.42445529635675
2007-10-01,0.11,1.821827,0.00442413932904501
2007-10-02,0,1.911037,1.68066933000077e-05
2007-10-03,0,2.339129,3.5324735662784e-08
2007-10-04,0.03,2.279755,6.41771466883423e-08
2007-10-05,0,2.271092,1.43652245974732e-10
2007-10-06,0,1.800353,5.67068465113133e-13
2007-10-07,0,1.587189,3.02446860106155e-15
2007-10-08,0,1.40789,2.13710265866638e-17
2007-10-09,0,1.407783,1.51030996409927e-19
2007-10-10,1.44,1.478465,0.021199606246035
2007-10-11,5.62,1.565396,2.40825292832766
2007-10-12,0,1.412938,0.0785896564427141
2007-10-13,0,1.420557,0.000801293545725226
2007-10-14,0,1.411482,6.04065957349075e-06
2007-10-15,0,1.321315,5.00529963260667e-08
2007-10-16,0.03,1.332127,2.42560237827243e-07
