"Date","P","E","MX_Q_sim"
2006-04-23,0,1.906578,0.520951402751711
2006-04-24,0,1.664318,0.439148028117614
2006-04-25,0,2.614495,0.380090734605381
2006-04-26,1,2.489932,0.374630665291762
2006-04-27,0.52,2.279525,0.392389506971074
2006-04-28,0,2.066842,0.365982517350881
2006-04-29,0,1.879394,0.325731839615562
2006-04-30,0,1.488974,0.29636243077108
2006-05-01,6.57,1.242226,0.520158213886529
2006-05-02,3.03,1.63297,0.811549314023865
2006-05-03,0,2.279322,0.765317052664156
2006-05-04,0,2.74471,0.610590884073535
2006-05-05,0,3.133681,0.499511125107985
2006-05-06,3.03,2.780145,0.532566593513432
2006-05-07,0.03,2.960251,0.565412668853804
2006-05-08,0,2.775521,0.467528718454092
2006-05-09,12.56,2.514195,0.865256450680832
2006-05-10,0.38,2.528348,1.19911986685994
2006-05-11,0.03,2.437027,0.937120484976351
2006-05-12,0,2.765869,0.734376664394585
2006-05-13,1.85,2.838433,0.656785690340182
2006-05-14,17.67,2.514401,1.26896260128463
2006-05-15,0,2.326371,1.68295774173162
2006-05-16,0,2.655017,1.26909442333234
2006-05-17,5.11,2.925123,1.16458648056883
2006-05-18,1.28,2.969827,1.15214106018079
2006-05-19,0.96,3.010565,0.977424802283164
2006-05-20,2.01,2.310091,0.878822601149084
2006-05-21,20.61,2.148815,1.55290562316717
2006-05-22,2.74,2.531541,2.11662632539225
2006-05-23,6.28,2.563149,1.93220269683263
2006-05-24,2.8,2.043834,1.81357365146703
2006-05-25,2.29,1.911688,1.56915370896302
2006-05-26,8.75,2.128356,1.61940082191454
2006-05-27,14.14,2.629082,2.12662342604423
2006-05-28,2.17,2.9359,2.25747571335425
2006-05-29,1.87,2.826622,1.85147271011605
2006-05-30,10.33,2.018782,1.87293703226662
2006-05-31,3.09,1.813142,1.96011366869776
2006-06-01,1.5,1.825399,1.66578468602277
2006-06-02,2.16,1.812284,1.41558277689546
2006-06-03,0,2.259227,1.1812246518363
2006-06-04,0,2.48771,0.924751790849613
2006-06-05,0,2.742347,0.74087444265845
2006-06-06,0.29,2.678804,0.619884399261222
2006-06-07,0,2.430686,0.533587564142945
2006-06-08,0,2.713694,0.459378107872214
2006-06-09,0,3.084712,0.405630319554455
2006-06-10,0,3.324333,0.366495690524707
2006-06-11,0,3.659721,0.337799500987563
2006-06-12,0,3.942612,0.316561776127411
2006-06-13,0,3.961734,0.300655346366937
2006-06-14,0,4.422082,0.288561772053157
2006-06-15,0.36,4.404413,0.292783889411639
2006-06-16,6.6,3.662155,0.545569029797443
2006-06-17,0,3.213944,0.730097920188407
2006-06-18,0,3.410493,0.594384581909535
2006-06-19,0,3.942181,0.496787655956074
2006-06-20,0.54,3.871599,0.446720220726469
2006-06-21,0,3.72498,0.411846168138328
2006-06-22,0,3.518181,0.36452748039874
2006-06-23,0.48,2.880505,0.348053039857654
2006-06-24,0,3.093686,0.336997350907572
2006-06-25,0,3.727085,0.30917438429368
2006-06-26,8.5,3.789807,0.607350634057074
2006-06-27,1.1,3.535503,0.885437482093354
2006-06-28,0,3.477216,0.745676502757644
2006-06-29,0,3.872422,0.601160700287599
2006-06-30,0.22,3.829599,0.505536529749015
2006-07-01,0,4.328485,0.43724155081253
2006-07-02,0,4.433869,0.379042388439197
2006-07-03,0,4.329465,0.336837197134352
2006-07-04,0,4.457209,0.306055005951755
2006-07-05,0,4.797611,0.28343300796146
2006-07-06,0.53,4.549896,0.286254293432487
2006-07-07,0,4.048904,0.289151508360969
2006-07-08,0.11,3.95075,0.273678256565344
2006-07-09,0.15,3.992552,0.267851071140958
2006-07-10,0,3.74398,0.25915957848704
2006-07-11,0,4.167972,0.246429828133633
2006-07-12,0,4.747865,0.236734976904014
2006-07-13,0,4.813864,0.229212449683864
2006-07-14,39.93,4.265984,1.70862331888418
2006-07-15,0,4.356479,2.87918018515426
2006-07-16,0,4.018706,2.12589324813514
2006-07-17,0,4.285995,1.58749933795123
2006-07-18,0,4.391714,1.20250220181775
2006-07-19,0,4.628929,0.927005976177277
2006-07-20,0,4.96938,0.729677890051835
2006-07-21,0,5.001661,0.588152661558693
2006-07-22,0,5.331844,0.48646596960576
2006-07-23,2.51,4.568414,0.505395723434779
2006-07-24,0.1,4.465701,0.52906667277846
2006-07-25,0,4.750831,0.447043880169148
2006-07-26,0,5.349794,0.383927444267637
2006-07-27,0,5.65498,0.338233232599348
2006-07-28,0.03,4.900592,0.306073755241577
2006-07-29,0.55,3.810304,0.302581259033702
2006-07-30,0,3.927917,0.299848174871167
2006-07-31,0.68,3.800787,0.300566655635181
2006-08-01,0.81,3.653794,0.331751552821478
2006-08-02,4.81,3.003323,0.503890102597437
2006-08-03,10.41,2.675501,0.987492015308244
2006-08-04,0.33,2.578596,1.1868071743984
2006-08-05,18.72,2.739754,1.61011547254383
2006-08-06,1.75,3.501988,2.01610637825612
2006-08-07,0.03,3.528031,1.57764663897901
2006-08-08,0,3.567246,1.19552616075742
2006-08-09,0,3.291851,0.920920539681145
2006-08-10,0.62,2.788448,0.746860714820928
2006-08-11,1.96,2.521464,0.695220836632108
2006-08-12,10.29,2.316128,1.0158364382558
2006-08-13,2.22,2.329921,1.2780827813096
2006-08-14,0,2.424958,1.06805670956834
2006-08-15,3.32,2.519591,0.952086803298568
2006-08-16,4.86,2.672488,1.05619114498395
2006-08-17,0.52,2.662792,1.03272078591823
2006-08-18,4.93,3.122262,1.00706422688403
2006-08-19,4.55,3.004925,1.14869812026195
2006-08-20,2.29,2.870884,1.15282484617544
2006-08-21,2.98,2.601081,1.09246242383782
2006-08-22,4.1,2.593484,1.11795562434188
2006-08-23,0,2.549566,1.03016252934626
2006-08-24,0,2.728572,0.805724289234888
2006-08-25,19.03,2.385486,1.34779713553982
2006-08-26,10.92,2.386554,2.19341927805797
2006-08-27,0.5,2.413896,2.09459804889561
2006-08-28,1.12,2.515089,1.63332201560174
2006-08-29,11.05,2.100826,1.69758762833055
2006-08-30,4.72,1.925744,1.90593157720859
2006-08-31,0,2.002639,1.62818869205003
2006-09-01,0,2.103298,1.24125872689016
2006-09-02,0,2.585042,0.964286681184811
2006-09-03,0,2.825362,0.76580993858991
2006-09-04,2.85,3.081168,0.729156241006138
2006-09-05,0,3.064568,0.71043383398004
2006-09-06,0,2.807721,0.583205980874703
2006-09-07,0,3.035901,0.491637667103587
2006-09-08,0,2.618402,0.425530460539229
2006-09-09,0,2.175367,0.377604684647826
2006-09-10,0,2.246124,0.342664060436264
2006-09-11,0,2.530095,0.316999430995917
2006-09-12,0,2.718208,0.297963142308492
2006-09-13,0,2.874105,0.283665237852502
2006-09-14,0,2.895916,0.272756603444401
2006-09-15,0,2.747738,0.264274176831553
2006-09-16,0,2.73487,0.257530458872659
2006-09-17,0,2.40794,0.252034647025401
2006-09-18,0,2.678368,0.247436340718607
2006-09-19,1.43,2.399691,0.295887540180469
2006-09-20,0,2.083848,0.333872042003704
2006-09-21,0.1,2.081233,0.307958085629955
2006-09-22,0,2.278032,0.289091142481045
2006-09-23,0,2.649146,0.271064171768077
2006-09-24,0,2.621812,0.25755581195618
2006-09-25,0.7,2.68054,0.27281523385465
2006-09-26,0.71,2.27936,0.310947592033428
2006-09-27,0.19,2.122584,0.319170459507287
2006-09-28,0,1.876615,0.297277163798285
2006-09-29,0,1.930407,0.27363288802329
2006-09-30,0,2.025467,0.256147340227839
2006-10-01,14.33,1.997627,0.767038201478894
2006-10-02,5.45,2.178683,1.3713231167839
2006-10-03,0.88,1.950745,1.2894993760339
2006-10-04,17.49,1.766855,1.66419982977162
2006-10-05,0.27,1.603188,1.95649450889495
2006-10-06,0.8,1.547164,1.50544862801835
2006-10-07,11.91,1.874038,1.61506673472567
2006-10-08,2.73,1.649406,1.79633795219537
2006-10-09,0,1.301947,1.46177432672527
2006-10-10,0,1.510334,1.11421295636869
2006-10-11,0.76,1.916001,0.893520084762284
2006-10-12,0,1.654135,0.737474261361276
2006-10-13,0.04,1.797016,0.59683717890735
2006-10-14,0,2.025724,0.495882683572147
2006-10-15,0,1.731451,0.421566378526698
2006-10-16,0,1.520572,0.367850234776256
2006-10-17,0,1.403569,0.328845037794055
2006-10-18,0,1.310002,0.300347022673748
2006-10-19,0,1.485701,0.279355492784286
2006-10-20,2.51,1.616091,0.356165651944143
2006-10-21,4.67,1.776714,0.58973786095736
2006-10-22,1.89,1.745203,0.7400539645279
2006-10-23,3.34,1.81631,0.79126873211343
2006-10-24,20.27,1.930539,1.51621810709809
2006-10-25,17.22,1.529007,2.60440586464049
2006-10-26,0,1.412991,2.62425794393776
2006-10-27,0,1.708703,1.94834473493624
2006-10-28,0,1.780439,1.46513619444133
2006-10-29,0.09,1.708365,1.12284925527483
2006-10-30,0.48,1.634229,0.895983491461587
2006-10-31,0,1.140033,0.731119695931135
2006-11-01,1.2,1.082988,0.638361574619809
2006-11-02,1.82,0.964431,0.642896100117198
2006-11-03,0.79,0.7605854,0.632303534785274
2006-11-04,0,0.8545902,0.553641515844131
2006-11-05,0,0.9481588,0.465240655956657
2006-11-06,0,0.9193982,0.401446787155426
2006-11-07,0,0.9116619,0.355224165068713
2006-11-08,0,0.8268558,0.321550633706747
2006-11-09,0.03,0.9273551,0.297959967161647
2006-11-10,1.1,1.114316,0.321560970312073
2006-11-11,0.03,0.7095165,0.340849585465714
2006-11-12,4.32,0.8355081,0.471488987614189
2006-11-13,1.85,0.9514834,0.644501412453262
2006-11-14,3.29,1.053415,0.723256803989732
2006-11-15,3.65,1.315407,0.851085781818812
2006-11-16,0,1.285559,0.820735932073919
2006-11-17,0.51,1.270585,0.671415803354166
2006-11-18,8.25,1.187549,0.875156842817476
2006-11-19,0.66,0.9402765,1.04828925690544
2006-11-20,16.94,0.9359483,1.48183002604587
2006-11-21,17.59,0.881795,2.4823664466406
2006-11-22,8.55,0.9763085,2.88979231858006
2006-11-23,1.98,0.8075814,2.56577295944636
2006-11-24,25.38,1.083009,2.96847094129364
2006-11-25,5.27,1.135842,3.45345144417689
2006-11-26,4.58,1.407379,2.94638472053099
2006-11-27,0.34,1.056545,2.39306395499505
2006-11-28,0,0.9674931,1.8091078620596
2006-11-29,0.38,1.02429,1.39205054906863
2006-11-30,0.03,0.9460962,1.09579918887056
2006-12-01,0.24,0.7327512,0.877158483536929
2006-12-02,0,0.8916934,0.719737147866642
2006-12-03,0.1,0.8705289,0.600497472441934
2006-12-04,13.13,1.051893,1.02353551077353
2006-12-05,16.38,1.016901,1.99833841254578
2006-12-06,4.6,1.272633,2.37843364206533
2006-12-07,2.19,0.9761119,2.06577482947874
2006-12-08,10.81,0.8848088,2.0800581092094
2006-12-09,13.83,0.9940333,2.57541923474023
2006-12-10,2.41,0.7947422,2.61232426136578
2006-12-11,0,0.6095968,2.06276361825819
2006-12-12,3.54,0.7145317,1.7076156964321
2006-12-13,2.2,0.7840955,1.55080692725597
2006-12-14,0.15,0.779254,1.30130040985642
2006-12-15,0,0.8028575,1.02989312124544
2006-12-16,0,0.5791272,0.828898347562261
2006-12-17,3.97,0.706076,0.841257789466405
2006-12-18,0,0.6121042,0.8613127922598
2006-12-19,0.22,0.6152815,0.715788905816682
2006-12-20,0,0.632099,0.61167371775476
2006-12-21,0,0.5945614,0.527166413734343
2006-12-22,0,0.7432586,0.465948734693069
2006-12-23,0,0.6758961,0.421363981628696
2006-12-24,0,0.6088232,0.388660539810821
2006-12-25,0,0.6640194,0.364446637396398
2006-12-26,0,0.5150117,0.346301154163344
2006-12-27,0,0.5376472,0.33249581823397
2006-12-28,0,0.5005325,0.321796911128362
2006-12-29,0.03,0.5033704,0.314505564711913
2006-12-30,0,0.5271747,0.308564583245389
2006-12-31,19.35,0.668015,1.06970743570187
2007-01-01,10,0.9901223,2.06964660802527
2007-01-02,13.94,0.8833843,2.55024659752615
2007-01-03,5.28,0.7147818,2.72162277941944
2007-01-04,0.43,0.7655866,2.28066619406246
2007-01-05,3.81,0.8574706,1.89295582978706
2007-01-06,2.04,0.8818367,1.69053844548556
2007-01-07,10.9,1.043456,1.8269326303036
2007-01-08,0,0.9019123,1.86988739341958
2007-01-09,11.59,0.9696581,1.89867015403798
2007-01-10,2.4,1.184793,2.05156748757545
2007-01-11,3.14,1.032169,1.79364872208201
2007-01-12,5.24,0.8568484,1.72699614191835
2007-01-13,0.17,0.9369128,1.56599013824291
2007-01-14,0.44,1.086821,1.24145764455638
2007-01-15,0.56,0.8524475,1.02552725564638
2007-01-16,0,0.5613311,0.853137542750914
2007-01-17,0.07,0.7308876,0.707716608298946
2007-01-18,17.2,1.040246,1.30337880680579
2007-01-19,41.8,1.22803,3.50468883027126
2007-01-20,6.31,1.233655,4.72113499697939
2007-01-21,3.89,1.134227,3.92439578824659
2007-01-22,3.07,0.8719943,3.21519812345426
2007-01-23,0,0.7245337,2.54551491415578
2007-01-24,0.04,0.5394815,1.93202611132083
2007-01-25,0,0.536026,1.49312573753425
2007-01-26,0,0.4866848,1.17695729252189
2007-01-27,0.05,0.4556527,0.952246430126538
2007-01-28,0.6,0.6817537,0.815756197302503
2007-01-29,0.06,0.7300378,0.719446315769681
2007-01-30,0.43,0.8509507,0.641061163290731
2007-01-31,0,0.9172454,0.582774370903156
2007-02-01,0,0.8697195,0.521093944261913
2007-02-02,0,0.9545065,0.476025874063495
2007-02-03,0.03,1.060443,0.444065815127744
2007-02-04,0,0.8533794,0.420328659232239
2007-02-05,0,0.7802819,0.401049236644591
2007-02-06,0.33,0.6552955,0.399917153289812
2007-02-07,4.15,0.6837842,0.57078657904983
2007-02-08,1.45,0.6847117,0.750478852895853
2007-02-09,14.03,0.7375471,1.28190163636641
2007-02-10,0.84,0.8752164,1.67621973868648
2007-02-11,3.53,0.9397408,1.48287743617328
2007-02-12,14.81,1.077894,1.93673431015037
2007-02-13,14,1.083452,2.73820564061114
2007-02-14,2.96,1.002059,2.81746667381736
2007-02-15,14.92,0.9533609,2.88389286358058
2007-02-16,0,1.003201,2.84611342727031
2007-02-17,0,0.856263,2.14500897881387
2007-02-18,0,0.8881834,1.64343973501641
2007-02-19,0,0.9038812,1.28430909784466
2007-02-20,0,0.9381504,1.02686161934717
2007-02-21,0,0.9226408,0.842006104377719
2007-02-22,1.18,0.8813277,0.75867556412499
2007-02-23,0,1.099098,0.70197826994423
2007-02-24,1.7,1.224402,0.678894689771216
2007-02-25,10.63,1.228775,1.1159337503043
2007-02-26,14.7,1.117206,2.00884063969318
2007-02-27,4.83,1.088919,2.41858599252589
2007-02-28,4.38,1.058435,2.24526033149991
2007-03-01,11.6,1.29858,2.41046928415818
2007-03-02,21.1,1.217096,3.27264984131068
2007-03-03,2.25,1.059463,3.52459973105731
2007-03-04,10.66,1.1775,3.20123978247445
2007-03-05,0,1.132171,2.90147138161203
2007-03-06,3.15,1.288491,2.33088442779676
2007-03-07,13.12,1.25329,2.50053293384383
2007-03-08,6.91,1.190425,2.8187398078292
2007-03-09,0,1.075671,2.46093323810787
2007-03-10,3.84,0.9890859,2.05056928741777
2007-03-11,0,1.10021,1.76930060289212
2007-03-12,0,1.122617,1.38922424664799
2007-03-13,0,1.163444,1.11667650906662
2007-03-14,0,1.222282,0.92089468065304
2007-03-15,0,1.334261,0.779920331981375
2007-03-16,0,1.247331,0.678079496972426
2007-03-17,0,1.187288,0.604184037144456
2007-03-18,0.26,1.302366,0.561488268413767
2007-03-19,9.03,1.262067,0.922054053412606
2007-03-20,2.67,0.9292095,1.31235431527384
2007-03-21,2.65,0.9419255,1.29528913732324
2007-03-22,2.95,0.9950124,1.29511348301095
2007-03-23,3.41,0.9648929,1.32895473427436
2007-03-24,1.67,1.007223,1.2990570892115
2007-03-25,0.7,1.132908,1.15417833109442
2007-03-26,0.42,1.37928,0.992600323202485
2007-03-27,0,1.620343,0.844996117019268
2007-03-28,0,1.48899,0.718974972546192
2007-03-29,0.59,1.497669,0.653466202701815
2007-03-30,2.19,1.519264,0.702565435113093
2007-03-31,1.49,1.430789,0.781131920709673
2007-04-01,4.1,1.46369,0.917537741435328
2007-04-02,0,1.787156,0.958473442397756
2007-04-03,0,1.808416,0.79623909733163
2007-04-04,0.17,1.409192,0.686696604100522
2007-04-05,0,1.420167,0.607978026430181
2007-04-06,0,1.52033,0.542821029400964
2007-04-07,0,1.795482,0.49523439453515
2007-04-08,0,1.578328,0.460200090839303
2007-04-09,0,1.574736,0.434136160909424
2007-04-10,0,1.7514,0.414485712336546
2007-04-11,0,1.757233,0.399423541301318
2007-04-12,0,1.876821,0.387646721584555
2007-04-13,0,2.341811,0.378225127777264
2007-04-14,0,2.551093,0.370494739297838
2007-04-15,0,2.840632,0.363981481189266
2007-04-16,0,2.793692,0.358346861955605
2007-04-17,0,2.670284,0.35334917004354
2007-04-18,0.11,2.251117,0.353539895089072
2007-04-19,0.13,1.719758,0.358665900847969
2007-04-20,0,1.770438,0.356759113718468
2007-04-21,0.04,1.881214,0.350208386762628
2007-04-22,0.03,1.832928,0.346021686706425
2007-04-23,0,2.150896,0.340379189708348
2007-04-24,0,2.509893,0.334066106371417
2007-04-25,0.07,3.020765,0.331649620688727
2007-04-26,0,3.271975,0.329263496674078
2007-04-27,0.06,2.898417,0.326036213035536
2007-04-28,0.13,2.844012,0.328595465342692
2007-04-29,0.27,2.757627,0.338745392013069
2007-04-30,0.03,2.695275,0.341375293341035
2007-05-01,0.12,2.543535,0.335308556487716
2007-05-02,0.38,2.52194,0.345308744193125
2007-05-03,0.42,2.378257,0.365239535801637
2007-05-04,0.04,2.31667,0.3644570475233
2007-05-05,2.18,2.334802,0.436621367132937
2007-05-06,0,2.98098,0.492672971678987
2007-05-07,0.03,2.799354,0.434265370585638
2007-05-08,13.9,2.359743,0.982639554386891
2007-05-09,1.7,2.432111,1.4899446483382
2007-05-10,16.27,2.296554,1.91967217606404
2007-05-11,0,2.832992,2.20218045287898
2007-05-12,1.85,2.430684,1.73930189841988
2007-05-13,7.03,2.432104,1.71432639320615
2007-05-14,12.83,2.564849,2.18423107483575
2007-05-15,2.6,2.491665,2.35181103680931
2007-05-16,3.76,2.153939,2.05262086975329
2007-05-17,16.22,2.091313,2.4299577125581
2007-05-18,6.62,2.256397,2.86563803036847
2007-05-19,0.03,2.471938,2.45232819653312
2007-05-20,1.88,2.900028,1.93219397079355
2007-05-21,4.18,3.202664,1.74491838783962
2007-05-22,0,3.571619,1.53764959666863
2007-05-23,0,3.647683,1.19617636909009
2007-05-24,0,3.439071,0.951457647388934
2007-05-25,0,3.89349,0.775811597923798
2007-05-26,1.06,4.039923,0.694884239254652
2007-05-27,6.98,3.436336,0.939017697984673
2007-05-28,5.02,2.637963,1.30243325346632
2007-05-29,1.49,2.297534,1.32147781760467
2007-05-30,0.6,2.112245,1.13445222486577
2007-05-31,1.34,2.319103,0.991082252078871
2007-06-01,1.79,2.886993,0.941441763663398
2007-06-02,20.56,2.596715,1.7357201849521
2007-06-03,0,3.345914,2.28840899372424
2007-06-04,0,3.388029,1.73448115191015
2007-06-05,0,3.557964,1.33808920386561
2007-06-06,0,3.826997,1.05415569188789
2007-06-07,0,4.307184,0.850504397447933
2007-06-08,3.94,4.445396,0.872928443687578
2007-06-09,29.31,4.069629,2.1666226059591
2007-06-10,10.6,4.046522,3.46539782347166
2007-06-11,0.26,3.653285,3.08508452009912
2007-06-12,0,3.829153,2.32304715053394
2007-06-13,0,3.68477,1.76601512060672
2007-06-14,0.07,3.548856,1.37035444813589
2007-06-15,4.72,3.792321,1.29042531905628
2007-06-16,1.56,3.390762,1.31202017863111
2007-06-17,2.44,2.987031,1.21922766838972
2007-06-18,2.19,3.351696,1.18250549764426
2007-06-19,1.94,3.590299,1.13368728802783
2007-06-20,0,4.275302,1.00352479686257
2007-06-21,5.57,3.97617,1.05967557154604
2007-06-22,1.22,3.414429,1.16964950683966
2007-06-23,7.81,2.879175,1.33113128702055
2007-06-24,15.35,2.890103,2.07801670071798
2007-06-25,16.25,3.422012,3.00673046461204
2007-06-26,12.71,2.821688,3.56727290618545
2007-06-27,12.36,2.464177,3.79507211599564
2007-06-28,0.24,2.467374,3.41794132931198
2007-06-29,6.39,2.686004,2.85082382078943
2007-06-30,2.92,2.81332,2.58263621073957
2007-07-01,0.47,3.224695,2.12229828120002
2007-07-02,0,3.444295,1.65788886481572
2007-07-03,4.74,3.087645,1.50976176837941
2007-07-04,19.89,2.581028,2.28988418237848
2007-07-05,6.38,2.61873,2.9720266999642
2007-07-06,6.2,2.754533,2.82018173707758
2007-07-07,2.8,2.981329,2.55543627824312
2007-07-08,0,2.818891,2.08379481038848
2007-07-09,0.54,3.114996,1.63815354955057
2007-07-10,2.31,2.686867,1.42180416911181
2007-07-11,0.5,2.718639,1.27056205611503
2007-07-12,0.93,2.523867,1.0955682102564
2007-07-13,0.56,2.937147,0.973658408339971
2007-07-14,0.13,4.014497,0.849493291596073
2007-07-15,0,4.531443,0.733920701063961
2007-07-16,0,5.0155,0.644155123530742
2007-07-17,0,4.6067,0.578889730483217
2007-07-18,1.56,3.865216,0.598855466151363
2007-07-19,0,3.681824,0.617190004497814
2007-07-20,4.52,3.436576,0.752769942367787
2007-07-21,10.41,3.519786,1.31612890769639
2007-07-22,0,3.150485,1.54254626078067
2007-07-23,0,3.138306,1.21914717288339
2007-07-24,1.98,2.684003,1.07301097040161
2007-07-25,3.09,3.013151,1.10821351288635
2007-07-26,0,3.201598,1.05076279924421
2007-07-27,0,3.529157,0.865317529306146
2007-07-28,0,3.510686,0.731805823176491
2007-07-29,7.5,3.272223,0.959990942500096
2007-07-30,4.42,2.760532,1.33831664846097
2007-07-31,0,2.544953,1.27499837536114
2007-08-01,0,2.506059,1.02402130080001
2007-08-02,0,2.93718,0.843746652622065
2007-08-03,4.35,3.03917,0.901902928054494
2007-08-04,0,3.266202,0.95687920872292
2007-08-05,0,3.353098,0.794057477966898
2007-08-06,0,3.860483,0.676736416014318
2007-08-07,6.47,3.64281,0.870744149262782
2007-08-08,0.32,3.062259,1.04354324515661
2007-08-09,0.88,2.778073,0.906605547950581
2007-08-10,4.67,2.509406,0.997075997972605
2007-08-11,1.23,3.238931,1.08861178454262
2007-08-12,0,3.401731,0.941971630643877
2007-08-13,2.2,3.156409,0.874171286763341
2007-08-14,0,3.074136,0.832042010732417
2007-08-15,0.62,3.234817,0.726429916660012
2007-08-16,17.63,3.471575,1.41162701771128
2007-08-17,1.03,2.780097,1.97448058539777
2007-08-18,0.17,2.514845,1.57379403867418
2007-08-19,0,2.505285,1.23984801597203
2007-08-20,6.46,2.754937,1.27062639425206
2007-08-21,4.96,2.387256,1.52674019420536
2007-08-22,3.36,2.638337,1.57252715501808
2007-08-23,26.28,2.428957,2.52774408931766
2007-08-24,0.19,2.840125,3.15039082709456
2007-08-25,0,3.021453,2.37456323129985
2007-08-26,0,3.296874,1.81081086307644
2007-08-27,0,3.230543,1.40725932772464
2007-08-28,0,2.847615,1.11806990635968
2007-08-29,0,2.279299,0.910522980671301
2007-08-30,0,2.469016,0.761263298308966
2007-08-31,0,2.286143,0.653619857367979
2007-09-01,0,2.66167,0.575692849964527
2007-09-02,0.03,2.598874,0.520278855603367
2007-09-03,0,2.415577,0.479754600620005
2007-09-04,8.24,2.22065,0.80330652581142
2007-09-05,1.19,1.870173,1.11196600965132
2007-09-06,0.28,1.809521,0.967775293262103
2007-09-07,0.27,2.387941,0.821549099953318
2007-09-08,0.13,2.371202,0.709723784107978
2007-09-09,0,2.38547,0.616877523306487
2007-09-10,0,2.283628,0.543597594206127
2007-09-11,1.23,1.880311,0.543040275555642
2007-09-12,0.03,2.055126,0.547007270249854
2007-09-13,0,2.068384,0.492509382142579
2007-09-14,0,1.953667,0.451236797510738
2007-09-15,0,2.049237,0.420789499855102
2007-09-16,0,2.215427,0.398079025532181
2007-09-17,0,2.000933,0.380900743980479
2007-09-18,0.77,2.077052,0.400569901033108
2007-09-19,1.61,1.658407,0.484977217997381
2007-09-20,0,1.417313,0.51445198272029
2007-09-21,0,1.713372,0.461029728807456
2007-09-22,0,1.715962,0.421968163426162
2007-09-23,0,1.948336,0.393166402255333
2007-09-24,0,2.258395,0.371697158345006
2007-09-25,3.34,2.001274,0.497767917788264
2007-09-26,0,1.654806,0.597895202354647
2007-09-27,0.81,1.47894,0.550813293277747
2007-09-28,17.91,1.520576,1.28551152470452
2007-09-29,1.98,1.556552,1.91636150842863
2007-09-30,1.31,1.601824,1.60882413959541
2007-10-01,0.11,1.821827,1.30680960539921
2007-10-02,0,1.911037,1.03072320913177
2007-10-03,0,2.339129,0.827703137087038
2007-10-04,0.03,2.279755,0.683157955318258
2007-10-05,0,2.271092,0.579179683607125
2007-10-06,0,1.800353,0.502698365034866
2007-10-07,0,1.587189,0.447222218734369
2007-10-08,0,1.40789,0.406748239718585
2007-10-09,0,1.407783,0.376991418833245
2007-10-10,1.44,1.478465,0.416187199793625
2007-10-11,5.62,1.565396,0.687600781534279
2007-10-12,0,1.412938,0.833523900068927
2007-10-13,0,1.420557,0.680723664463576
2007-10-14,0,1.411482,0.570806262016252
2007-10-15,0,1.321315,0.491506873652742
2007-10-16,0.03,1.332127,0.43534660465896
2007-10-17,0,1.514491,0.39453432497956
2007-10-18,1.71,1.321046,0.435914515826205
2007-10-19,0,1.195626,0.470278718872483
2007-10-20,0,0.9941499,0.416281686037046
2007-10-21,0,0.9254265,0.376940723119546
2007-10-22,0.83,0.8711892,0.383315811701335
2007-10-23,0,0.9185676,0.389816365891316
2007-10-24,0,0.914166,0.355994240360574
2007-10-25,0,0.9609404,0.331082308120239
2007-10-26,0,1.148504,0.312538061257071
2007-10-27,0,1.144724,0.298546591666334
2007-10-28,0,1.122187,0.287812350008413
2007-10-29,0,1.059696,0.279410504024727
2007-10-30,15.28,1.071194,0.92303481720981
2007-10-31,0.77,1.080656,1.4649127037266
2007-11-01,0,0.8699238,1.15813350261349
2007-11-02,0,0.9150839,0.903352427407427
2007-11-03,0.17,1.325481,0.727959246037567
2007-11-04,0.06,1.380964,0.605122709793598
2007-11-05,0,1.182654,0.509167363779023
2007-11-06,0,1.052429,0.437210746543023
2007-11-07,4.39,0.9893813,0.571757659970149
2007-11-08,0.33,0.9550949,0.695569195475356
2007-11-09,9.78,1.100047,1.00164049855356
2007-11-10,9.4,0.776849,1.63852276295124
2007-11-11,3.16,0.8975085,1.81297615087076
2007-11-12,2.27,1.04977,1.61473649344825
2007-11-13,0.07,0.7597936,1.33845070622984
2007-11-14,4.77,0.7299483,1.24117514678418
2007-11-15,0.53,0.7116808,1.20630884469241
2007-11-16,0.07,0.6309774,0.966912703229095
2007-11-17,0,0.5476907,0.77121257213788
2007-11-18,0,0.6117775,0.627546439383335
2007-11-19,0,0.6262208,0.524235068753916
2007-11-20,8.54,0.6702339,0.816217067541101
2007-11-21,4.12,0.8734195,1.22928242825121
2007-11-22,7.4,0.9561988,1.46379266445302
2007-11-23,0,1.021733,1.46587226936649
2007-11-24,1.51,0.9140477,1.19097160204682
2007-11-25,0,0.6137285,0.998998101291692
2007-11-26,1.24,0.7302099,0.845063421826591
2007-11-27,2.09,0.7178354,0.828533676823001
2007-11-28,1.41,0.7513988,0.826599868688753
2007-11-29,0,0.6026742,0.732938007853161
2007-11-30,1.29,0.5585133,0.655944020878646
2007-12-01,0.28,0.7762789,0.616585183084953
2007-12-02,12.38,0.8895213,1.06430466913419
2007-12-03,32.79,0.946073,2.84307432272428
2007-12-04,8.94,0.8325739,4.04210846321641
2007-12-05,4.38,0.7837103,3.58892867943389
2007-12-06,3.72,1.008369,3.02421550679749
2007-12-07,11.21,0.9921537,2.92074155534582
2007-12-08,12.32,0.9966976,3.25354406510148
2007-12-09,8.2,0.7202448,3.36785652392958
2007-12-10,15.1,0.8409903,3.56605835893275
2007-12-11,2.89,0.8034015,3.49915748061587
2007-12-12,1.83,0.7235334,2.82440331935408
