"Date","P","E","MV_Q_sim"
2006-04-15,2.45,1.73055,0.189071996020978
2006-04-16,3.92,1.78059,0.372541157682007
2006-04-17,17.49,1.836359,1.36741903130168
2006-04-18,0,1.865053,1.62462526891896
2006-04-19,0,1.712098,0.537725865713115
2006-04-20,0,1.5832,0.257175995676191
2006-04-21,0,1.72232,0.149796258925598
2006-04-22,0,2.055787,0.0982898488709828
2006-04-23,0,1.906578,0.0697585054847631
2006-04-24,0,1.664318,0.0523111877121939
2006-04-25,0,2.614495,0.0408489764193213
2006-04-26,1,2.489932,0.0512122289684235
2006-04-27,0.52,2.279525,0.0745591870193777
2006-04-28,0,2.066842,0.0680994153038694
2006-04-29,0,1.879394,0.0512502774982666
2006-04-30,0,1.488974,0.0401284852375431
2006-05-01,6.57,1.242226,0.217325070926409
2006-05-02,3.03,1.63297,0.575365690762788
2006-05-03,0,2.279322,0.418430437136507
2006-05-04,0,2.74471,0.214955919878983
2006-05-05,0,3.133681,0.130559266680782
2006-05-06,3.03,2.780145,0.182424084356548
2006-05-07,0.03,2.960251,0.231031893878227
2006-05-08,0,2.775521,0.139073062242298
2006-05-09,12.56,2.514195,0.627413393803803
2006-05-10,0.38,2.528348,1.03438275279775
2006-05-11,0.03,2.437027,0.423172069913088
2006-05-12,0,2.765869,0.217978458361878
2006-05-13,1.85,2.838433,0.194966892409905
2006-05-14,17.67,2.514401,1.10333312074371
2006-05-15,0,2.326371,1.5593079711772
2006-05-16,0,2.655017,0.523974018125208
2006-05-17,5.11,2.925123,0.486842800390732
2006-05-18,1.28,2.969827,0.56296269044318
2006-05-19,0.96,3.010565,0.369777254885476
2006-05-20,2.01,2.310091,0.321809572581561
2006-05-21,20.61,2.148815,1.42782783410565
2006-05-22,2.74,2.531541,2.09151850236805
2006-05-23,6.28,2.563149,1.18309167909647
2006-05-24,2.8,2.043834,0.984594993330532
2006-05-25,2.29,1.911688,0.670272987806358
2006-05-26,8.75,2.128356,0.904631151312954
2006-05-27,14.14,2.629082,1.83024066698697
2006-05-28,2.17,2.9359,1.70323877237431
2006-05-29,1.87,2.826622,0.796699881253871
2006-05-30,10.33,2.018782,1.03867538484405
2006-05-31,3.09,1.813142,1.26273777903714
2006-06-01,1.5,1.825399,0.730430288653523
2006-06-02,2.16,1.812284,0.509531854139184
2006-06-03,0,2.259227,0.355902472804572
2006-06-04,0,2.48771,0.191000633849916
2006-06-05,0,2.742347,0.119102082461382
2006-06-06,0.29,2.678804,0.0896792588040588
2006-06-07,0,2.430686,0.0725919534355607
2006-06-08,0,2.713694,0.0541101101614674
2006-06-09,0,3.084712,0.0420640447008344
2006-06-10,0,3.324333,0.0337606289780104
2006-06-11,0,3.659721,0.0277826438638234
2006-06-12,0,3.942612,0.0233269454129823
2006-06-13,0,3.961734,0.0199106848618977
2006-06-14,0,4.422082,0.0172292443010835
2006-06-15,0.36,4.404413,0.0193478322241362
2006-06-16,6.6,3.662155,0.201685062978933
2006-06-17,0,3.213944,0.429122889720286
2006-06-18,0,3.410493,0.218914230430156
2006-06-19,0,3.942181,0.132412306066187
2006-06-20,0.54,3.871599,0.104323897676207
2006-06-21,0,3.72498,0.088861018335359
2006-06-22,0,3.518181,0.064147202708833
2006-06-23,0.48,2.880505,0.0589779554712045
2006-06-24,0,3.093686,0.0563210494981938
2006-06-25,0,3.727085,0.0435462727824859
2006-06-26,8.5,3.789807,0.311662438432997
2006-06-27,1.1,3.535503,0.666906722115675
2006-06-28,0,3.477216,0.35345785038998
2006-06-29,0,3.872422,0.190033873406699
2006-06-30,0.22,3.829599,0.125439684318961
2006-07-01,0,4.328485,0.0917236156553774
2006-07-02,0,4.433869,0.0658657407485052
2006-07-03,0,4.329465,0.0498128670694816
2006-07-04,0,4.457209,0.0391475756705389
2006-07-05,0,4.797611,0.0316867615513367
2006-07-06,0.53,4.549896,0.0345047904839621
2006-07-07,0,4.048904,0.0378419601049652
2006-07-08,0.11,3.95075,0.0324945116135093
2006-07-09,0.15,3.992552,0.0309448283553185
2006-07-10,0,3.74398,0.0281017990187701
2006-07-11,0,4.167972,0.0235683811585191
2006-07-12,0,4.747865,0.0200980674174439
2006-07-13,0,4.813864,0.0173778270753761
2006-07-14,39.93,4.265984,2.111460491042
2006-07-15,0,4.356479,3.58689805311653
2006-07-16,0,4.018706,0.868938905494721
2006-07-17,0,4.285995,0.35789883888165
2006-07-18,0,4.391714,0.191788333162316
2006-07-19,0,4.628929,0.11948575681472
2006-07-20,0,4.96938,0.0818978488316759
2006-07-21,0,5.001661,0.0599094967898269
2006-07-22,0,5.331844,0.0459267952957268
2006-07-23,2.51,4.568414,0.0915640965502411
2006-07-24,0.1,4.465701,0.14555917951499
2006-07-25,0,4.750831,0.0990673188955693
2006-07-26,0,5.349794,0.0702150313555122
2006-07-27,0,5.65498,0.0526021237839291
2006-07-28,0.03,4.900592,0.0415816708235651
2006-07-29,0.55,3.810304,0.0434058051318586
2006-07-30,0,3.927917,0.0453084592352839
2006-07-31,0.68,3.800787,0.048182652296221
2006-08-01,0.81,3.653794,0.0691541881277565
2006-08-02,4.81,3.003323,0.21856069724804
2006-08-03,10.41,2.675501,0.853278295365781
2006-08-04,0.33,2.578596,0.964449470460076
2006-08-05,18.72,2.739754,1.45930807388962
2006-08-06,1.75,3.501988,1.83362819291766
2006-08-07,0.03,3.528031,0.68340987091541
2006-08-08,0,3.567246,0.30536749078625
2006-08-09,0,3.291851,0.170495053810238
2006-08-10,0.62,2.788448,0.127211876524692
2006-08-11,1.96,2.521464,0.165332186626352
2006-08-12,10.29,2.316128,0.639958976557169
2006-08-13,2.22,2.329921,0.992161627894413
2006-08-14,0,2.424958,0.508656006998635
2006-08-15,3.32,2.519591,0.390266334338255
2006-08-16,4.86,2.672488,0.591773518206747
2006-08-17,0.52,2.662792,0.548854006313269
2006-08-18,4.93,3.122262,0.512746659527906
2006-08-19,4.55,3.004925,0.733715206992603
2006-08-20,2.29,2.870884,0.680029477346685
2006-08-21,2.98,2.601081,0.565019343962294
2006-08-22,4.1,2.593484,0.61839863340975
2006-08-23,0,2.549566,0.492607753534156
2006-08-24,0,2.728572,0.241683678894348
2006-08-25,19.03,2.385486,1.10877975280771
2006-08-26,10.92,2.386554,2.41716446019212
2006-08-27,0.5,2.413896,1.45341972825421
2006-08-28,1.12,2.515089,0.588513845580922
2006-08-29,11.05,2.100826,0.922206768857429
2006-08-30,4.72,1.925744,1.34987022723177
2006-08-31,0,2.002639,0.762017338427881
2006-09-01,0,2.103298,0.327488010338617
2006-09-02,0,2.585042,0.179609556900825
2006-09-03,0,2.825362,0.113497549331091
2006-09-04,2.85,3.081168,0.166445405262014
2006-09-05,0,3.064568,0.215649150469822
2006-09-06,0,2.807721,0.130884583369322
2006-09-07,0,3.035901,0.0881849947874159
2006-09-08,0,2.618402,0.063739392066884
2006-09-09,0,2.175367,0.0484345942401508
2006-09-10,0,2.246124,0.0382018093171671
2006-09-11,0,2.530095,0.0310084066339968
2006-09-12,0,2.718208,0.0257483444159179
2006-09-13,0,2.874105,0.0217779867225834
2006-09-14,0,2.895916,0.0187019718665571
2006-09-15,0,2.747738,0.0162664028199545
2006-09-16,0,2.73487,0.0143020540043871
2006-09-17,0,2.40794,0.01269252141204
2006-09-18,0,2.678368,0.0113555379930365
2006-09-19,1.43,2.399691,0.0267774657571048
2006-09-20,0,2.083848,0.0489034976972258
2006-09-21,0.1,2.081233,0.0403132296869797
2006-09-22,0,2.278032,0.0343295548631665
2006-09-23,0,2.649146,0.0281997055436922
2006-09-24,0,2.621812,0.0236423619572162
2006-09-25,0.7,2.68054,0.029896046353111
2006-09-26,0.71,2.27936,0.0501804897058826
2006-09-27,0.19,2.122584,0.0585869225086244
2006-09-28,0,1.876615,0.0491203155229457
2006-09-29,0,1.930407,0.0386729941716768
2006-09-30,0,2.025467,0.0313467306265286
2006-10-01,14.33,1.997627,0.552433025751832
2006-10-02,5.45,2.178683,1.43238392370712
2006-10-03,0.88,1.950745,0.870244408192875
2006-10-04,17.49,1.766855,1.41622924687509
2006-10-05,0.27,1.603188,1.67119649927984
2006-10-06,0.8,1.547164,0.605465986911026
2006-10-07,11.91,1.874038,0.958616824347197
2006-10-08,2.73,1.649406,1.2923839413999
2006-10-09,0,1.301947,0.623124792153339
2006-10-10,0,1.510334,0.285148140799667
2006-10-11,0.76,1.916001,0.189472400282711
2006-10-12,0,1.654135,0.145375758971214
2006-10-13,0.04,1.797016,0.0970891300353358
2006-10-14,0,2.025724,0.0701213582649115
2006-10-15,0,1.731451,0.052542462119438
2006-10-16,0,1.520572,0.0410056528289648
2006-10-17,0,1.403569,0.0330111036621111
2006-10-18,0,1.310002,0.0272314077790537
2006-10-19,0,1.485701,0.022908950225284
2006-10-20,2.51,1.616091,0.0648904641531507
2006-10-21,4.67,1.776714,0.297118939430469
2006-10-22,1.89,1.745203,0.474785422192617
2006-10-23,3.34,1.81631,0.484835045947645
2006-10-24,20.27,1.930539,1.63012169019116
2006-10-25,17.22,1.529007,3.22807850987081
2006-10-26,0,1.412991,2.08632023381871
2006-10-27,0,1.708703,0.628270777578498
2006-10-28,0,1.780439,0.286782425475228
2006-10-29,0.09,1.708365,0.165916416138853
2006-10-30,0.48,1.634229,0.12475904675299
2006-10-31,0,1.140033,0.099843687436876
2006-11-01,1.2,1.082988,0.103723037477139
2006-11-02,1.82,0.964431,0.171820110499935
2006-11-03,0.79,0.7605854,0.208535222073322
2006-11-04,0,0.8545902,0.157294599287258
2006-11-05,0,0.9481588,0.102193227456344
2006-11-06,0,0.9193982,0.0720414567852407
2006-11-07,0,0.9116619,0.0537618633367417
2006-11-08,0,0.8268558,0.0418294665427007
2006-11-09,0.03,0.9273551,0.0341159786003019
2006-11-10,1.1,1.114316,0.0488539208503062
2006-11-11,0.03,0.7095165,0.0650520877325633
2006-11-12,4.32,0.8355081,0.179180610780122
2006-11-13,1.85,0.9514834,0.383817502495396
2006-11-14,3.29,1.053415,0.445556069119127
2006-11-15,3.65,1.315407,0.58047561904829
2006-11-16,0,1.285559,0.465143282864113
2006-11-17,0.51,1.270585,0.253453249884435
2006-11-18,8.25,1.187549,0.557007022109985
2006-11-19,0.66,0.9402765,0.779050394200225
2006-11-20,16.94,0.9359483,1.39876925672611
2006-11-21,17.59,0.881795,3.01144451897255
2006-11-22,8.55,0.9763085,2.78311169334965
2006-11-23,1.98,0.8075814,1.51014773304875
2006-11-24,25.38,1.083009,2.45434671678691
2006-11-25,5.27,1.135842,3.15589915282526
2006-11-26,4.58,1.407379,1.52488535094771
2006-11-27,0.34,1.056545,0.848380544590431
2006-11-28,0,0.9674931,0.371560220700725
2006-11-29,0.38,1.02429,0.213293817850329
2006-11-30,0.03,0.9460962,0.146114745147635
2006-12-01,0.24,0.7327512,0.105039017000475
2006-12-02,0,0.8916934,0.0811667837470569
2006-12-03,0.1,0.8705289,0.0619761253143101
2006-12-04,13.13,1.051893,0.662684577050671
2006-12-05,16.38,1.016901,2.44746625383259
2006-12-06,4.6,1.272633,2.36011964671619
2006-12-07,2.19,0.9761119,1.16865222289847
2006-12-08,10.81,0.8848088,1.3146228970997
2006-12-09,13.83,0.9940333,2.34965708038401
2006-12-10,2.41,0.7947422,1.97549456656524
2006-12-11,0,0.6095968,0.779878058511518
2006-12-12,3.54,0.7145317,0.534631454002165
2006-12-13,2.2,0.7840955,0.599753264662938
2006-12-14,0.15,0.779254,0.415116294506644
2006-12-15,0,0.8028575,0.221272733769902
2006-12-16,0,0.5791272,0.133511270605147
2006-12-17,3.97,0.706076,0.250820503698232
2006-12-18,0,0.6121042,0.353896578112645
2006-12-19,0.22,0.6152815,0.199867192459586
2006-12-20,0,0.632099,0.132397348418918
2006-12-21,0,0.5945614,0.0890077974956182
2006-12-22,0,0.7432586,0.064235647007388
2006-12-23,0,0.6758961,0.0487571411545919
2006-12-24,0,0.6088232,0.0384236034473983
2006-12-25,0,0.6640194,0.0311677516870068
2006-12-26,0,0.5150117,0.0258668979991682
2006-12-27,0,0.5376472,0.0218687415510946
2006-12-28,0,0.5005325,0.0187731086413655
2006-12-29,0.03,0.5033704,0.0167235218049627
2006-12-30,0,0.5271747,0.0150892543356276
2006-12-31,19.35,0.668015,0.999740523458903
2007-01-01,10,0.9901223,2.76260478511629
2007-01-02,13.94,0.8833843,2.72415088336855
2007-01-03,5.28,0.7147818,2.35745554232236
2007-01-04,0.43,0.7655866,1.12331113405463
2007-01-05,3.81,0.8574706,0.697066143401574
2007-01-06,2.04,0.8818367,0.690316053354858
2007-01-07,10.9,1.043456,1.1939062715719
2007-01-08,0,0.9019123,1.29095865429651
2007-01-09,11.59,0.9696581,1.29425576831155
2007-01-10,2.4,1.184793,1.58352036496989
2007-01-11,3.14,1.032169,0.930593495282721
2007-01-12,5.24,0.8568484,0.961753437693463
2007-01-13,0.17,0.9369128,0.772208200693743
2007-01-14,0.44,1.086821,0.366172032441339
2007-01-15,0.56,0.8524475,0.245864058094036
2007-01-16,0,0.5613311,0.171212107603819
2007-01-17,0.07,0.7308876,0.111883606701262
2007-01-18,17.2,1.040246,1.14484030036604
2007-01-19,41.8,1.22803,5.90471432988921
2007-01-20,6.31,1.233655,6.11893636639341
2007-01-21,3.89,1.134227,2.11485473945325
2007-01-22,3.07,0.8719943,1.20103423467153
2007-01-23,0,0.7245337,0.675391371557631
2007-01-24,0.04,0.5394815,0.303787337585284
2007-01-25,0,0.536026,0.171886560826763
2007-01-26,0,0.4866848,0.109635754553469
2007-01-27,0.05,0.4556527,0.0779877418971474
2007-01-28,0.6,0.6817537,0.0778153512658097
2007-01-29,0.06,0.7300378,0.0799083964397618
2007-01-30,0.43,0.8509507,0.0739380647386111
2007-01-31,0,0.9172454,0.06907644069849
2007-02-01,0,0.8697195,0.0518757260963948
2007-02-02,0,0.9545065,0.0405535980823301
2007-02-03,0.03,1.060443,0.0333398950562111
2007-02-04,0,0.8533794,0.028127695718727
2007-02-05,0,0.7802819,0.0235879532216501
2007-02-06,0.33,0.6552955,0.0259912371934066
2007-02-07,4.15,0.6837842,0.170976245860531
2007-02-08,1.45,0.6847117,0.426178199405789
2007-02-09,14.03,0.7375471,1.34302814190914
2007-02-10,0.84,0.8752164,1.78061976571063
2007-02-11,3.53,0.9397408,0.900230781298292
2007-02-12,14.81,1.077894,1.85791314341116
2007-02-13,14,1.083452,3.28585653744871
2007-02-14,2.96,1.002059,2.45228757218941
2007-02-15,14.92,0.9533609,2.28531331892429
2007-02-16,0,1.003201,2.08740137606481
2007-02-17,0,0.856263,0.62847079900314
2007-02-18,0,0.8881834,0.286845838590859
2007-02-19,0,0.9038812,0.162683389737615
2007-02-20,0,0.9381504,0.104964737186423
2007-02-21,0,0.9226408,0.0736488761284361
2007-02-22,1.18,0.8813277,0.094403062359033
2007-02-23,0,1.099098,0.115441975839247
2007-02-24,1.7,1.224402,0.148521585133477
2007-02-25,10.63,1.228775,0.907934044444299
2007-02-26,14.7,1.117206,2.66020284737469
2007-02-27,4.83,1.088919,2.636597637022
2007-02-28,4.38,1.058435,1.55440401776433
2007-03-01,11.6,1.29858,1.94071929066213
2007-03-02,21.1,1.217096,3.84158901143496
2007-03-03,2.25,1.059463,3.37589260669882
2007-03-04,10.66,1.1775,2.04739821804348
2007-03-05,0,1.132171,1.65203097656666
2007-03-06,3.15,1.288491,0.791089674267029
2007-03-07,13.12,1.25329,1.74529184538444
2007-03-08,6.91,1.190425,2.54823475431261
2007-03-09,0,1.075671,1.37924168782336
2007-03-10,3.84,0.9890859,0.786420627760765
2007-03-11,0,1.10021,0.643420986246474
2007-03-12,0,1.122617,0.291562406570324
2007-03-13,0,1.163444,0.16468890923279
2007-03-14,0,1.222282,0.105989219644765
2007-03-15,0,1.334261,0.0742402731826943
2007-03-16,0,1.247331,0.0551492836298147
2007-03-17,0,1.187288,0.0427622213167905
2007-03-18,0.26,1.302366,0.0409210575711571
2007-03-19,9.03,1.262067,0.546881793243482
2007-03-20,2.67,0.9292095,1.26565428352336
2007-03-21,2.65,0.9419255,0.905033338161621
2007-03-22,2.95,0.9950124,0.819178916411028
2007-03-23,3.41,0.9648929,0.856899980720527
2007-03-24,1.67,1.007223,0.767000920991502
2007-03-25,0.7,1.132908,0.507859321206908
2007-03-26,0.42,1.37928,0.321296477755207
2007-03-27,0,1.620343,0.202069914787535
2007-03-28,0,1.48899,0.124449499158287
2007-03-29,0.59,1.497669,0.108682664908562
2007-03-30,2.19,1.519264,0.20884648464688
2007-03-31,1.49,1.430789,0.35168050632119
2007-04-01,4.1,1.46369,0.574128632406958
2007-04-02,0,1.787156,0.586932336236188
2007-04-03,0,1.808416,0.273494939188231
2007-04-04,0.17,1.409192,0.165537321189884
2007-04-05,0,1.420167,0.114523259003844
2007-04-06,0,1.52033,0.0791103434484761
2007-04-07,0,1.795482,0.0581892277277979
2007-04-08,0,1.578328,0.044789410668182
2007-04-09,0,1.574736,0.0356750268176173
2007-04-10,0,1.7514,0.0291814687794176
2007-04-11,0,1.757233,0.0243820550505473
2007-04-12,0,1.876821,0.0207275996834929
2007-04-13,0,2.341811,0.0178756933006557
2007-04-14,0,2.551093,0.0156037012864664
2007-04-15,0,2.840632,0.0137616732340388
2007-04-16,0,2.793692,0.012245536102444
2007-04-17,0,2.670284,0.0109811659464916
2007-04-18,0.11,2.251117,0.0113056332160269
2007-04-19,0.13,1.719758,0.013571189367997
2007-04-20,0,1.770438,0.0141322310097567
2007-04-21,0.04,1.881214,0.0131151985194003
2007-04-22,0.03,1.832928,0.0127213462770772
2007-04-23,0,2.150896,0.0118183455547814
2007-04-24,0,2.509893,0.0106220748646243
2007-04-25,0.07,3.020765,0.0104589579409633
2007-04-26,0,3.271975,0.0104017396674997
2007-04-27,0.06,2.898417,0.0101363970835488
2007-04-28,0.13,2.844012,0.0116093501223734
2007-04-29,0.27,2.757627,0.0162805598697728
2007-04-30,0.03,2.695275,0.0196250313738488
2007-05-01,0.12,2.543535,0.0195910742248072
2007-05-02,0.38,2.52194,0.0264212025435971
2007-05-03,0.42,2.378257,0.0411340688187862
2007-05-04,0.04,2.31667,0.0458770039865792
2007-05-05,2.18,2.334802,0.110451836656547
2007-05-06,0,2.98098,0.181112828205289
2007-05-07,0.03,2.799354,0.115503859128181
2007-05-08,13.9,2.359743,1.01346215563124
2007-05-09,1.7,2.432111,1.82945065098022
2007-05-10,16.27,2.296554,2.20099807311304
2007-05-11,0,2.832992,2.27309015115214
2007-05-12,1.85,2.430684,0.809331894385595
2007-05-13,7.03,2.432104,1.04025214419513
2007-05-14,12.83,2.564849,2.21316274389785
2007-05-15,2.6,2.491665,2.17276626323497
2007-05-16,3.76,2.153939,1.20360979189325
2007-05-17,16.22,2.091313,2.27466824155752
2007-05-18,6.62,2.256397,3.00604949112879
2007-05-19,0.03,2.471938,1.43576541714238
2007-05-20,1.88,2.900028,0.643174619775527
2007-05-21,4.18,3.202664,0.75039248626983
2007-05-22,0,3.571619,0.65919655714896
2007-05-23,0,3.647683,0.296490874627907
2007-05-24,0,3.439071,0.166772523000198
2007-05-25,0,3.89349,0.107049663973391
2007-05-26,1.06,4.039923,0.116988634691631
2007-05-27,6.98,3.436336,0.567968398308125
2007-05-28,5.02,2.637963,1.27215956103002
2007-05-29,1.49,2.297534,1.02477355531467
2007-05-30,0.6,2.112245,0.561497087164181
2007-05-31,1.34,2.319103,0.393797981393349
2007-06-01,1.79,2.886993,0.409541322871281
2007-06-02,20.56,2.596715,2.14221128828778
2007-06-03,0,3.345914,2.79377730939368
2007-06-04,0,3.388029,0.749818642513462
2007-06-05,0,3.557964,0.3239062750367
2007-06-06,0,3.826997,0.178148931431107
2007-06-07,0,4.307184,0.112771115571014
2007-06-08,3.94,4.445396,0.273938038943087
2007-06-09,29.31,4.069629,3.20457356976457
2007-06-10,10.6,4.046522,5.26415228184783
2007-06-11,0.26,3.653285,2.24310017300596
2007-06-12,0,3.829153,0.679881885085764
2007-06-13,0,3.68477,0.302880149817734
2007-06-14,0.07,3.548856,0.173079321966347
2007-06-15,4.72,3.792321,0.385630199217328
2007-06-16,1.56,3.390762,0.672695732070831
2007-06-17,2.44,2.987031,0.596853993758744
2007-06-18,2.19,3.351696,0.623088930176732
2007-06-19,1.94,3.590299,0.592396666389778
2007-06-20,0,4.275302,0.41647878099791
2007-06-21,5.57,3.97617,0.593155720604383
2007-06-22,1.22,3.414429,0.82190194379119
2007-06-23,7.81,2.879175,1.07245589953355
2007-06-24,15.35,2.890103,2.62729557722925
2007-06-25,16.25,3.422012,4.07933689807941
2007-06-26,12.71,2.821688,4.09946584508899
2007-06-27,12.36,2.464177,3.65178455583265
2007-06-28,0.24,2.467374,2.23268281853772
2007-06-29,6.39,2.686004,1.24840457605811
2007-06-30,2.92,2.81332,1.32076387433844
2007-07-01,0.47,3.224695,0.769071147253843
2007-07-02,0,3.444295,0.365025982720023
2007-07-03,4.74,3.087645,0.514792049020713
2007-07-04,19.89,2.581028,2.57814064541498
2007-07-05,6.38,2.61873,3.62450921303562
2007-07-06,6.2,2.754533,2.18161561167917
2007-07-07,2.8,2.981329,1.53942950178472
2007-07-08,0,2.818891,0.77561255025241
2007-07-09,0.54,3.114996,0.368976926233824
2007-07-10,2.31,2.686867,0.384099102747671
2007-07-11,0.5,2.718639,0.401600283532004
2007-07-12,0.93,2.523867,0.300748725489321
2007-07-13,0.56,2.937147,0.261072140924498
2007-07-14,0.13,4.014497,0.191651984438202
2007-07-15,0,4.531443,0.126134392069536
2007-07-16,0,5.0155,0.0855839927796792
2007-07-17,0,4.6067,0.0621631924556182
2007-07-18,1.56,3.865216,0.104821398902273
2007-07-19,0,3.681824,0.148967474510634
2007-07-20,4.52,3.436576,0.353974660617836
2007-07-21,10.41,3.519786,1.45153889858826
2007-07-22,0,3.150485,1.52412002762052
2007-07-23,0,3.138306,0.516453559667564
2007-07-24,1.98,2.684003,0.380099043890263
2007-07-25,3.09,3.013151,0.562558435872275
2007-07-26,0,3.201598,0.502985114890338
2007-07-27,0,3.529157,0.24529472016234
2007-07-28,0,3.510686,0.144495864009467
2007-07-29,7.5,3.272223,0.568338733190989
2007-07-30,4.42,2.760532,1.30996533135323
2007-07-31,0,2.544953,0.865016010532534
2007-08-01,0,2.506059,0.35681245268943
2007-08-02,0,2.93718,0.191359880575814
2007-08-03,4.35,3.03917,0.374274751257096
2007-08-04,0,3.266202,0.520127537221215
2007-08-05,0,3.353098,0.251196498505956
2007-08-06,0,3.860483,0.147139217215908
2007-08-07,6.47,3.64281,0.488179802454003
2007-08-08,0.32,3.062259,0.791032860137922
2007-08-09,0.88,2.778073,0.420945198809494
2007-08-10,4.67,2.509406,0.607676158255297
2007-08-11,1.23,3.238931,0.754990755802472
2007-08-12,0,3.401731,0.418445339687722
2007-08-13,2.2,3.156409,0.352202140823816
2007-08-14,0,3.074136,0.336702354179801
2007-08-15,0.62,3.234817,0.21756326781159
2007-08-16,17.63,3.471575,1.60454142515754
2007-08-17,1.03,2.780097,2.45924510666813
2007-08-18,0.17,2.514845,0.803430500532531
2007-08-19,0,2.505285,0.352064902761447
2007-08-20,6.46,2.754937,0.635898888005016
2007-08-21,4.96,2.387256,1.27694625544636
2007-08-22,3.36,2.638337,1.20793009056922
2007-08-23,26.28,2.428957,3.39770562058583
2007-08-24,0.19,2.840125,3.8573687308396
2007-08-25,0,3.021453,0.925050365916653
2007-08-26,0,3.296874,0.373212321715284
2007-08-27,0,3.230543,0.197778050794127
2007-08-28,0,2.847615,0.122387345361141
2007-08-29,0,2.279299,0.0835132401259492
2007-08-30,0,2.469016,0.0609000609300184
2007-08-31,0,2.286143,0.0465786014976122
2007-09-01,0,2.66167,0.0369199659804196
2007-09-02,0.03,2.598874,0.0307895758857867
2007-09-03,0,2.415577,0.026299328987466
2007-09-04,8.24,2.22065,0.443285900477519
2007-09-05,1.19,1.870173,1.01631603938603
2007-09-06,0.28,1.809521,0.513996711951014
2007-09-07,0.27,2.387941,0.284886960911152
2007-09-08,0.13,2.371202,0.184385348632225
2007-09-09,0,2.38547,0.122343608244395
2007-09-10,0,2.283628,0.0834889681688067
2007-09-11,1.23,1.880311,0.108092266488088
2007-09-12,0.03,2.055126,0.134013412321311
2007-09-13,0,2.068384,0.0912052034106288
2007-09-14,0,1.953667,0.0655555043858295
2007-09-15,0,2.049237,0.0496123856016407
2007-09-16,0,2.215427,0.039010325867173
2007-09-17,0,2.000933,0.0315884991221417
2007-09-18,0.77,2.077052,0.045426872084933
2007-09-19,1.61,1.658407,0.124493663945368
2007-09-20,0,1.417313,0.164577800789804
2007-09-21,0,1.713372,0.105932559505298
2007-09-22,0,1.715962,0.0742076041121388
2007-09-23,0,1.948336,0.0551287390383691
2007-09-24,0,2.258395,0.0427484443432911
2007-09-25,3.34,2.001274,0.162615186403757
2007-09-26,0,1.654806,0.302537379411021
2007-09-27,0.81,1.47894,0.21277461282343
2007-09-28,17.91,1.520576,1.63263268107251
2007-09-29,1.98,1.556552,2.58097944596217
2007-09-30,1.31,1.601824,1.01396072903253
2007-10-01,0.11,1.821827,0.509315101959472
2007-10-02,0,1.911037,0.254758898592482
2007-10-03,0,2.339129,0.148724726212224
2007-10-04,0.03,2.279755,0.0989622582778471
2007-10-05,0,2.271092,0.0713248110187572
2007-10-06,0,1.800353,0.0533076071900465
2007-10-07,0,1.587189,0.0415230194842224
2007-10-08,0,1.40789,0.033377921842726
2007-10-09,0,1.407783,0.0275014380459843
2007-10-10,1.44,1.478465,0.0612953937121793
2007-10-11,5.62,1.565396,0.43107872567265
2007-10-12,0,1.412938,0.650973845487876
2007-10-13,0,1.420557,0.293928130902222
2007-10-14,0,1.411482,0.165690586843177
2007-10-15,0,1.321315,0.106499515214849
2007-10-16,0.03,1.332127,0.0756194166552921
2007-10-17,0,1.514491,0.0570598445051887
2007-10-18,1.71,1.321046,0.104093460355974
2007-10-19,0,1.195626,0.153855671702004
2007-10-20,0,0.9941499,0.100409943701091
2007-10-21,0,0.9254265,0.0710012806516499
2007-10-22,0.83,0.8711892,0.0813702283760029
2007-10-23,0,0.9185676,0.0926045371685293
2007-10-24,0,0.914166,0.0663919252092836
2007-10-25,0,0.9609404,0.0501524278244737
2007-10-26,0,1.148504,0.0393797930745584
2007-10-27,0,1.144724,0.0318528763839389
2007-10-28,0,1.122187,0.02637553519596
2007-10-29,0,1.059696,0.0222574217743761
2007-10-30,15.28,1.071194,0.982370345246139
2007-10-31,0.77,1.080656,1.93311855908602
2007-11-01,0,0.8699238,0.666259398310254
2007-11-02,0,0.9150839,0.298681629752871
2007-11-03,0.17,1.325481,0.176471954948552
2007-11-04,0.06,1.380964,0.122861032337336
2007-11-05,0,1.182654,0.0863094476226196
2007-11-06,0,1.052429,0.0626039667950925
2007-11-07,4.39,0.9893813,0.247727743843411
2007-11-08,0.33,0.9550949,0.464590331543879
2007-11-09,9.78,1.100047,1.00192502940126
2007-11-10,9.4,0.776849,2.21073997754038
2007-11-11,3.16,0.8975085,1.89104600335058
2007-11-12,2.27,1.04977,1.07920068949251
2007-11-13,0.07,0.7597936,0.606435218008279
2007-11-14,4.77,0.7299483,0.62938200622682
2007-11-15,0.53,0.7116808,0.715266714496582
2007-11-16,0.07,0.6309774,0.357151592790908
2007-11-17,0,0.5476907,0.195730585675386
2007-11-18,0,0.6117775,0.121398629708749
2007-11-19,0,0.6262208,0.0829639737970707
2007-11-20,8.54,0.6702339,0.573722585927076
2007-11-21,4.12,0.8734195,1.38749501383108
2007-11-22,7.4,0.9561988,1.54272486754475
2007-11-23,0,1.021733,1.22483623596572
2007-11-24,1.51,0.9140477,0.563675659816567
2007-11-25,0,0.6137285,0.375906707393971
2007-11-26,1.24,0.7302099,0.272611265412378
2007-11-27,2.09,0.7178354,0.367175132794491
2007-11-28,1.41,0.7513988,0.437348347277802
