"Date","P","E","MII_Q_sim"
2006-04-05,0,1.231758,0.00430275869644134
2006-04-06,0,1.136354,0.00430114138161576
2006-04-07,0,1.141842,0.00429951681421138
2006-04-08,0,1.253996,0.00429773434411124
2006-04-09,0,1.356024,0.00429580843447753
2006-04-10,0.09,1.452778,0.0208734633039888
2006-04-11,0,1.360654,0.00429199915034461
2006-04-12,0,1.227348,0.00429025683489127
2006-04-13,0.74,1.471256,0.140340488769148
2006-04-14,1.65,1.417903,0.30783931285202
2006-04-15,2.45,1.73055,0.455551472169728
2006-04-16,3.92,1.78059,0.728151219769099
2006-04-17,17.49,1.836359,3.28362067788527
2006-04-18,0,1.865053,0.0043292886151543
2006-04-19,0,1.712098,0.00432684535633132
2006-04-20,0,1.5832,0.00432458619961536
2006-04-21,0,1.72232,0.00432213062391091
2006-04-22,0,2.055787,0.00431920333805891
2006-04-23,0,1.906578,0.00431648913656749
2006-04-24,0,1.664318,0.00431411951704599
2006-04-25,0,2.614495,0.00431040584988011
2006-04-26,1,2.489932,0.189813676933809
2006-04-27,0.52,2.279525,0.100671687078837
2006-04-28,0,2.066842,0.00430379391093608
2006-04-29,0,1.879394,0.00430112610465909
2006-04-30,0,1.488974,0.00429901112482911
2006-05-01,6.57,1.242226,1.22404583838495
2006-05-02,3.03,1.63297,0.567844173119108
2006-05-03,0,2.279322,0.0043112195986396
2006-05-04,0,2.74471,0.00430732380530036
2006-05-05,0,3.133681,0.00430288121837417
2006-05-06,3.03,2.780145,0.565394186207062
2006-05-07,0.03,2.960251,0.00984564263962236
2006-05-08,0,2.775521,0.00429704344765803
2006-05-09,12.56,2.514195,2.34520950100977
2006-05-10,0.38,2.528348,0.0750467435309584
2006-05-11,0.03,2.437027,0.00988797672131292
2006-05-12,0,2.765869,0.00430886376995805
2006-05-13,1.85,2.838433,0.347443951870221
2006-05-14,17.67,2.514401,3.33104209292427
2006-05-15,0,2.326371,0.00433754768122661
2006-05-16,0,2.655017,0.00433375980754599
2006-05-17,5.11,2.925123,0.965984989245295
2006-05-18,1.28,2.969827,0.245037853642276
2006-05-19,0.96,3.010565,0.184665343747333
2006-05-20,2.01,2.310091,0.382037643653992
2006-05-21,20.61,2.148815,3.94646185799912
2006-05-22,2.74,2.531541,0.528913364042549
2006-05-23,6.28,2.563149,1.21155283992796
2006-05-24,2.8,2.043834,0.543280239974846
2006-05-25,2.29,1.911688,0.445501231655575
2006-05-26,8.75,2.128356,1.70106832276043
2006-05-27,14.14,2.629082,2.77695872284694
2006-05-28,2.17,2.9359,0.429935940412692
2006-05-29,1.87,2.826622,0.371052527551798
2006-05-30,10.33,2.018782,2.0459909803891
2006-05-31,3.09,1.813142,0.616110715306581
2006-06-01,1.5,1.825399,0.301419220118171
2006-06-02,2.16,1.812284,0.432410333998475
2006-06-03,0,2.259227,0.00444974966535466
2006-06-04,0,2.48771,0.00444612439618558
2006-06-05,0,2.742347,0.00444213212904555
2006-06-06,0.29,2.678804,0.0615293110141266
2006-06-07,0,2.430686,0.00443528147429399
2006-06-08,0,2.713694,0.00443133867260173
2006-06-09,0,3.084712,0.00442686203405079
2006-06-10,0,3.324333,0.0044220428148593
2006-06-11,0,3.659721,0.00441674371876215
2006-06-12,0,3.942612,0.00441104190826925
2006-06-13,0,3.961734,0.00440531859611269
2006-06-14,0,4.422082,0.00439893911338186
2006-06-15,0.36,4.404413,0.0738182732569201
2006-06-16,6.6,3.662155,1.28184528881687
2006-06-17,0,3.213944,0.00439670067845891
2006-06-18,0,3.410493,0.00439178461313299
2006-06-19,0,3.942181,0.00438610988365417
2006-06-20,0.54,3.871599,0.107965586472167
2006-06-21,0,3.72498,0.00437627956220839
2006-06-22,0,3.518181,0.00437122811815792
2006-06-23,0.48,2.880505,0.0958731031214664
2006-06-24,0,3.093686,0.00436362713855566
2006-06-25,0,3.727085,0.00435828941634064
2006-06-26,8.5,3.789807,1.62624375389463
2006-06-27,1.1,3.535503,0.213983311089227
2006-06-28,0,3.477216,0.00436221622492282
2006-06-29,0,3.872422,0.00435667247553061
2006-06-30,0.22,3.829599,0.0459765490989666
2006-07-01,0,4.328485,0.0043454588422148
2006-07-02,0,4.433869,0.00433913392178045
2006-07-03,0,4.329465,0.00433296490352097
2006-07-04,0,4.457209,0.00432662183540123
2006-07-05,0,4.797611,0.00431980402257737
2006-07-06,0.53,4.549896,0.102883977323731
2006-07-07,0,4.048904,0.00430867966153562
2006-07-08,0.11,3.95075,0.0246557962086313
2006-07-09,0.15,3.992552,0.0319824137557339
2006-07-10,0,3.74398,0.00429266378860153
2006-07-11,0,4.167972,0.00428677667066436
2006-07-12,0,4.747865,0.00428008060129588
2006-07-13,0,4.813864,0.00427330046648196
2006-07-14,39.93,4.265984,7.54724707599292
2006-07-15,0,4.356479,0.00434196074109196
2006-07-16,0,4.018706,0.0043362301920611
2006-07-17,0,4.285995,0.00433012629755828
2006-07-18,0,4.391714,0.00432387953735665
2006-07-19,0,4.628929,0.00431730419051049
2006-07-20,0,4.96938,0.00431025551674541
2006-07-21,0,5.001661,0.00430317073141261
2006-07-22,0,5.331844,0.0042956298623051
2006-07-23,2.51,4.568414,0.466756166735687
2006-07-24,0.1,4.465701,0.0226605928530072
2006-07-25,0,4.750831,0.00428148156372383
2006-07-26,0,5.349794,0.00427394684360104
2006-07-27,0,5.65498,0.00426599513010534
2006-07-28,0.03,4.900592,0.00969654317181066
2006-07-29,0.55,3.810304,0.103742384307868
2006-07-30,0,3.927917,0.00424944103818436
2006-07-31,0.68,3.800787,0.126702668792429
2006-08-01,0.81,3.653794,0.149872614237905
2006-08-02,4.81,3.003323,0.871345573390361
2006-08-03,10.41,2.675501,1.89640100047002
2006-08-04,0.33,2.578596,0.0641604407138258
2006-08-05,18.72,2.739754,3.45707078888941
2006-08-06,1.75,3.501988,0.326862061068969
2006-08-07,0.03,3.528031,0.00980728239371069
2006-08-08,0,3.567246,0.00428520975407329
2006-08-09,0,3.291851,0.0042805634342307
2006-08-10,0.62,2.788448,0.11764065358299
2006-08-11,1.96,2.521464,0.362725404772965
2006-08-12,10.29,2.316128,1.90175341778738
2006-08-13,2.22,2.329921,0.413894655209224
2006-08-14,0,2.424958,0.00429382988391801
2006-08-15,3.32,2.519591,0.616781049716843
2006-08-16,4.86,2.672488,0.903444795210399
2006-08-17,0.52,2.662792,0.100383477032982
2006-08-18,4.93,3.122262,0.917627910932549
2006-08-19,4.55,3.004925,0.849192933209072
2006-08-20,2.29,2.870884,0.429653215393354
2006-08-21,2.98,2.601081,0.558423678416469
2006-08-22,4.1,2.593484,0.768329699122042
2006-08-23,0,2.549566,0.00431501490188615
2006-08-24,0,2.728572,0.00431113912527106
2006-08-25,19.03,2.385486,3.59610635037379
2006-08-26,10.92,2.386554,2.08318785678669
2006-08-27,0.5,2.413896,0.0994398305326006
2006-08-28,1.12,2.515089,0.217203506787231
2006-08-29,11.05,2.100826,2.1229365199204
2006-08-30,4.72,1.925744,0.912120476459391
2006-08-31,0,2.002639,0.00438438376098854
2006-09-01,0,2.103298,0.00438135367094151
2006-09-02,0,2.585042,0.00437763466679434
2006-09-03,0,2.825362,0.00437357403789687
2006-09-04,2.85,3.081168,0.549390775995996
2006-09-05,0,3.064568,0.00437050763325724
2006-09-06,0,2.807721,0.00436647767118896
2006-09-07,0,3.035901,0.0043621246564528
2006-09-08,0,2.618402,0.00435837142807059
2006-09-09,0,2.175367,0.00435525323984358
2006-09-10,0,2.246124,0.00435203593814922
2006-09-11,0,2.530095,0.00434841573670004
2006-09-12,0,2.718208,0.00434453003950534
2006-09-13,0,2.874105,0.00434042530273979
2006-09-14,0,2.895916,0.00433629273861863
2006-09-15,0,2.747738,0.0043323739913069
2006-09-16,0,2.73487,0.00432847643374167
2006-09-17,0,2.40794,0.00432504574188757
2006-09-18,0,2.678368,0.00432123374312946
2006-09-19,1.43,2.399691,0.271050489878814
2006-09-20,0,2.083848,0.00431775972148709
2006-09-21,0.1,2.081233,0.0229180275311823
2006-09-22,0,2.278032,0.0043117642425967
2006-09-23,0,2.649146,0.00430800322744188
2006-09-24,0,2.621812,0.0043042835557929
2006-09-25,0.7,2.68054,0.133733702234873
2006-09-26,0.71,2.27936,0.135471948310923
2006-09-27,0.19,2.122584,0.0393570070158127
2006-09-28,0,1.876615,0.00429484080270783
2006-09-29,0,1.930407,0.00429210561357644
2006-09-30,0,2.025467,0.00428923784361726
2006-10-01,14.33,1.997627,2.67081397925406
2006-10-02,5.45,2.178683,1.02220295941228
2006-10-03,0.88,1.950745,0.168602052321719
2006-10-04,17.49,1.766855,3.31933115453138
2006-10-05,0.27,1.603188,0.0554870755618063
2006-10-06,0.8,1.547164,0.155817740774097
2006-10-07,11.91,1.874038,2.28152453078501
2006-10-08,2.73,1.649406,0.527094336292887
2006-10-09,0,1.301947,0.00437574762121747
2006-10-10,0,1.510334,0.00437357187046449
2006-10-11,0.76,1.916001,0.149540069122172
2006-10-12,0,1.654135,0.0043699722507546
2006-10-13,0.04,1.797016,0.0119908128931635
2006-10-14,0,2.025724,0.00436455996364886
2006-10-15,0,1.731451,0.00436207266746189
2006-10-16,0,1.520572,0.00435988787921187
2006-10-17,0,1.403569,0.00435787113216605
2006-10-18,0,1.310002,0.00435598877167057
2006-10-19,0,1.485701,0.00435385626676477
2006-10-20,2.51,1.616091,0.480347146530344
2006-10-21,4.67,1.776714,0.892780807730319
2006-10-22,1.89,1.745203,0.364134281533389
2006-10-23,3.34,1.81631,0.641360898128294
2006-10-24,20.27,1.930539,3.93787808333526
2006-10-25,17.22,1.529007,3.3952985297857
2006-10-26,0,1.412991,0.00443732228494156
2006-10-27,0,1.708703,0.0044348339512303
2006-10-28,0,1.780439,0.00443224285793921
2006-10-29,0.09,1.708365,0.0220768412661529
2006-10-30,0.48,1.634229,0.0984853025270803
2006-10-31,0,1.140033,0.00442686408556526
2006-11-01,1.2,1.082988,0.239481688549918
2006-11-02,1.82,0.964431,0.361291078457391
2006-11-03,0.79,0.7605854,0.159364911837198
2006-11-04,0,0.8545902,0.00442917387614508
2006-11-05,0,0.9481588,0.0044277899717052
2006-11-06,0,0.9193982,0.00442644804351567
2006-11-07,0,0.9116619,0.00442511764223384
2006-11-08,0,0.8268558,0.00442391024109389
2006-11-09,0.03,0.9273551,0.0102854875337297
2006-11-10,1.1,1.114316,0.219452422611972
2006-11-11,0.03,0.7095165,0.0102840724924926
2006-11-12,4.32,0.8355081,0.851387164035579
2006-11-13,1.85,0.9514834,0.367515166907524
2006-11-14,3.29,1.053415,0.651614644842774
2006-11-15,3.65,1.315407,0.724186962399972
2006-11-16,0,1.285559,0.00444061776400925
2006-11-17,0.51,1.270585,0.104884216894059
2006-11-18,8.25,1.187549,1.64014470932953
2006-11-19,0.66,0.9402765,0.135306429311771
2006-11-20,16.94,0.9359483,3.41215287371533
2006-11-21,17.59,0.881795,3.59629559810836
2006-11-22,8.55,0.9763085,1.76241563182954
2006-11-23,1.98,0.8075814,0.412116555922807
2006-11-24,25.38,1.083009,5.34125238154769
2006-11-25,5.27,1.135842,1.11692459201715
2006-11-26,4.58,1.407379,0.974205463343289
2006-11-27,0.34,1.056545,0.0765525292516042
2006-11-28,0,0.9674931,0.00460063527300851
2006-11-29,0.38,1.02429,0.0849364271359212
2006-11-30,0.03,0.9460962,0.0109370742369474
2006-12-01,0.24,0.7327512,0.0552926667554954
2006-12-02,0,0.8916934,0.00459650299104424
2006-12-03,0.1,0.8705289,0.0256956617990332
2006-12-04,13.13,1.051893,2.80440123989579
2006-12-05,16.38,1.016901,3.54383111196142
2006-12-06,4.6,1.272633,1.00159499626209
2006-12-07,2.19,0.9761119,0.479860676683677
2006-12-08,10.81,0.8848088,2.37024806983877
2006-12-09,13.83,0.9940333,3.06410532264822
2006-12-10,2.41,0.7947422,0.538622982676436
2006-12-11,0,0.6095968,0.00470776355367539
2006-12-12,3.54,0.7145317,0.790585055898384
2006-12-13,2.2,0.7840955,0.493748151624667
2006-12-14,0.15,0.779254,0.0380459323229196
2006-12-15,0,0.8028575,0.00471447677816531
2006-12-16,0,0.5791272,0.00471358264439654
2006-12-17,3.97,0.706076,0.888544335581723
2006-12-18,0,0.6121042,0.00471926464455073
2006-12-19,0.22,0.6152815,0.0536659360839779
2006-12-20,0,0.632099,0.00471776670757801
2006-12-21,0,0.5945614,0.00471684854208231
2006-12-22,0,0.7432586,0.00471570392235869
2006-12-23,0,0.6758961,0.00471466215936278
2006-12-24,0,0.6088232,0.0047137227585682
2006-12-25,0,0.6640194,0.00471269944016301
2006-12-26,0,0.5150117,0.00471190322236977
2006-12-27,0,0.5376472,0.00471107264644724
2006-12-28,0,0.5005325,0.0047102986968614
2006-12-29,0.03,0.5033704,0.0113582881431039
2006-12-30,0,0.5271747,0.00470876460309392
2006-12-31,19.35,0.668015,4.35834881033458
2007-01-01,10,0.9901223,2.27160660209355
2007-01-02,13.94,0.8833843,3.19869788015091
2007-01-03,5.28,0.7147818,1.21912030054968
2007-01-04,0.43,0.7655866,0.103675759639992
2007-01-05,3.81,0.8574706,0.883103886108339
2007-01-06,2.04,0.8818367,0.475575981156123
2007-01-07,10.9,1.043456,2.54044708462708
2007-01-08,0,0.9019123,0.00482360485525535
2007-01-09,11.59,0.9696581,2.72254075087164
2007-01-10,2.4,1.184793,0.568249712336095
2007-01-11,3.14,1.032169,0.743304062508916
2007-01-12,5.24,0.8568484,1.24158693283614
2007-01-13,0.17,0.9369128,0.0449627106821796
2007-01-14,0.44,1.086821,0.108619041305052
2007-01-15,0.56,0.8524475,0.13690238441016
2007-01-16,0,0.5613311,0.00485686013662004
2007-01-17,0.07,0.7308876,0.0213484567806869
2007-01-18,17.2,1.040246,4.10945034365685
2007-01-19,41.8,1.22803,10.2961866723269
2007-01-20,6.31,1.233655,1.56471168452996
2007-01-21,3.89,1.134227,0.968657039092233
2007-01-22,3.07,0.8719943,0.766856830462199
2007-01-23,0,0.7245337,0.00498235550517749
2007-01-24,0.04,0.5394815,0.0149004235021297
2007-01-25,0,0.536026,0.00498069265679801
2007-01-26,0,0.4866848,0.00497990512995215
2007-01-27,0.05,0.4556527,0.0173664023614925
2007-01-28,0.6,0.6817537,0.153626801921959
2007-01-29,0.06,0.7300378,0.0198366386037332
2007-01-30,0.43,0.8509507,0.111439045915156
2007-01-31,0,0.9172454,0.00497619906241395
2007-02-01,0,0.8697195,0.00497480267898337
2007-02-02,0,0.9545065,0.00497327175628914
2007-02-03,0.03,1.060443,0.0123811388365125
2007-02-04,0,0.8533794,0.00497025985812203
2007-02-05,0,0.7802819,0.00496900696678354
2007-02-06,0.33,0.6552955,0.0863730088501486
2007-02-07,4.15,0.6837842,1.0314652621152
2007-02-08,1.45,0.6847117,0.363864542126641
2007-02-09,14.03,0.7375471,3.51270126954218
2007-02-10,0.84,0.8752164,0.215027872805801
2007-02-11,3.53,0.9397408,0.889416177859519
2007-02-12,14.81,1.077894,3.75405777490603
2007-02-13,14,1.083452,3.58334976831654
2007-02-14,2.96,1.002059,0.762775379083466
2007-02-15,14.92,0.9533609,3.86388019345554
2007-02-16,0,1.003201,0.00508583343517651
2007-02-17,0,0.856263,0.00508443423008418
2007-02-18,0,0.8881834,0.00508298366934784
2007-02-19,0,0.9038812,0.00508150803864012
2007-02-20,0,0.9381504,0.00507997731233093
2007-02-21,0,0.9226408,0.00507847203902321
2007-02-22,1.18,0.8813277,0.309276114990551
2007-02-23,0,1.099098,0.00507743268237753
2007-02-24,1.7,1.224402,0.443219772586862
2007-02-25,10.63,1.228775,2.76387633876574
2007-02-26,14.7,1.117206,3.85814896482895
2007-02-27,4.83,1.088919,1.2746441069459
2007-02-28,4.38,1.058435,1.15921513999608
2007-03-01,11.6,1.29858,3.08448869293827
2007-03-02,21.1,1.217096,5.6861141238153
2007-03-03,2.25,1.059463,0.611528022357192
2007-03-04,10.66,1.1775,2.8972529129869
2007-03-05,0,1.132171,0.00520862777622826
2007-03-06,3.15,1.288491,0.86036540861865
2007-03-07,13.12,1.25329,3.59679170724923
2007-03-08,6.91,1.190425,1.90446335891559
2007-03-09,0,1.075671,0.00524269899176651
2007-03-10,3.84,0.9890859,1.06208678027916
2007-03-11,0,1.10021,0.0052461624040993
2007-03-12,0,1.122617,0.00524428619290085
2007-03-13,0,1.163444,0.00524234279732652
2007-03-14,0,1.222282,0.00524030241373461
2007-03-15,0,1.334261,0.00523807705226949
2007-03-16,0,1.247331,0.00523599648145656
2007-03-17,0,1.187288,0.00523401602870328
2007-03-18,0.26,1.302366,0.0763618665594062
2007-03-19,9.03,1.262067,2.48911811889156
2007-03-20,2.67,0.9292095,0.740602715999456
2007-03-21,2.65,0.9419255,0.735993641664879
2007-03-22,2.95,0.9950124,0.8198605708486
2007-03-23,3.41,0.9648929,0.94851906167794
2007-03-24,1.67,1.007223,0.467443726055663
2007-03-25,0.7,1.132908,0.198944018526022
2007-03-26,0.42,1.37928,0.12140126571404
2007-03-27,0,1.620343,0.00525773885089175
2007-03-28,0,1.48899,0.00525525048345324
2007-03-29,0.59,1.497669,0.167992849998493
2007-03-30,2.19,1.519264,0.609648478756855
2007-03-31,1.49,1.430789,0.416511539517429
2007-04-01,4.1,1.46369,1.13904580600049
2007-04-02,0,1.787156,0.00525753035500974
2007-04-03,0,1.808416,0.00525451132556157
2007-04-04,0.17,1.409192,0.0521192321600464
2007-04-05,0,1.420167,0.00525009235168077
2007-04-06,0,1.52033,0.00524755483953433
2007-04-07,0,1.795482,0.00524456181425496
2007-04-08,0,1.578328,0.00524193024246015
2007-04-09,0,1.574736,0.0052393056737969
2007-04-10,0,1.7514,0.0052363894233264
2007-04-11,0,1.757233,0.00523346480180832
2007-04-12,0,1.876821,0.00523034351570226
2007-04-13,0,2.341811,0.00522645445620408
2007-04-14,0,2.551093,0.00522222173309268
2007-04-15,0,2.840632,0.0052175134688543
2007-04-16,0,2.793692,0.00521288605367331
2007-04-17,0,2.670284,0.00520846545423603
2007-04-18,0.11,2.251117,0.0349839799560525
2007-04-19,0.13,1.719758,0.0403604134408476
2007-04-20,0,1.770438,0.00519939619976914
2007-04-21,0.04,1.881214,0.0159894028241661
2007-04-22,0.03,1.832928,0.0132788896192725
2007-04-23,0,2.150896,0.00518982700846184
2007-04-24,0,2.509893,0.00518568560830174
2007-04-25,0.07,3.020765,0.0239559564625177
2007-04-26,0,3.271975,0.00517544922272917
2007-04-27,0.06,2.898417,0.0212013748123705
2007-04-28,0.13,2.844012,0.0398396561898045
2007-04-29,0.27,2.757627,0.0770635492507386
2007-04-30,0.03,2.695275,0.0131334348783221
2007-05-01,0.12,2.543535,0.0370070240485667
2007-05-02,0.38,2.52194,0.105883823498843
2007-05-03,0.42,2.378257,0.116348875739968
2007-05-04,0.04,2.31667,0.0157189750163752
2007-05-05,2.18,2.334802,0.581537431119993
2007-05-06,0,2.98098,0.005138989479451
2007-05-07,0.03,2.799354,0.0130374883804132
2007-05-08,13.9,2.359743,3.69783964400945
2007-05-09,1.7,2.432111,0.456625402302621
2007-05-10,16.27,2.296554,4.36969083661079
2007-05-11,0,2.832992,0.00517654621639331
2007-05-12,1.85,2.430684,0.500435591796849
2007-05-13,7.03,2.432104,1.89360963223028
2007-05-14,12.83,2.564849,3.47716724366725
2007-05-15,2.6,2.491665,0.708965151083905
2007-05-16,3.76,2.153939,1.02423963112613
2007-05-17,16.22,2.091313,4.44514057565999
2007-05-18,6.62,2.256397,1.82305668633997
2007-05-19,0.03,2.471938,0.0134630725249179
2007-05-20,1.88,2.900028,0.52039768211575
2007-05-21,4.18,3.202664,1.15163983285694
2007-05-22,0,3.571619,0.00523291606942576
2007-05-23,0,3.647683,0.00522686525015206
2007-05-24,0,3.439071,0.00522116467299748
2007-05-25,0,3.89349,0.00521471890628862
2007-05-26,1.06,4.039923,0.29272654695014
2007-05-27,6.98,3.436336,1.90358875878398
2007-05-28,5.02,2.637963,1.37301740505286
2007-05-29,1.49,2.297534,0.411028467635496
2007-05-30,0.6,2.112245,0.168479700499937
2007-05-31,1.34,2.319103,0.369637486684449
2007-06-01,1.79,2.886993,0.491731492306478
2007-06-02,20.56,2.596715,5.66421053973466
2007-06-03,0,3.345914,0.00524265581258887
2007-06-04,0,3.388029,0.00523702610788256
2007-06-05,0,3.557964,0.00523111998020869
2007-06-06,0,3.826997,0.0052247743713231
2007-06-07,0,4.307184,0.00521764193620868
2007-06-08,3.94,4.445396,1.07698532051363
2007-06-09,29.31,4.069629,8.12013605972979
2007-06-10,10.6,4.046522,2.95384492620728
2007-06-11,0.26,3.653285,0.0774394410729915
2007-06-12,0,3.829153,0.00526400958468025
2007-06-13,0,3.68477,0.00525786862968287
2007-06-14,0.07,3.548856,0.0245473817357414
2007-06-15,4.72,3.792321,1.30741353378843
2007-06-16,1.56,3.390762,0.435163940096847
2007-06-17,2.44,2.987031,0.677535728924755
2007-06-18,2.19,3.351696,0.608281884113051
2007-06-19,1.94,3.590299,0.53893976746769
2007-06-20,0,4.275302,0.00523976416175688
2007-06-21,5.57,3.97617,1.53543602610244
2007-06-22,1.22,3.414429,0.33995602688212
2007-06-23,7.81,2.879175,2.15564307284745
2007-06-24,15.35,2.890103,4.26867289443713
2007-06-25,16.25,3.422012,4.55902192241298
2007-06-26,12.71,2.821688,3.59138222034751
2007-06-27,12.36,2.464177,3.51628316457295
2007-06-28,0.24,2.467374,0.0734062721733719
2007-06-29,6.39,2.686004,1.82262329134135
2007-06-30,2.92,2.81332,0.835919459613952
2007-07-01,0.47,3.224695,0.138790372284772
2007-07-02,0,3.444295,0.00532483340003562
2007-07-03,4.74,3.087645,1.350014954384
2007-07-04,19.89,2.581028,5.71399622691381
2007-07-05,6.38,2.61873,1.84122778876764
2007-07-06,6.2,2.754533,1.79366997817173
2007-07-07,2.8,2.981329,0.81296801621121
2007-07-08,0,2.818891,0.00536763113162793
2007-07-09,0.54,3.114996,0.160586957372282
2007-07-10,2.31,2.686867,0.669266985994773
2007-07-11,0.5,2.718639,0.148862416222196
2007-07-12,0.93,2.523867,0.272012141191645
2007-07-13,0.56,2.937147,0.165681490786053
2007-07-14,0.13,4.014497,0.0424742385471088
2007-07-15,0,4.531443,0.00533840047836422
2007-07-16,0,5.0155,0.00532995595620507
2007-07-17,0,4.6067,0.00532220755666729
2007-07-18,1.56,3.865216,0.446277307925157
2007-07-19,0,3.681824,0.00531231926027639
2007-07-20,4.52,3.436576,1.28111359115971
2007-07-21,10.41,3.519786,2.95770137807349
2007-07-22,0,3.150485,0.00532206785724581
2007-07-23,0,3.138306,0.00531678928723787
2007-07-24,1.98,2.684003,0.564430279761011
2007-07-25,3.09,3.013151,0.878029863934592
2007-07-26,0,3.201598,0.00531092148955007
2007-07-27,0,3.529157,0.00530499758860213
2007-07-28,0,3.510686,0.00529910980082312
2007-07-29,7.5,3.272223,2.11620551217534
2007-07-30,4.42,2.760532,1.25087969784704
2007-07-31,0,2.544953,0.00530610854116124
2007-08-01,0,2.506059,0.00530190007253473
2007-08-02,0,2.93718,0.00529697352298699
2007-08-03,4.35,3.03917,1.22621178519226
2007-08-04,0,3.266202,0.00529422298538891
2007-08-05,0,3.353098,0.00528860772255957
2007-08-06,0,3.860483,0.00528215101950034
2007-08-07,6.47,3.64281,1.8130094087254
2007-08-08,0.32,3.062259,0.0945375385598324
2007-08-09,0.88,2.778073,0.250445147481806
2007-08-10,4.67,2.509406,1.30840946016873
2007-08-11,1.23,3.238931,0.348086751900299
2007-08-12,0,3.401731,0.00527542893980465
2007-08-13,2.2,3.156409,0.616799988708566
2007-08-14,0,3.074136,0.00526899121941076
2007-08-15,0.62,3.234817,0.176989056059121
2007-08-16,17.63,3.471575,4.93660207166202
2007-08-17,1.03,2.780097,0.293085375215621
2007-08-18,0.17,2.514845,0.052714337879158
2007-08-19,0,2.505285,0.00527974779462966
2007-08-20,6.46,2.754937,1.80957539434303
2007-08-21,4.96,2.387256,1.39321246512414
2007-08-22,3.36,2.638337,0.946075238842839
2007-08-23,26.28,2.428957,7.48342083329269
2007-08-24,0.19,2.840125,0.0593069365732795
2007-08-25,0,3.021453,0.00532669481129074
2007-08-26,0,3.296874,0.00532114661020017
2007-08-27,0,3.230543,0.00531571415936574
2007-08-28,0,2.847615,0.00531092747493924
2007-08-29,0,2.279299,0.00530709563835316
2007-08-30,0,2.469016,0.00530294853151213
2007-08-31,0,2.286143,0.00529910980893704
2007-09-01,0,2.66167,0.00529464568589589
2007-09-02,0.03,2.598874,0.0136807173017359
2007-09-03,0,2.415577,0.00528629586671792
2007-09-04,8.24,2.22065,2.31600109197366
2007-09-05,1.19,1.870173,0.338876340123499
2007-09-06,0.28,1.809521,0.0837081168309404
2007-09-07,0.27,2.387941,0.0808035987914932
2007-09-08,0.13,2.371202,0.0415934358522213
2007-09-09,0,2.38547,0.00528260529443607
2007-09-10,0,2.283628,0.00527878243837359
2007-09-11,1.23,1.880311,0.347659952654288
2007-09-12,0.03,2.055126,0.0136145363393718
2007-09-13,0,2.068384,0.00527100708367292
2007-09-14,0,1.953667,0.00526774011293943
2007-09-15,0,2.049237,0.00526431573836585
2007-09-16,0,2.215427,0.00526061678228157
2007-09-17,0,2.000933,0.00525727636321628
2007-09-18,0.77,2.077052,0.217755703023294
2007-09-19,1.61,1.658407,0.449598991975068
2007-09-20,0,1.417313,0.00525298026397603
2007-09-21,0,1.713372,0.00525012111095596
2007-09-22,0,1.715962,0.00524725889493258
2007-09-23,0,1.948336,0.00524401245198954
2007-09-24,0,2.258395,0.00524025359523455
2007-09-25,3.34,2.001274,0.922712239989581
2007-09-26,0,1.654806,0.00524021892875715
2007-09-27,0.81,1.47894,0.227420640336208
2007-09-28,17.91,1.520576,4.9740320686291
2007-09-29,1.98,1.556552,0.554782848975245
2007-09-30,1.31,1.601824,0.368792737032251
2007-10-01,0.11,1.821827,0.0357586745408298
2007-10-02,0,1.911037,0.00526364507111486
2007-10-03,0,2.339129,0.00525974082786734
2007-10-04,0.03,2.279755,0.0135377144562709
2007-10-05,0,2.271092,0.00525220504835828
2007-10-06,0,1.800353,0.00524920183145094
2007-10-07,0,1.587189,0.00524655370617499
2007-10-08,0,1.40789,0.00524420408406773
2007-10-09,0,1.407783,0.00524185547514973
2007-10-10,1.44,1.478465,0.400650386792454
2007-10-11,5.62,1.565396,1.55290186442878
2007-10-12,0,1.412938,0.00524721076942845
2007-10-13,0,1.420557,0.00524483989715448
2007-10-14,0,1.411482,0.00524248492706614
2007-10-15,0,1.321315,0.0052402802943482
2007-10-16,0.03,1.332127,0.0134635663573608
2007-10-17,0,1.514491,0.0052355896611481
2007-10-18,1.71,1.321046,0.473796850521893
2007-10-19,0,1.195626,0.00523449618736778
2007-10-20,0,0.9941499,0.00523283606694215
2007-10-21,0,0.9254265,0.00523129016577979
2007-10-22,0.83,0.8711892,0.232214018960158
2007-10-23,0,0.9185676,0.00522980756460953
2007-10-24,0,0.914166,0.005228281013265
2007-10-25,0,0.9609404,0.00522667741412353
2007-10-26,0,1.148504,0.00522476392012966
2007-10-27,0,1.144724,0.0052228572342483
2007-10-28,0,1.122187,0.00522098836142829
2007-10-29,0,1.059696,0.00521922330789208
2007-10-30,15.28,1.071194,4.20598380857078
2007-10-31,0.77,1.080656,0.21689799737772
2007-11-01,0,0.8699238,0.00524326538022543
2007-11-02,0,0.9150839,0.00524173418416832
2007-11-03,0.17,1.325481,0.0518813319454188
2007-11-04,0.06,1.380964,0.0216855569679437
2007-11-05,0,1.182654,0.0052356641926279
2007-11-06,0,1.052429,0.00523390723371116
2007-11-07,4.39,0.9893813,1.20986594169465
2007-11-08,0.33,0.9550949,0.0957574407812097
2007-11-09,9.78,1.100047,2.70416121711738
2007-11-10,9.4,0.776849,2.61481089918234
2007-11-11,3.16,0.8975085,0.883921892837788
2007-11-12,2.27,1.04977,0.637015609785841
