Date,P1,P2,P3,P,E,T,Q
2006-08-19,2.675126904,6.188585608,4.740740741,1.91,4.6688,26.25,0.2225
2006-08-20,0,0,0,0,4.5875,27,0.2445
2006-08-21,0,0,0.104575163,0,3.9974,28,0.2209
2006-08-22,32.08629442,17.53101737,17.08932462,36,3.0506,27,0.5001
2006-08-23,25.11675127,17.62779156,15.8453159,23.54,3.3877,26.655,1.5761
2006-08-24,0,0,0,0,5.2148,24.75,2.5716
2006-08-25,0,0,0,0,5.2877,24.04,2.5874
2006-08-26,0,0,0,0,4.9174,24.5,2.0037
2006-08-27,0,0,0,0,4.7541,25.5,1.4483
2006-08-28,0,0,0,0,4.516,26,0.8788
2006-08-29,0,0,0,0,4.4475,27.75,0.508
2006-08-30,0,0,1.725490196,0,4.0963,29.5,0.3234
2006-08-31,32.07275804,35.62779156,33.26361656,31.63,3.1043,27.5,0.5995
2006-09-01,174.2893401,167.2183623,145.7995643,178.83,1.8334,22.75,8.835
2006-09-02,0,0,0,0,3.4254,20,20.8254
2006-09-03,0,0,0,0,4.7924,23,21.4565
2006-09-04,0,0,0,0,4.8355,25.155,18.4589
2006-09-05,7.612521151,10.11414392,7.117647059,6,3.5433,26,15.619
2006-09-06,38.53130288,37.26550868,38.05010893,36.85,3.3213,24,13.2525
2006-09-07,2.003384095,1.913151365,1.217864924,2,3.3738,21.25,11.0438
2006-09-08,0,0,0,0,4.2016,23.25,9.1505
2006-09-09,0,0,0,0,4.5019,21.75,8.1093
2006-09-10,0,0,0,0,4.5035,22.75,6.6105
2006-09-11,0,0,0,0,4.3939,23.155,5.0328
2006-09-12,0,0,0,0,4.1609,20.25,3.6602
2006-09-13,0,0,0,0,3.6305,19.25,2.824
2006-09-14,18.34686971,13.50868486,13.90413943,21.29,2.4297,20.42,2.5558
2006-09-15,18.03045685,13.28287841,13.10675381,20,2.6331,22.5,2.7925
2006-09-16,0,0,0,0,4.1689,21.405,2.7609
2006-09-17,0,0,0,0,3.8051,21.25,2.6032
2006-09-18,0,0,0,0,4.0547,22.5,2.2876
2006-09-19,0,0,0,0,4.0319,23.5,1.909
2006-09-20,27.93401015,32.56575682,26.92374728,21.71,3.1966,23.5,2.1614
2006-09-21,0,0,0,0,3.8526,18.25,2.824
2006-09-22,0,0,0,0,3.5313,18,3.1554
2006-09-23,0,0,0,0,3.6533,21.5,3.0765
2006-09-24,0,0,0,0,3.5736,25.5,2.6505
2006-09-25,2.727580372,3.287841191,4.396514161,3,2.9623,25.27,2.0668
2006-09-26,0,0,0,0,3.3962,18.3,1.6408
2006-09-27,0,0,0,0,3.3913,18.635,1.3174
2006-09-28,0,0,0,0,3.32,19,1.0523
2006-09-29,8.517766497,11.93548387,12.97821351,6,2.5687,19.05,0.8961
2006-09-30,0,0,0,0,3.2312,15.75,0.8093
2006-10-01,0,0,0,0,3.1571,17.75,0.7368
2006-10-02,0,0,0,0,3.1102,18.905,0.6752
2006-10-03,0,0,0,0,2.9059,17.5,0.6153
2006-10-04,0,0,0,0,2.9456,19,0.5617
2006-10-05,0,0,0,0,2.9253,21,0.5033
2006-10-06,0,0,0,0,2.8988,22.75,0.4465
2006-10-07,5.558375635,3.82382134,4.477124183,7,2.0401,18.25,0.3992
2006-10-08,5.406091371,4.667493797,4.871459695,5,1.9032,16.5,0.3802
2006-10-09,17.33333333,14.29528536,12.05228758,20,1.7727,19.5,0.467
2006-10-10,5.497461929,4.811414392,2.581699346,7,1.8976,20,0.6169
2006-10-11,0,0,0,0,2.8008,19.75,0.7573
2006-10-12,0,0,0,0,2.5767,19.25,0.8472
2006-10-13,0,0,0,0,2.5501,18.25,0.8377
2006-10-14,0,0,0,0,1.9422,9.75,0.7604
2006-10-15,0,0,0,0,1.9207,10,0.6579
2006-10-16,0,0,0,0,1.967,11.75,0.5711
2006-10-17,0,0,1.065359477,0,1.988,14.405,0.5033
2006-10-18,15.76311337,17.46401985,17.80610022,15,1.3991,20,0.5301
2006-10-19,0.162436548,0,0,0,2.0604,21.5,0.609
2006-10-20,0,0,0,0,2.1431,23,0.6137
2006-10-21,0,0,0,0,2.295,18.5,0.5948
2006-10-22,0,0,0,0,1.8406,15.34,0.5553
2006-10-23,7.705583756,7.205955335,7.413943355,7,1.2694,14,0.5569
2006-10-24,0,0,0,0,1.69,8,0.538
2006-10-25,0,0,0,0,1.4994,6.5,0.5049
2006-10-26,0,0,0,0,1.4822,7,0.4765
2006-10-27,0,0,0,0,1.5397,9.5,0.4591
2006-10-28,49.95262267,49.11662531,50.61002179,48,1.4556,15,1.2527
2006-10-29,0,0,0,0,1.8186,12.75,2.1141
2006-10-30,0,0,0,0,1.795,13.75,2.3665
2006-10-31,0,0,0,0,1.8208,15.42,2.3507
2006-11-01,0,0,0,0,1.849,16.75,2.193
2006-11-02,0,0,0,0,1.8522,18.5,1.9563
2006-11-03,0,0,0,0,1.5206,12,1.7039
2006-11-04,0,0,0,0,1.2094,5.75,1.5083
2006-11-05,0,0,0,0,1.1563,5,1.3536
2006-11-06,0,0,0,0,1.2318,7.75,1.2132
2006-11-07,0,0,0,0,1.3426,12.405,1.2227
2006-11-08,31.3536379,28.56327543,28.74945534,32.07,1.0893,15.655,2.1772
2006-11-09,0.016920474,0,0,0,1.3765,16.015,2.6189
2006-11-10,0,0,0,0,1.578,15.905,2.5558
2006-11-11,0,0,0,0,1.6337,17.5,2.3507
2006-11-12,7.666666667,11.25062035,9.797385621,7,1.4032,18.25,2.1772
2006-11-13,2.925549915,0,0,0,1.1518,11.5,2.2245
2006-11-14,0,0,0,0,1.32,13.5,2.193
2006-11-15,0,0,0,0,1.4505,15.5,2.1141
2006-11-16,7.686971235,8.960297767,9.888888889,8,1.3035,17.75,2.1614
2006-11-17,20.95262267,23.61538462,29.58823529,19.37,1.2321,14.75,2.5085
2006-11-18,0,0,0,0,1.1678,10.25,2.6347
2006-11-19,0,0,0,0,1.0442,7.5,2.7294
2006-11-20,0,0,0.801742919,0,1.0499,8.405,3.0291
2006-11-21,17.75972927,11.43920596,10.08061002,21,0.9005,8.25,3.8811
2006-11-22,102.2233503,96.56823821,93.39215686,104.63,0.8686,8.405,7.4151
2006-11-23,15.5465313,14.82133995,13.88888889,16,0.9297,10.29,14.4831
2006-11-24,0,0,0,0,0.9089,8.515,16.7234
2006-11-25,0,0,0,0,0.9967,9,15.2877
2006-11-26,0,0,0,0,1.0347,10.5,13.3314
2006-11-27,0,0,0,0,1.1219,12.75,11.0753
2006-11-28,0,0,0,0,1.169,14.5,8.6299
2006-11-29,0,0,0,0,1.2185,15.905,6.6263
2006-11-30,0,0,0,0,1.2472,17,4.9066
2006-12-01,0.805414552,0.089330025,1.734204793,0,1.3106,19,3.5498
2006-12-02,2.835871404,4.357320099,3.520697168,3,1.0381,15.5,2.7452
2006-12-03,0,0,0,0,0.9262,9.155,2.2719
2006-12-04,5.087986464,3.573200993,3.854030501,5,0.804,8.25,1.9879
2006-12-05,0,0,0,0,0.7392,3.5,1.7986
2006-12-06,0,0,0,0,0.7668,5.25,1.6408
2006-12-07,0,0,0,0,0.8829,9.25,1.524
2006-12-08,0,0,0,0,0.7275,6.25,1.4168
2006-12-09,0,0,0,0,0.5825,-2.25,1.3095
2006-12-10,0,0,0,0,0.6459,1.655,1.2243
2006-12-11,0,0,0,0,0.7262,5.5,1.1564
2006-12-12,0,0,0,0,0.7496,7.75,1.0949
2006-12-13,0,0,0,0,0.8422,10.75,1.0428
2006-12-14,1.001692047,0.027295285,0,1,0.9964,14.155,1.0066
2006-12-15,0,0,0,0,0.9645,14.405,0.9671
2006-12-16,0,0,0,0,0.853,11.5,0.9214
2006-12-17,0,0,0,0,0.8008,10.25,0.8819
2006-12-18,0,0,0,0,0.8683,12.5,0.8551
2006-12-19,0,0,0,0,0.9097,13.75,0.8267
2006-12-20,0,0,0,0,0.7895,10.25,0.7952
2006-12-21,0,0,0,0,0.7747,8,0.7573
2006-12-22,0,0,0,0,0.9094,12.5,0.7415
2006-12-23,54.6108291,38.77667494,30.86056645,64.63,0.8932,16.75,1.8143
2006-12-24,0.001692047,0,0.71459695,0,1.0283,14.75,2.7609
2006-12-25,10.1285956,11.29776675,9.427015251,12.36,0.9158,13.5,3.2342
2006-12-26,37.10321489,39.00248139,41.87581699,36.46,0.9749,15.405,4.2282
2006-12-27,0,0,0,0,0.8408,8.75,5.4114
2006-12-28,0,0,0,0,0.7558,5.5,5.4272
2006-12-29,0,0,0,0,0.8031,7.75,4.9381
2006-12-30,0,0,0,0,0.8595,9.75,4.5122
2006-12-31,0,0,0,0,0.9657,12.25,4.0862
2007-01-01,4.389170897,3.568238213,2.830065359,5,1.012,16.5,3.4709
2007-01-02,9.287648054,8.454094293,5.854030501,11,0.9298,12.75,2.9187
2007-01-03,0,0,0,0,0.8353,7,2.5243
2007-01-04,0,0,0,0,0.9147,10.5,2.2561
2007-01-05,3.519458545,0.307692308,0,7.63,1.0527,15.5,2.0194
2007-01-06,29.1319797,22.0471464,18.34640523,30.63,1.074,18.5,2.1141
2007-01-07,0,0,0,0,1.1207,14.27,2.5716
2007-01-08,4.34179357,3.441687345,3.424836601,5,1.0735,15.25,2.7452
2007-01-09,0.544839255,0.017369727,0,1,0.8972,9.25,2.5716
2007-01-10,0,0,0,0,0.8778,6.5,2.2719
2007-01-11,0,0,0,0,0.7784,2.5,2.0352
2007-01-12,0,0,0,0,0.8712,5.655,1.8932
2007-01-13,0,0,0,0,1.1056,12.75,1.7828
2007-01-14,0,0,0,0,1.2383,15,1.6408
2007-01-15,0,0,0,0,1.3157,16.5,1.4799
2007-01-16,0,0,0,0,1.33,17.25,1.3584
2007-01-17,0.829103215,0.620347395,0,1.71,1.0731,9.735,1.2527
2007-01-18,4.482233503,4.228287841,3.773420479,6,0.6477,2,1.1817
2007-01-19,4.945854484,5.980148883,6.710239651,6,0.7195,3.5,1.2937
2007-01-20,0,0,0,0,0.9751,5.25,1.3552
2007-01-21,0,0,0,0,0.9148,3,1.341
2007-01-22,24.8358714,26.22332506,25.4335512,25,0.7984,5,1.6566
2007-01-23,2.465313029,1.928039702,1.860566449,3,0.7188,5,2.1456
2007-01-24,0,0,0,0,0.9669,4.5,2.2719
2007-01-25,0,0,0,0,0.9927,5.04,2.2088
2007-01-26,0,0,0,0,1.0122,2.905,2.051
2007-01-27,0,0,0,0,1.041,4,1.8774
2007-01-28,6.978003384,6.086848635,5.549019608,7,1.1653,10.75,1.7828
2007-01-29,4.849407783,4.389578164,3.307189542,5,1.0195,5.25,1.7512
2007-01-30,0,0,0,0,0.8739,0,1.6408
2007-01-31,0,0,0,0,1.1083,3.905,1.5114
2007-02-01,1.231810491,2.434243176,3.183006536,0,0.9102,0.5,1.4846
2007-02-02,18.10998308,17.6674938,15.23529412,21,0.8215,2.455,2.1614
2007-02-03,1.280879865,0.200992556,0,3,1.0079,5.5,2.7767
2007-02-04,0,0,0,0,1.1479,3.54,2.9976
2007-02-05,0,0,0,0,1.2595,4,2.9029
2007-02-06,0,0,0,0,1.0903,-0.5,2.5401
2007-02-07,0,0,0,0,1.1789,1.25,2.193
2007-02-08,0,0,0,0,1.3998,5.5,1.9721
2007-02-09,0,0,0,0,1.278,2.75,1.7828
2007-02-10,0,0,0,0,1.254,3,1.5935
2007-02-11,0,0,0,0,1.2581,1.25,1.4057
2007-02-12,0,0,0,0,1.4221,3.75,1.2527
2007-02-13,3.067681895,0.682382134,14.60784314,0,1.6605,8.75,1.1486
2007-02-14,18.04060914,17.48635236,18.05446623,18,1.579,11.77,1.2527
2007-02-15,0,0,0,0,1.4704,3.5,1.4199
2007-02-16,0,0,0,0,1.2234,0.655,1.4941
2007-02-17,0,0,0,0,1.2936,-0.75,1.5083
2007-02-18,0,0,0,0,1.5003,4,1.5146
2007-02-19,0,0,0,0,1.4767,2.25,1.5146
2007-02-20,0,0,0,0,1.5859,4.25,1.4641
2007-02-21,0,0,0,0,2.0211,13.25,1.3458
2007-02-22,0,0,0,0,1.7963,14.75,1.2006
2007-02-23,0,0,0,0,2.1719,12.5,1.076
2007-02-24,0,0,0,0,1.6833,4.5,0.964
2007-02-25,0,0,0,0,1.7899,7.25,0.8961
2007-02-26,9.842639594,9.736972705,9.801742919,10,1.623,12.5,0.9529
2007-02-27,0,0,0,0,2.2269,10.25,1.0507
2007-02-28,0,0,0,0,2.2227,10.775,1.0839
2007-03-01,0,0,0,0,2.1941,11,1.0129
2007-03-02,27.10152284,18.98263027,14.2962963,28.54,1.991,14.5,1.1123
2007-03-03,0,0,0,0,2.5474,14.25,1.5414
2007-03-04,0,0,0,0,2.3389,10.75,1.7986
2007-03-05,0,0,0,0,1.9928,5,1.767
2007-03-06,0,0,0,0,2.1852,7.75,1.5114
2007-03-07,0,0,0,0,2.1548,7.57,1.2148
2007-03-08,0,0,0,0,2.4873,11,0.9719
2007-03-09,0,0,0,0,2.0895,7,0.8157
2007-03-10,0,0,0,0,2.3743,9.955,0.7336
2007-03-11,0,0,0,0,2.567,12.75,0.6768
2007-03-12,0,0,0,0,2.6144,12.5,0.6311
2007-03-13,0,0,0,0,2.5534,11.75,0.5901
2007-03-14,0,0,0,0,2.9173,15.5,0.5475
2007-03-15,0,0,0,0,3.0124,18.75,0.5191
2007-03-16,7.045685279,10.15384615,11.62527233,8,2.3126,19.25,0.5017
2007-03-17,15.31979695,16.69230769,21.69934641,15,2.2382,9.75,0.5885
2007-03-18,0,0,0,0,2.1199,3.75,0.6232
2007-03-19,0,0,0,0,2.3054,4.5,0.6295
2007-03-20,0,0,0,0,2.7172,9.25,0.5964
2007-03-21,0,0,0,0,3.1078,15.75,0.5538
2007-03-22,0,0,0,0,2.8023,14.75,0.5206
2007-03-23,0,0,0,0,3.1019,16.25,0.4938
2007-03-24,0,0,0,0,3.3259,19.015,0.4749
2007-03-25,0,0,0,0,3.3865,20.25,0.4528
2007-03-26,0,0,0,0,3.1839,16.235,0.4244
2007-03-27,0,0,0,0,3.1226,16.5,0.396
2007-03-28,0,0,0,0,3.2986,20.75,0.3723
2007-03-29,0,0,0,0,3.3614,20,0.355
2007-03-30,2.184433164,1.454094293,0.032679739,3.37,1.8868,7.5,0.3487
2007-03-31,0,0,0,0,3.293,12,0.3471
2007-04-01,0,0,0,0,3.2297,14.515,0.336
2007-04-02,0,0.312655087,0,0,2.934,20,0.3187
2007-04-03,0,0,0,0,3.2898,20.27,0.3029
2007-04-04,0,0,0,0,3.3721,21.455,0.2871
2007-04-05,0,0,0,0,3.3964,18.25,0.2651
2007-04-06,0,0,0,0,2.5161,9,0.243
2007-04-07,0,0,0,0,2.1822,7.25,0.2256
2007-04-08,0,0,0,0,1.9886,3.205,0.2098
2007-04-09,0,0,0,0,2.1824,5.5,0.1988
2007-04-10,0,0,0,0,2.2237,5.78,0.1909
2007-04-11,0,0,0,0,2.5589,9.75,0.1846
2007-04-12,12.76311337,11.83622829,13.07625272,12,1.6357,15.75,0.1814
2007-04-13,0,0,0,0,4.2861,15.25,0.1783
2007-04-14,0,0,0,0,3.0392,13.75,0.172
2007-04-15,55.62098139,53.31265509,53.60130719,51.93,2.2845,16,0.6784
2007-04-16,30.18274112,32.54590571,25.06535948,35.7,3.4243,14.25,2.2403
2007-04-17,0,0,0,0,3.2443,12,2.9976
2007-04-18,0,0,0,0,3.7129,13.75,3.0449
2007-04-19,0,0,0,0,2.9473,10.5,2.6821
2007-04-20,0,0,0,0,3.0209,11.17,2.1141
2007-04-21,0,0,0,0,3.4966,12.3,1.7039
2007-04-22,0,0,0,0,3.927,14.75,1.4736
2007-04-23,0,0,0,0,4.0829,17,1.2164
2007-04-24,0,0,0,0,3.915,20,0.9308
2007-04-25,0,0,0,0,3.8522,21.75,0.7242
2007-04-26,0,0,0,0,3.769,23.25,0.5948
2007-04-27,0,0,0,0,3.5085,23.5,0.4922
2007-04-28,0,0,0,0,3.5954,20.75,0.4134
2007-04-29,0,0,0,0,3.7202,18.905,0.3518
2007-04-30,0,0,0,0,3.9387,19,0.3108
2007-05-01,0,0,0,0,4.1425,22.25,0.2792
2007-05-02,0,0,0,0,4.1876,24.45,0.2461
2007-05-03,0,0,0,0,3.9491,23.75,0.2209
2007-05-04,0,0.305210918,0.68627451,0,2.9982,19.25,0.2019
2007-05-05,14.01522843,24.53349876,15.96078431,0,2.0916,15.25,0.1909
2007-05-06,30.47884941,20.45409429,15.59259259,29.85,2.2859,18,0.2524
2007-05-07,0,0,0,0,4.106,13,0.4134
2007-05-08,3.010152284,2.719602978,1.270152505,0,3.1789,14.685,0.4717
2007-05-09,4.106598985,3.066997519,2.5708061,5,2.3874,18,0.4228
2007-05-10,0.615905245,0.111662531,0,0,5.0804,20.75,0.3345
2007-05-11,1.582064298,0,0,0,3.8947,20.75,0.2777
2007-05-12,0,0,0,0,3.8716,22.5,0.2445
2007-05-13,18.39086294,22.2630273,19.15250545,16,2.711,22.25,0.5191
2007-05-14,0,0,0,0,4.8788,14.75,1.0791
2007-05-15,0,0,0,0,4.0236,16.75,1.0965
2007-05-16,0,0,0,0,4.0239,19.735,0.9813
2007-05-17,5.301184433,5.488833747,5.727668845,4,3.0241,21.5,0.7746
2007-05-18,19.46869712,10.87344913,9.326797386,24,2.5794,17.25,0.609
2007-05-19,0.834179357,0,0.492374728,0,4.7959,15.75,0.5096
2007-05-20,0,0,0,0,4.1915,17.155,0.4544
2007-05-21,0,0,0,0,4.3508,20.5,0.3976
2007-05-22,0,0,0,0,4.3393,21.905,0.3234
2007-05-23,0,0,0,0,3.8884,20,0.2619
2007-05-24,0,0,0,0,3.9226,19.5,0.2177
2007-05-25,0,0,0,0,3.9839,19.25,0.1862
2007-05-26,0,0,0,0,4.0176,20.295,0.1625
2007-05-27,0,0,0,0,4.0003,21.25,0.142
2007-05-28,0,0,0,0,3.9815,21.5,0.1262
2007-05-29,0,0,0,0,3.9383,22.75,0.1136
2007-05-30,0,0,0,0,3.9701,23.5,0.101
2007-05-31,0,0,0,0,3.8485,21.75,0.0899
2007-06-01,0,0,0,0,3.7025,20.93,0.0805
2007-06-02,0,0,0,0,3.5375,21.25,0.0742
2007-06-03,26.49069374,27.85111663,22.76688453,34,1.9715,22.25,0.1167
2007-06-04,5.324873096,7.99751861,6.612200436,6,3.8768,22.75,0.224
2007-06-05,0.267343486,2.801488834,2.862745098,0,5.7883,25.5,0.2871
2007-06-06,0.592216582,0,0,3,3.1598,24.75,0.2903
2007-06-07,0,0,0,0,4.7507,24,0.2225
2007-06-08,0,0,0,0,3.7981,26.5,0.1672
2007-06-09,0.358714044,0,0.098039216,0,3.6151,28,0.1357
2007-06-10,0,0,0,0,3.8387,26.5,0.1167
2007-06-11,0,0,0,0,3.5306,23.25,0.101
2007-06-12,0,0,0,0,3.2235,21.25,0.0868
2007-06-13,0,0,0,0,3.4378,22.905,0.0773
2007-06-14,0.094754653,0,0.668845316,0,3.1049,20.75,0.0694
2007-06-15,0,0,0,0,2.6902,17.5,0.0631
2007-06-16,0,0,0,0,2.9129,19.5,0.0584
2007-06-17,0,0,0,0,2.9567,23.25,0.0568
2007-06-18,0,0,0,0,3.2572,26,0.0505
2007-06-19,0,0,0,0,3.4573,27.75,0.0473
2007-06-20,0,0,0,0,3.365,28,0.0458
2007-06-21,6.693739425,7.486352357,6.376906318,9,2.3377,21.75,0.0426
2007-06-22,0,0,0,0,6.0208,24,0.0394
2007-06-23,0,0,0,0,3.4453,26,0.0394
2007-06-24,0,0,0,0,2.8071,24.75,0.041
2007-06-25,3.438240271,2.503722084,4.694989107,3,2.2029,26.21,0.0442
2007-06-26,7.243654822,18.25558313,7.899782135,0,4.3247,26.25,0.041
2007-06-27,0,0,0,0,2.9434,26.25,0.0379
2007-06-28,0,0,0,0,2.8683,26.45,0.0584
2007-06-29,0,0,0,0,2.7849,27.25,0.0663
2007-06-30,15.43654822,20.70967742,18.34640523,11.54,2.2532,27.75,0.0615
2007-07-01,8.717428088,6.848635236,12.07189542,6.85,4.59,25.655,0.0568
2007-07-02,0,0,0,0,6.1504,23,0.0615
2007-07-03,0,0,0,0,2.7562,21.75,0.0489
2007-07-04,0,0,0,0,2.862,21.25,0.0426
2007-07-05,0,0,0,0,2.9286,23,0.0363
2007-07-06,0,0,0,0,2.7858,25.5,0.0316
2007-07-07,28.15228426,31.08436725,19.12636166,31.93,2.1932,27.52,0.0316
2007-07-08,23.93908629,8.255583127,0.254901961,22.37,4.3922,26,0.0394
2007-07-09,0,0,0,0,5.2743,26,0.0694
2007-07-10,0,0,0,0,3.1322,27.75,0.0805
2007-07-11,16.66497462,29.6674938,22.29847495,13,2.5933,28.205,0.0663
2007-07-12,8.9357022,8.607940447,8.178649237,6,4.6312,27.75,0.0757
2007-07-13,0,0,0,0,5.5533,26.765,0.101
2007-07-14,0.030456853,0,0,0,3.5021,24.405,0.101
2007-07-15,1.14213198,0,0,2,2.9846,25.5,0.0931
2007-07-16,3.824027073,4.022332506,3.494553377,4,3.1095,26.595,0.1404
2007-07-17,11.98815567,11.57568238,11.85185185,11,3.9634,27.5,0.1073
2007-07-18,33.02199662,42.27791563,43.49019608,27.17,4.4896,28.405,0.2083
2007-07-19,0,0,0,0,5.8136,28.5,0.4828
2007-07-20,0,0,0,0,3.9561,28.75,0.5648
2007-07-21,0.248730964,0,0,0,3.5869,25.75,0.6674
2007-07-22,0,0,0,0,3.5404,21.25,0.8093
2007-07-23,0,0,0,0,3.4244,21.5,0.7952
2007-07-24,0,0,0,0,3.6097,22.25,0.62
2007-07-25,0,0,0,0,3.5958,23.25,0.4481
2007-07-26,0,0,0,0,3.3655,24.5,0.3644
2007-07-27,0,0,0,0,3.2784,26.25,0.3218
2007-07-28,2.732656514,0.555831266,0,5,2.5715,26.5,0.3897
2007-07-29,0.033840948,0,0,0,5.3835,25.5,0.2998
2007-07-30,3,2.957816377,3.546840959,4,2.1757,26,0.2335
2007-07-31,3.379018613,3.004962779,0.037037037,6.07,3.5245,25.75,0.1956
2007-08-01,0,0,0,0,5.8845,25,0.1657
2007-08-02,0,0,0,0,3.2582,25,0.1357
2007-08-03,0,0,0,0,3.0909,25.25,0.112
2007-08-04,0,0,0,0,3.0081,25.5,0.0915
2007-08-05,0,0,0,0,3.0959,27.015,0.0757
2007-08-06,3.79357022,1.99751861,5.281045752,5,2.2965,29.25,0.0615
2007-08-07,0,0,0,0,5.247,29,0.0536
2007-08-08,0,0,0,0,2.7939,31.25,0.0473
2007-08-09,0,0,0,0,2.9387,32,0.0489
2007-08-10,0.881556684,2.665012407,3.021786492,0,2.7943,31.75,0.0458
2007-08-11,23.37225042,24.28287841,25.20479303,23,2.2188,29.25,0.0947
2007-08-12,7.125211506,3.305210918,3.047930283,9.07,3.8477,24.32,0.2682
2007-08-13,0,0,0,0,5.4007,24.75,0.3045
2007-08-14,0,0,0,0,3.1017,26.5,0.3029
2007-08-15,0,0,0,0,2.8403,27.345,0.2714
2007-08-16,0,0,0,0,2.6422,27.75,0.2067
2007-08-17,0,0,0,0,2.4681,28.25,0.1593
2007-08-18,0.010152284,0,0,0,2.4096,27.25,0.1309
2007-08-19,0,0,0,0,2.6808,26,0.1073
2007-08-20,0,0,0,0,2.6188,27.25,0.0852
2007-08-21,0,0,0,0,2.5954,30,0.0678
2007-08-22,20.03045685,14.83870968,12.08932462,22,2.1261,29.75,0.0663
2007-08-23,0,0,0,0,4.6561,27.5,0.0552
2007-08-24,0,0,0,0,2.4678,27,0.0489
2007-08-25,0,0,0,0,2.54,27,0.0442
2007-08-26,0,0,0,0,2.4885,27.5,0.0379
2007-08-27,7.194585448,7.446650124,6.962962963,8.07,1.7255,27,0.0379
2007-08-28,3.170896785,0.081885856,0,5,3.3191,26,0.0363
2007-08-29,0,0,0,0,5.1492,25.655,0.0442
2007-08-30,0,0,0,0,2.5269,25.25,0.0347
2007-08-31,0,0,0,0,2.3454,25.655,0.0284
2007-09-01,0,0,0,0,2.3384,24.25,0.0252
2007-09-02,0,0,0,0,2.2495,23.75,0.0237
2007-09-03,0,0,0,0,2.2315,24.25,0.0221
2007-09-04,0,0,0,0,2.2699,23.5,0.0205
2007-09-05,0,0,0,0,2.2617,24.25,0.0189
2007-09-06,0,0,0,0,2.2093,25,0.0174
2007-09-07,0,0,0,0,2.136,25.25,0.0189
2007-09-08,0,0,0,0,2.0571,22.75,0.0363
2007-09-09,0,0,0,0,1.9547,24.75,0.0237
2007-09-10,1.093062606,0.481389578,0,0,1.9342,26,0.0189
2007-09-11,0,0,0,0,1.9821,28.25,0.0174
2007-09-12,1.808798646,1.322580645,1.318082789,3,1.4511,28.5,0.0153
2007-09-13,3.214890017,10.86104218,14.54030501,3,1.9072,24.75,0.0144
2007-09-14,3.372250423,0,0.357298475,0,3.5288,25,0.0189
2007-09-15,35.31302876,44.49875931,60.30065359,23,1.4881,25,0.0757
2007-09-16,0,0,0,0,4.2005,21.25,0.1262
2007-09-17,0,0,0,0,2.0622,18.5,0.0947
2007-09-18,0,0,0,0,1.7456,19,0.0694
2007-09-19,0,0,0,0,1.6164,20.11,0.0568
2007-09-20,7.042301184,6.250620347,6.568627451,6,1.1011,21.5,0.0489
2007-09-21,6.9678511,7.652605459,6.62745098,6.07,1.7229,21.7,0.0473
2007-09-22,0,0,0,0,3.0773,25,0.0663
2007-09-23,0,0,0,0,2.6718,25.25,0.0773
2007-09-24,0,0,0,0,2.0046,25.75,0.071
2007-09-25,0,0,0,0,1.7271,20.75,0.0615
2007-09-26,0,0,0,0,1.6622,21.5,0.0521
2007-09-27,0,0,0,0,1.5691,23.75,0.0458
2007-09-28,0,0,0,0,1.4417,25,0.0394
2007-09-29,0,0,0,0,1.5523,21,0.0331
2007-09-30,0,0,0,0,1.3606,18.27,0.03
2007-10-01,0,0,0,0,1.3473,20.75,0.0252
2007-10-02,0,0,0,0,1.2756,22.25,0.0221
2007-10-03,0,0,0,0,1.2181,23.25,0.0221
2007-10-04,1.764805415,0.00248139,1.867102397,2,1.1637,24.75,0.0221
2007-10-05,0.033840948,0,0,0,1.7561,24.405,0.0205
2007-10-06,3.835871404,2.384615385,3.339869281,5,1.0311,24.25,0.0205
2007-10-07,4.617597293,0,0,0,3.0669,23.54,0.0205
2007-10-08,0,0,0,0,2.102,24.25,0.0205
2007-10-09,0,0,0,0,1.6203,25.25,0.0237
2007-10-10,1.776649746,2,2.004357298,2,1.4177,26.515,0.0221
2007-10-11,0,0,0.074074074,0,1.9459,21.25,0.0205
2007-10-12,0,0,0,0,1.2856,15,0.0189
2007-10-13,0,0,0,0,1.0817,14.25,0.0189
2007-10-14,0,0,0,0,1.0117,15,0.0189
2007-10-15,0,0,0,0,0.9948,16.25,0.0174
2007-10-16,0,0,0,0,0.9727,17,0.0158
2007-10-17,0,0,0,0,0.9623,18.25,0.0153
2007-10-18,1.710659898,0,0.130718954,0,0.9566,22.25,0.0158
2007-10-19,1.490693739,1.188585608,2.509803922,2,0.8928,24.5,0.0174
2007-10-20,0.289340102,0,0,0,1.6237,24.405,0.0158
2007-10-21,0,0,0,0,1.1022,16.515,0.014
2007-10-22,0,0,0,0,1.003,18,0.0144
2007-10-23,0,0,0,0,0.9291,20.655,0.0147
2007-10-24,6.732656514,6.565756824,4.65795207,6,0.76,23.655,0.0142
2007-10-25,31.78680203,31.15136476,31.70152505,30.37,1.7372,24.5,0.0205
2007-10-26,27.32825719,22.12158809,33.37254902,26.13,1.4542,23.29,0.1925
2007-10-27,41.23011844,37.66997519,38.37037037,44,1.3065,20.75,0.8598
2007-10-28,1.492385787,0.464019851,0,3,1.635,16.5,1.442
2007-10-29,0,0,0,0,1.7891,12.75,1.6723
2007-10-30,0,0,0,0,1.3824,9.5,1.5351
2007-10-31,0,0,0,0,1.3638,12.25,1.2117
2007-11-01,0,0,0,0,1.4251,17.75,0.8977
