Date,P,E,T,Q
1982-05-24,2.39,2.4723,25.24,0.1204
1982-05-25,19.03,3.058,24.235,0.1019
1982-05-26,20.5,3.7083,24.5,0.1112
1982-05-27,0,4.9431,25.51,0.2594
1982-05-28,0,3.2145,25.96,0.2224
1982-05-29,0,3.1494,26.505,0.2038
1982-05-30,27.33,2.1356,25.825,0.5466
1982-05-31,0,4.615,25.29,1.4268
1982-06-01,11.54,2.3911,26.52,1.5936
1982-06-02,0,4.7159,27.185,1.6214
1982-06-03,0,3.2237,27,1.3712
1982-06-04,0,3.1688,27.095,1.0377
1982-06-05,0,3.3452,27.485,0.7875
1982-06-06,0,3.4112,26.3,0.5744
1982-06-07,0,3.4189,25.05,0.4169
1982-06-08,0,3.4562,25.63,0.2872
1982-06-09,0,3.3462,26.835,0.2131
1982-06-10,0,3.275,27.195,0.1575
1982-06-11,0,3.172,28.19,0.1204
1982-06-12,4.05,2.2672,26.85,0.0927
1982-06-13,0,4.683,26.53,0.0778
1982-06-14,0,3.0846,26.18,0.0639
1982-06-15,0,3.0457,26.67,0.0537
1982-06-16,8.29,2.7945,26.94,0.0473
1982-06-17,70.46,3.7779,25.25,1.4639
1982-06-18,34.5,3.2258,24.15,11.3033
1982-06-19,0,5.3034,25.625,15.0093
1982-06-20,3.9,3.0766,27.24,16.3064
1982-06-21,0,4.7418,27.51,12.7857
1982-06-22,33,2.6085,26.42,10.6548
1982-06-23,17.57,3.7858,26.015,10.0062
1982-06-24,7.08,4.1709,25.55,11.3033
1982-06-25,7.04,4.1929,25.48,9.4503
1982-06-26,8.02,3.5831,25.14,8.2829
1982-06-27,14.14,3.7726,25.465,7.3842
1982-06-28,10.99,4.059,25.98,7.3286
1982-06-29,2.03,4.8585,26.46,7.6066
1982-06-30,2.35,3.8009,26.975,7.097
1982-07-01,0,4.7261,26.965,5.874
1982-07-02,0,3.9441,27.795,4.5213
1982-07-03,34.89,3.1211,27.25,3.882
1982-07-04,0.08,5.5943,27.815,5.4849
1982-07-05,9.41,3.6453,27.385,4.8919
1982-07-06,17.76,4.5845,26.5,4.0673
1982-07-07,8.73,4.0921,25.925,4.7622
1982-07-08,18.15,3.3088,25,5.2533
1982-07-09,4.46,3.1659,25.65,7.0414
1982-07-10,8.18,3.8776,26.635,7.3379
1982-07-11,21.88,4.008,26.465,6.3836
1982-07-12,10.2,4.0945,26.225,6.5133
1982-07-13,0,5.6133,26.64,6.5318
1982-07-14,0,4.2714,27.045,5.5405
1982-07-15,5.97,3.1407,27.375,4.7437
1982-07-16,0,5.5589,27.12,3.8079
1982-07-17,0,4.0317,26.625,3.5392
1982-07-18,0,3.8589,26.365,2.9741
1982-07-19,15.4,2.7674,26,2.5108
1982-07-20,0,4.9585,25.75,2.7702
1982-07-21,26.27,2.9359,26.165,2.6683
1982-07-22,0,5.1306,26.5,2.7517
1982-07-23,13.15,2.9919,26.17,2.6035
1982-07-24,14.84,3.66,25.495,3.6597
1982-07-25,3.42,4.1309,25.8,5.3181
1982-07-26,3.8,4.6685,27.245,5.3644
1982-07-27,0,5.0323,27.875,4.0766
1982-07-28,36.55,2.8425,25.955,4.3175
1982-07-29,23.65,3.0555,24.41,10.0062
1982-07-30,30.94,3.2998,25.25,12.0445
1982-07-31,0,4.6284,26.72,12.3225
1982-08-01,0.17,4.2933,27.03,10.5621
1982-08-02,1.63,3.7831,26.695,8.1439
1982-08-03,0,4.4061,27.06,6.0408
1982-08-04,0,4.1122,26.595,4.4472
1982-08-05,0,3.9168,26.5,3.2891
1982-08-06,1.85,3.6115,25.595,2.4923
1982-08-07,4.94,3.3964,25.98,2.0846
1982-08-08,0,4.9938,26.595,1.9086
1982-08-09,4.33,3.0502,27.11,1.5658
1982-08-10,0.09,4.9491,27.155,1.2508
1982-08-11,5.48,2.9624,26.5,1.1674
1982-08-12,26.58,4.2189,26,1.9642
1982-08-13,7.46,3.962,27.045,2.1032
1982-08-14,2.76,4.6245,27.02,2.1032
1982-08-15,0,4.4371,27.215,1.9457
1982-08-16,0,3.4817,27.1,2.1587
1982-08-17,0,3.4091,27.5,1.9086
1982-08-18,0,3.2049,25.33,1.5751
1982-08-19,0,3.1631,24.955,1.223
1982-08-20,8.6,2.4764,26.055,0.9543
1982-08-21,8.43,3.7163,26.175,0.9265
1982-08-22,9.75,4.6104,26.55,1.362
1982-08-23,0,4.9425,27.23,2.029
1982-08-24,0,3.452,27.5,3.6597
1982-08-25,3.84,2.6778,28.005,4.2712
1982-08-26,0,4.6931,28.82,4.16
1982-08-27,0,3.4894,28.79,3.4558
1982-08-28,0,3.419,28.75,2.7888
1982-08-29,0,3.2937,28.57,2.2329
1982-08-30,6.73,2.3803,27.155,1.9179
1982-08-31,0,4.9408,25.795,1.5287
1982-09-01,0,3.1428,26.03,1.1211
1982-09-02,0,3.0673,26.8,0.8061
1982-09-03,0,2.9045,26.75,0.5744
1982-09-04,26.19,2.1875,26.97,0.4262
1982-09-05,0,4.3061,26.03,0.3799
1982-09-06,0,2.6054,25.055,0.3521
1982-09-07,0,2.4087,24.65,0.2872
1982-09-08,0,2.3106,24.545,0.2409
1982-09-09,41.59,1.7456,25.245,0.2502
1982-09-10,30.88,2.3003,24.665,1.7974
1982-09-11,23.42,2.8087,25.25,8.3014
1982-09-12,2.24,4.0489,26.295,13.249
1982-09-13,0,4.0463,27.105,11.6739
1982-09-14,0,3.1757,26.925,7.8011
1982-09-15,0,3.2067,27,5.3737
1982-09-16,0,3.1824,27.85,3.9562
1982-09-17,0,3.1091,27.74,2.9833
1982-09-18,0,2.9712,27,2.2421
1982-09-19,0.92,2.6504,26.015,2.2885
1982-09-20,21.25,2.3966,26.25,2.7332
1982-09-21,4.29,2.9238,24.895,3.6504
1982-09-22,0,3.8643,20.545,4.4009
1982-09-23,0,2.5769,18.2,3.9284
1982-09-24,0,2.5952,19.41,2.9926
1982-09-25,0,2.5031,19.765,2.2143
1982-09-26,0,2.4245,20.125,1.6677
1982-09-27,0,2.4507,20.575,1.2508
1982-09-28,0,2.484,21.895,0.9358
1982-09-29,0,2.4286,22.09,0.6856
1982-09-30,0,2.2447,23.075,0.5003
1982-10-01,0,1.9753,23.39,0.3706
1982-10-02,0,2.2215,22.545,0.2872
1982-10-03,0,2.1576,23.56,0.2224
1982-10-04,0,1.9131,24.86,0.1853
1982-10-05,21.14,1.3226,24.995,0.176
1982-10-06,16.41,2.0072,24.76,1.399
1982-10-07,32.38,2.3548,25.225,2.6869
1982-10-08,0,3.0571,24.75,2.5942
1982-10-09,0,2.7875,25.235,2.0198
1982-10-10,0,2.3237,25.515,1.4639
1982-10-11,0,2.248,25.545,1.084
1982-10-12,0,2.0904,26.315,0.8246
1982-10-13,14.43,1.3858,24.73,0.7597
1982-10-14,7.34,1.9959,22.265,1.3527
1982-10-15,0,2.8894,17.95,1.6399
1982-10-16,0,2.0444,18.325,1.3898
1982-10-17,0,1.8805,17.095,1.0562
1982-10-18,0,1.8024,18.34,0.7875
1982-10-19,0,1.8139,19.655,0.6022
1982-10-20,0,1.8241,20.995,0.4725
1982-10-21,0,1.8733,22.415,0.3706
1982-10-22,0,1.7187,20.885,0.3057
1982-10-23,3.91,1.2441,18.445,0.2872
1982-10-24,0,2.0671,12.71,0.3891
1982-10-25,0,1.4781,11.23,0.3613
1982-10-26,0,1.4268,13.135,0.278
1982-10-27,0,1.4253,14.29,0.2224
1982-10-28,0,1.4359,15.71,0.176
1982-10-29,0,1.4959,17.995,0.1482
1982-10-30,0,1.4948,19.565,0.1204
1982-10-31,0,1.4047,21.355,0.1019
1982-11-01,0,1.4262,21.995,0.0917
1982-11-02,0,1.4057,22.165,0.0806
1982-11-03,8.33,1.0667,22.735,0.0825
1982-11-04,33.91,1.7908,19.46,0.7041
1982-11-05,0,1.603,9.615,1.8623
1982-11-06,0,1.3198,8.355,2.168
1982-11-07,0,1.2184,10.885,1.9642
1982-11-08,0,1.2372,14.79,1.5843
1982-11-09,0,1.2589,16.52,1.2693
1982-11-10,0,1.2307,16.17,1.0192
1982-11-11,0,1.2331,16.87,0.8153
1982-11-12,0,1.2148,18.535,0.6486
1982-11-13,2.06,1.1431,16.325,0.5374
1982-11-14,0,1.4514,11.675,0.454
1982-11-15,0,1.2764,15.35,0.3891
1982-11-16,0,1.0401,12.73,0.3243
1982-11-17,0,1.0278,16.22,0.278
1982-11-18,0,1.0381,19.875,0.2409
1982-11-19,0,0.9684,21.215,0.2131
1982-11-20,0,0.9013,20.75,0.1946
1982-11-21,0,0.8952,20.75,0.176
1982-11-22,0,0.9994,19.25,0.1575
1982-11-23,0,1.0564,19.25,0.1482
1982-11-24,0,1.0408,20.23,0.1297
1982-11-25,0,0.9664,16.6,0.1204
1982-11-26,0,0.9157,17.55,0.1112
1982-11-27,0,0.9297,18.305,0.1019
1982-11-28,0,0.8516,20.685,0.0917
1982-11-29,8.08,0.7103,22.105,0.0927
1982-11-30,0,1.5375,22.435,0.1112
1982-12-01,0,1.1714,22.3,0.1112
1982-12-02,0,0.9723,22.34,0.1112
1982-12-03,0,1.002,22.61,0.1112
1982-12-04,0,0.9738,22.225,0.1019
1982-12-05,29.89,0.8021,20.49,0.1204
1982-12-06,6.66,1.0831,16.265,0.2409
1982-12-07,0,1.3512,14.365,0.2965
1982-12-08,0,1.0632,16.41,0.3243
1982-12-09,0,0.91,16.545,0.3057
1982-12-10,0,0.8592,16.85,0.2687
1982-12-11,19.1,0.6799,18.52,0.2687
1982-12-12,21.68,1.1774,13.25,0.9728
1982-12-13,0,1.002,5.095,1.1674
1982-12-14,0,0.9914,8.635,1.1489
1982-12-15,0,1.0526,13.585,1.0192
1982-12-16,20.8,0.8811,14.445,1.3434
1982-12-17,0,1.0943,7.685,1.4731
1982-12-18,0,0.8889,5.815,1.3898
1982-12-19,1.93,0.9094,9.765,1.223
1982-12-20,0,1.0997,9.285,1.0655
1982-12-21,0,0.9936,10.065,0.9172
1982-12-22,0,0.8919,10.29,0.7783
1982-12-23,0,0.9172,12.32,0.6578
1982-12-24,0,1.0238,16.66,0.5652
1982-12-25,0,1.0273,19.58,0.491
1982-12-26,0,1.0276,19.385,0.4262
1982-12-27,0,1.0221,19.57,0.3706
1982-12-28,0,0.9915,20.07,0.3335
1982-12-29,24.09,0.844,18.08,0.5281
1982-12-30,25.68,0.8942,11.46,1.677
1982-12-31,8.09,0.7936,10.325,2.9555
1983-01-01,5.12,0.8101,11.385,3.6226
1983-01-02,8,0.9218,14.29,4.2712
1983-01-03,2.27,1.1111,12.045,4.7344
1983-01-04,0,0.9844,7.89,4.4657
1983-01-05,0,1.0164,8.605,3.9006
1983-01-06,0,0.9344,8.175,3.2983
1983-01-07,0,0.9351,9.325,2.761
1983-01-08,0,0.9482,10.525,2.307
1983-01-09,0,1.0109,13.46,1.9271
1983-01-10,0,1.0321,15.005,1.6214
1983-01-11,0,0.8457,11.97,1.3805
1983-01-12,0,0.8898,9.17,1.1581
1983-01-13,0,0.7523,3.92,0.945
1983-01-14,0,0.8336,6.595,0.7783
1983-01-15,0,0.9167,9.475,0.6671
1983-01-16,0,0.8169,5.8,0.5652
1983-01-17,0,0.8034,4.89,0.4818
1983-01-18,0,0.8574,6.645,0.4169
1983-01-19,0,0.7804,5.56,0.3613
1983-01-20,18.4,0.6866,6.51,0.3613
1983-01-21,27.87,0.9839,9.08,1.8808
1983-01-22,3.86,0.915,9.495,3.6597
1983-01-23,2.37,1.0491,9.935,4.7344
1983-01-24,0,1.3713,7.9,4.6603
1983-01-25,0,1.1585,7.175,4.0395
1983-01-26,0,1.0675,7.225,3.4188
1983-01-27,11.07,0.9488,10.57,3.3725
1983-01-28,0.31,1.5091,10.525,3.5856
1983-01-29,0,1.367,10.295,3.3169
1983-01-30,2.38,1.2747,13.25,2.9833
1983-01-31,0,1.8373,14.345,2.622
1983-02-01,0,1.4693,15.43,2.307
1983-02-02,28.07,1.1355,17.125,3.6226
1983-02-03,0,1.828,12.1,4.1878
1983-02-04,0,1.3129,6.585,4.0303
1983-02-05,0,1.2427,8.965,3.5207
1983-02-06,23.12,1.072,12.755,3.7801
1983-02-07,0,1.9816,13.655,4.4472
1983-02-08,0,1.3422,5.555,4.3546
1983-02-09,0,1.2811,6.9,3.8264
1983-02-10,2.92,1.2258,11.39,3.252
1983-02-11,2.74,1.8036,14.54,2.7888
1983-02-12,0,1.5055,9.895,2.4645
1983-02-13,30.54,1.0308,8.475,3.4281
1983-02-14,36.49,1.2255,7.445,5.0958
1983-02-15,0,2.0066,9.585,5.559
1983-02-16,0,2.0593,11.66,5.2811
1983-02-17,2.35,1.5696,14.17,4.8549
1983-02-18,0,2.2508,12.54,4.2897
1983-02-19,0,1.7741,12.4,3.845
1983-02-20,0,1.774,14.355,3.3261
1983-02-21,0,1.7686,16.835,2.8351
1983-02-22,4.67,1.5019,16.535,2.5571
1983-02-23,3.36,1.9963,15.565,2.2885
1983-02-24,0,2.4025,12.945,1.8715
1983-02-25,0,1.8078,14.49,1.6306
1983-02-26,0,1.6592,10,1.4453
1983-02-27,0,1.2197,8.215,1.3342
1983-02-28,12.01,0.9843,12.99,2.4645
1983-03-01,11,1.7495,13.5,2.9277
1983-03-02,0,2.7127,14.945,2.6498
1983-03-03,0,2.2772,16.8,2.1124
1983-03-04,0,2.127,18.045,1.8715
1983-03-05,0,1.9197,19.56,1.6306
1983-03-06,61.45,1.6634,20.565,2.9277
1983-03-07,23.99,2.253,21.145,5.559
1983-03-08,0,2.5454,18.465,7.4954
1983-03-09,0,2.9016,15.89,8.042
1983-03-10,0,1.9954,11.36,7.7919
1983-03-11,0,1.3824,6.07,7.0043
1983-03-12,0,1.766,7.165,5.8462
1983-03-13,0,1.9995,8.69,5.0958
1983-03-14,0,2.1296,11.395,4.1785
1983-03-15,0,1.9505,13.6,3.7431
1983-03-16,11.65,1.3437,15.885,3.4281
1983-03-17,37.6,2.2663,16.865,4.1785
1983-03-18,10.9,2.0489,15.865,5.0958
1983-03-19,0,2.7728,16.065,5.3737
1983-03-20,0,2.353,16.31,5.559
1983-03-21,18.37,1.8677,14.68,4.8549
1983-03-22,0,2.8975,9.475,5.2811
1983-03-23,0,2.5959,9.605,5.7443
1983-03-24,9.62,1.8204,11.46,5.9389
1983-03-25,0.75,2.8931,7.325,5.0958
1983-03-26,0,2.8096,11.185,4.4009
1983-03-27,34.6,2.0336,18.24,4.6232
1983-03-28,0,3.7752,15.315,4.8549
1983-03-29,0,3.1556,12.145,5.1884
1983-03-30,0,2.5942,12.245,5.6517
1983-03-31,11.92,1.8388,14.17,5.0958
1983-04-01,0,3.5415,12.985,4.6232
1983-04-02,7.97,2.2634,15.7,3.9562
1983-04-03,0,3.7706,14.155,3.3261
1983-04-04,0,2.9289,13.795,2.8351
1983-04-05,0,3.0335,17.145,2.4645
1983-04-06,0,2.7821,20.775,2.029
1983-04-07,18.98,2.069,21.565,5.0958
1983-04-08,44.8,2.1685,20.53,7.3935
1983-04-09,56.29,2.1223,19.64,8.6072
1983-04-10,0,3.8441,16.695,9.4503
1983-04-11,0,3.9688,16.57,8.3014
1983-04-12,0,3.4062,18.66,7.1989
1983-04-13,0,3.5046,18.935,6.1242
1983-04-14,0,2.829,20.73,5.1884
1983-04-15,31.3,2.0652,18.835,4.3453
1983-04-16,0,3.9957,13.2,3.7431
1983-04-17,0,3.4344,12.335,4.1785
1983-04-18,0.35,2.8929,16.68,3.9562
1983-04-19,16.01,2.4007,12.32,3.4281
1983-04-20,0,3.6261,12.495,3.1316
1983-04-21,0,3.2174,13.39,2.9277
1983-04-22,0,3.2852,16.015,2.8351
1983-04-23,66.83,2.362,21.015,4.1785
1983-04-24,0,4.2353,19.54,5.559
1983-04-25,0,3.9838,16.085,4.8549
1983-04-26,0,3.3964,15.38,4.1785
1983-04-27,0,3.5289,16.55,3.6319
1983-04-28,0,3.5598,18.145,3.1316
1983-04-29,0,3.5073,19.36,2.6683
1983-04-30,0,3.3741,19.925,2.0661
1983-05-01,0,3.318,20.93,1.5936
1983-05-02,0,3.2022,22.295,1.223
1983-05-03,0,2.9675,22.52,0.945
1983-05-04,6.7,2.5165,20.15,0.8246
1983-05-05,0,4.845,17.435,0.7134
1983-05-06,0,3.4902,19.335,0.5837
1983-05-07,0,3.4058,19.79,0.4633
1983-05-08,0,3.2271,20.36,0.3706
1983-05-09,0,2.8595,20.97,0.3057
1983-05-10,0,3.0142,23,0.2502
1983-05-11,0,2.7991,23.475,0.2131
1983-05-12,0,2.8953,22.5,0.1853
1983-05-13,0,3.0708,22.39,0.1575
1983-05-14,0,3.0373,22.75,0.139
1983-05-15,0,2.9718,22.33,0.1204
1983-05-16,2.12,2.4209,24.315,0.2131
1983-05-17,6.01,3.4548,21.67,0.6949
1983-05-18,0,4.5976,23.045,0.6208
1983-05-19,0,2.3264,24.475,0.5096
1983-05-20,0,2.4728,23.78,0.4077
1983-05-21,0,2.5677,24.185,0.3335
1983-05-22,0,2.6415,24.905,0.2687
1983-05-23,11.73,1.9782,25.5,0.278
1983-05-24,0,5.1171,24.945,0.3706
1983-05-25,0,3.234,24.145,0.2594
1983-05-26,0,3.2646,22.105,0.1853
1983-05-27,0,3.14,23.755,0.1482
1983-05-28,0,3.1557,23.4,0.1204
1983-05-29,0,3.1408,24.01,0.1112
1983-05-30,0,2.8475,24.945,0.1112
1983-05-31,0,2.8493,23.75,0.1112
1983-06-01,0.28,2.7994,24.93,0.1297
1983-06-02,0,3.0054,24.46,0.0927
1983-06-03,0,2.884,25.5,0.0769
1983-06-04,0,2.9427,25.605,0.0686
1983-06-05,16.22,2.1347,25.815,0.0686
1983-06-06,0,5.009,25.285,0.0704
1983-06-07,24.12,1.9955,25.425,0.454
1983-06-08,39.43,4.0511,23.275,1.4083
1983-06-09,0,5.198,23.91,1.1118
1983-06-10,0,3.647,24.1,0.908
1983-06-11,0,3.2666,23.945,0.7134
1983-06-12,0,3.0458,25.055,0.5466
1983-06-13,0,2.8964,25.605,0.4262
1983-06-14,0,3.184,24.435,0.3428
1983-06-15,0,3.2786,24.22,0.2594
1983-06-16,0,3.3138,25.06,0.1946
1983-06-17,0,3.201,25.945,0.1482
1983-06-18,0,3.032,26,0.1204
1983-06-19,0,2.8184,25.015,0.1019
1983-06-20,2.45,2.0246,25.875,0.0834
1983-06-21,26.78,2.8984,25.65,0.9172
1983-06-22,29.99,3.1784,26.29,4.8549
1983-06-23,16.56,3.827,26.75,5.9481
1983-06-24,11.57,3.4224,25.475,7.3286
1983-06-25,4.61,3.8901,25.17,6.5504
1983-06-26,0,4.8011,26.06,6.0964
1983-06-27,0,3.3271,26.885,5.7999
1983-06-28,27.73,2.4573,26.5,5.7072
1983-06-29,21,3.9378,26.41,5.8647
1983-06-30,13.67,3.9424,26.6,7.1063
1983-07-01,0,5.6642,27,7.5602
1983-07-02,0,3.9775,27.5,6.819
1983-07-03,9.36,3.0378,27.53,5.8925
1983-07-04,2.35,5.0087,27.54,4.5399
1983-07-05,0,4.663,27.46,3.4836
1983-07-06,6.06,2.8747,27.235,3.5392
1983-07-07,0,5.5861,27.055,3.4558
1983-07-08,0,3.6681,27.53,4.5399
1983-07-09,0,3.6914,25.57,4.9475
1983-07-10,0,3.8218,24.98,3.5114
1983-07-11,0,3.6988,26.82,2.4645
1983-07-12,0,3.7504,26.93,1.7048
1983-07-13,0,3.5598,27.57,1.1674
1983-07-14,0,3.4001,28.53,0.8153
1983-07-15,13.23,2.811,28.695,0.593
1983-07-16,0,5.6636,28.45,0.4725
1983-07-17,0,3.6269,28.745,0.3428
1983-07-18,0,3.5244,28.905,0.2594
1983-07-19,0,3.4508,28.93,0.1946
1983-07-20,0,3.3121,28.77,0.1482
1983-07-21,0,3.4005,28.47,0.1204
1983-07-22,0,3.2313,28.505,0.1019
1983-07-23,0,3.0933,29.105,0.0834
1983-07-24,0,2.714,28.815,0.0917
1983-07-25,0,2.8193,30.375,0.0797
1983-07-26,3.23,2.1943,29.165,0.0741
1983-07-27,4.08,3.8176,27.925,0.076
1983-07-28,0,4.7491,27.435,0.063
1983-07-29,0,2.7885,26.995,0.0806
1983-07-30,2,2.2923,27.105,0.0927
1983-07-31,6.3,2.8379,26.965,0.0889
1983-08-01,10.34,3.551,27.27,0.0871
1983-08-02,17.57,3.8252,26.855,0.0871
1983-08-03,3.56,3.9459,26.565,0.0732
1983-08-04,0,4.562,27.2,0.0649
1983-08-05,0,2.8894,27.345,0.1575
1983-08-06,0,2.8269,27.4,0.2316
1983-08-07,9.14,2.1765,27.415,0.278
1983-08-08,23.41,4.1087,27.4,0.4725
1983-08-09,5.52,4.6964,27.955,0.5559
1983-08-10,0,4.8259,27.76,0.5096
1983-08-11,6.35,2.3469,28.125,0.4633
1983-08-12,6.3,3.6445,27.32,0.4169
1983-08-13,9.41,3.8618,27.295,0.4262
1983-08-14,0,4.6489,27.505,0.7412
1983-08-15,0,2.8108,26.26,1.6399
1983-08-16,0,2.9195,25.615,2.0568
1983-08-17,0,3.0695,25.58,1.677
1983-08-18,0,3.0756,26.39,1.1952
1983-08-19,0,3.0805,27.74,0.8246
1983-08-20,0,3.0503,28.865,0.5652
1983-08-21,0,3.0031,29.46,0.3706
1983-08-22,0,2.8616,29.335,0.2409
1983-08-23,0,2.8141,29.325,0.1668
1983-08-24,0,2.8925,29.02,0.1112
1983-08-25,0,2.7531,29.38,0.075
1983-08-26,0,2.4023,28.16,0.1204
1983-08-27,0.02,2.4363,27.545,0.4355
1983-08-28,0,2.5973,29.13,0.7597
1983-08-29,0,2.5094,28.93,0.6115
1983-08-30,0,2.5247,28.38,0.4818
1983-08-31,21.92,1.9052,27.86,0.3706
1983-09-01,14.81,3.5385,27.72,0.5188
1983-09-02,13.02,2.9414,25.535,1.3712
1983-09-03,0.02,3.874,25.72,1.0747
1983-09-04,0,2.0962,27.27,0.7968
1983-09-05,10.61,1.9809,27.82,1.0377
1983-09-06,7.74,3.9313,27.535,1.2878
1983-09-07,0,4.848,26.625,1.1767
1983-09-08,0,2.5594,27.025,0.8987
1983-09-09,0,2.3851,27.615,0.6393
1983-09-10,0,2.4378,28.5,0.4447
1983-09-11,0,2.4142,28.03,0.3057
1983-09-12,21.99,1.8446,26.59,0.2409
1983-09-13,34.37,2.4644,25,1.8159
1983-09-14,3.78,2.6439,25.1,2.5757
1983-09-15,0,3.6653,23.44,2.1587
1983-09-16,0,2.2918,24.045,1.7604
1983-09-17,0,2.3923,25.15,1.4083
1983-09-18,0,2.2782,25.465,1.1025
1983-09-19,4.34,1.6453,25.5,0.8802
1983-09-20,6.79,2.8753,26.275,0.7875
1983-09-21,6.84,3.068,25.425,0.7505
1983-09-22,13.04,3.1704,19.56,0.8616
1983-09-23,0,3.7091,18.02,0.7412
1983-09-24,0,2.4437,19.7,0.5559
1983-09-25,0,2.2286,20.745,0.3984
1983-09-26,0,2.1976,20.27,0.2687
1983-09-27,0,2.122,19.96,0.1946
1983-09-28,0,2.1082,18.965,0.1482
1983-09-29,0,2.0775,19.65,0.1112
1983-09-30,0,2.0461,18.77,0.0825
1983-10-01,0,1.9813,18.635,0.063
1983-10-02,0,2.0461,22.24,0.05
1983-10-03,0,1.9979,23.985,0.0408
1983-10-04,1.76,1.8392,24.505,0.0352
1983-10-05,0,2.5775,25.75,0.0315
1983-10-06,0.39,1.8489,24.61,0.0371
1983-10-07,0,2.0107,22.325,0.0352
1983-10-08,0,1.7612,22.91,0.0324
1983-10-09,6.09,1.2459,23.665,0.0287
1983-10-10,0,2.3361,24.145,0.0927
1983-10-11,5.14,1.1579,22.86,0.0639
1983-10-12,6.34,1.915,22.98,0.0584
1983-10-13,15.65,2.2243,23.995,0.0889
1983-10-14,3.79,2.1682,19.05,0.1297
1983-10-15,0,2.4588,19.015,0.1482
1983-10-16,0,1.695,23.23,0.1204
1983-10-17,0,1.5482,23.715,0.1112
1983-10-18,4.37,1.1997,22.515,0.1019
1983-10-19,0,2.8434,23.19,0.0843
1983-10-20,0,1.6792,22.325,0.0695
1983-10-21,0,1.427,23.185,0.0593
1983-10-22,0,1.3172,22.135,0.0519
1983-10-23,0.8,1.3779,22.635,0.0473
1983-10-24,0.34,1.8233,20.25,0.0537
1983-10-25,0,1.3941,16.34,0.0565
1983-10-26,0,1.3087,17.47,0.05
1983-10-27,0,1.2586,15.245,0.0426
1983-10-28,0,1.2131,14.575,0.0361
1983-10-29,0,1.2546,16.55,0.0306
1983-10-30,0,1.2909,18.2,0.0259
1983-10-31,0,1.2803,20.54,0.0232
1983-11-01,0,1.1863,20.73,0.0213
1983-11-02,0,1.2255,19.755,0.0195
1983-11-03,0,1.2033,18.625,0.0176
1983-11-04,0,1.1903,19.675,0.0158
1983-11-05,4,0.941,19.93,0.0176
1983-11-06,0,1.9471,14.235,0.0158
1983-11-07,3.89,0.9959,15.465,0.0167
1983-11-08,4,1.1369,16.39,0.0176
1983-11-09,0,1.1407,17.725,0.0185
1983-11-10,0,1.3216,17.27,0.0185
1983-11-11,0,1.0468,12.585,0.0176
1983-11-12,0,0.7886,8.88,0.0167
1983-11-13,0,0.7975,9.385,0.0158
1983-11-14,0,0.8859,14.24,0.0158
1983-11-15,3.64,0.8015,18.545,0.0158
1983-11-16,2.39,1.6041,16.295,0.0148
1983-11-17,0,1.3992,8.81,0.0139
1983-11-18,0,1.0221,9.615,0.013
1983-11-19,0,0.9552,14.055,0.013
1983-11-20,49.64,0.7382,16.885,0.1853
1983-11-21,0,1.5138,13.76,0.6578
1983-11-22,0,1.1848,13.95,0.63
1983-11-23,0,1.1014,17.59,0.6949
1983-11-24,46.39,0.8329,18.315,1.26
1983-11-25,33.12,1.2561,12.92,3.3076
1983-11-26,0,1.2732,9.745,3.8913
1983-11-27,0,1.2817,16.845,3.7894
1983-11-28,23.44,1.0172,18.445,4.021
1983-11-29,0,1.3178,11.875,4.6047
1983-11-30,0,1.0061,9.135,4.299
1983-12-01,0,1.0269,12.515,3.7153
1983-12-02,0,1.0399,15.105,3.113
1983-12-03,0,1.0834,18.83,2.6127
1983-12-04,0.88,1.0613,20.905,2.2885
1983-12-05,0,1.1984,19.97,2.0568
1983-12-06,12.63,0.9325,21.455,1.992
1983-12-07,0,1.2283,11.305,2.168
1983-12-08,0,0.882,6.605,1.8808
1983-12-09,0,0.8841,9.48,1.6399
1983-12-10,0,0.9247,12.815,1.3898
1983-12-11,0,0.9595,16.2,1.5287
1983-12-12,58.78,0.7338,15,3.8913
1983-12-13,0,1.0292,11.37,4.79
1983-12-14,9.37,1.0235,13.03,5.383
1983-12-15,0.68,1.1842,13.055,5.5219
1983-12-16,0,1.0731,10.055,4.5954
1983-12-17,9.09,0.8464,10.39,3.8264
1983-12-18,7.31,0.8238,11.045,3.53
1983-12-19,0.55,0.8693,10.685,3.1872
1983-12-20,0,1.0691,12.685,2.761
1983-12-21,0,0.9737,12.07,2.3348
1983-12-22,0.2,0.9031,12.085,1.9642
1983-12-23,0,1.0946,15.62,1.677
1983-12-24,0,0.782,7.17,1.4175
1983-12-25,0,0.5215,-3.99,1.1674
1983-12-26,0,0.4877,-4.4,0.9543
1983-12-27,0,0.6399,1.525,0.7968
1983-12-28,20.02,0.8099,12.4,2.6035
1983-12-29,27.49,1.1137,11.99,6.3373
1983-12-30,0,0.8631,0.985,7.0507
1983-12-31,0,0.7346,-0.79,6.2724
1984-01-01,0,0.7916,2.075,5.3644
1984-01-02,0,0.863,5.97,4.4194
1984-01-03,0,0.8608,7.065,3.6226
1984-01-04,0,0.8438,7.04,2.9926
1984-01-05,0,0.8987,9.24,2.4923
1984-01-06,0,0.9127,9.795,2.1402
1984-01-07,0,0.9645,11.41,1.9457
1984-01-08,0,0.8949,9.115,1.7048
1984-01-09,0,0.957,11.085,1.4824
1984-01-10,2.65,0.9383,13.495,1.2693
